Tue Apr 23 23:59:58 +0000 2019,b'You gotta make a mf regret playing with you like you worth nothing',"Greensboro, NC"
Tue Apr 23 23:59:58 +0000 2019,b'@ChrisatthePoe @PoeMuseum Thank you for  sharing. Love seeing this! \xe2\x9d\xa4\xef\xb8\x8f',"Avon, CT"
Tue Apr 23 23:59:58 +0000 2019,b'Scratching * sorry',"Phoenix, AZ"
Tue Apr 23 23:59:58 +0000 2019,"b'Man, thinking about life choices and all that led to thinking about con stuff and everything that isn\xe2\x80\x99t getting don\xe2\x80\xa6 https://t.co/hX2uNEIzjq'","Lombard, IL"
Tue Apr 23 23:59:58 +0000 2019,b'Zac Efron in a Spurs jersey is a real killer for me personally',"Charlotte, NC"
Tue Apr 23 23:59:58 +0000 2019,b'@LilNasX Tedder and Mira',"Austin, TX"
Tue Apr 23 23:59:58 +0000 2019,b'gone down a dark rabbit hole of kantian feminist ethicists who seem to really understand me on every level',"Los Angeles, CA"
Tue Apr 23 23:59:58 +0000 2019,b'@OraKingSalmonNZ and smoked salmon crostini @ Market Tavern https://t.co/3IeVXfCezo',"Lincoln Village, CA"
Tue Apr 23 23:59:58 +0000 2019,b'Can this week just fuck off thnx',"California, USA"
Tue Apr 23 23:59:57 +0000 2019,b'It\xe2\x80\x99ll all be alright https://t.co/nxxetiRlLZ',"San Francisco, CA"
Tue Apr 23 23:59:57 +0000 2019,"b'@StevieWLevine #GMM is my anxiety medicine, I have been watching the show since season 2 or 3 and I can\xe2\x80\x99t imagine m\xe2\x80\xa6 https://t.co/M2I5kTA8rQ'","Riverton, IL"
Tue Apr 23 23:59:57 +0000 2019,"b'Tomorrow night at 8:30 EST: the Podswoggle Title Tournament is BACK! @wwekofiboom is the champ somehow, it\xe2\x80\x99s Exteme\xe2\x80\xa6 https://t.co/Kb1nkrsz0m'","Lake Butler, FL"
Tue Apr 23 23:59:57 +0000 2019,b'#Barberton #Ohwx Temp:60.8\xc2\xb0F WchillLow:52.2\xc2\xb0F Wind:4 mph Dir:WNW Baro:Rising Rain2day:0.02in Hum:67% UV:0.0 @ 20:00 04/23/19 #weather',"Portage Lakes, OH"
Tue Apr 23 23:59:57 +0000 2019,b'@odannyboy I was rapidly searching twitter to see what news item you could have possibly meant and I thought maybe that one.',"Oakland, CA"
Tue Apr 23 23:59:57 +0000 2019,"b""@LisaBritton No, would not vote. I can't believe it. Always voted. Would not vote for a Dem.""","Nampa, ID"
Tue Apr 23 23:59:57 +0000 2019,b'@FaShai2630 @funder @Lava1Nuno Music to my ears.',"Corpus Christi, TX"
Tue Apr 23 23:59:57 +0000 2019,b'Legendary\xe2\x9c\xa8\xf0\x9f\x8f\x80 https://t.co/8vKbQP28GV',"Paris, TX"
Tue Apr 23 23:59:57 +0000 2019,b'@ashlynwing_ Are you still going into youth ministry?',"Adrian, MI"
Tue Apr 23 23:59:57 +0000 2019,b'@j3ffkl3in Does it play Xbox games?',"Lincoln Park, NJ"
Tue Apr 23 23:59:57 +0000 2019,b'@awonderland I had the fanny in the cart and it sold out \xf0\x9f\x98\xad',"Mesa, AZ"
