Wed Apr 24 00:04:47 +0000 2019,b'\xe2\x80\x9cThere\xe2\x80\x99s a difference between asking someone to the dance and asking someone to dance.\xe2\x80\x9d \xe2\x80\x9cInclusion is something we\xe2\x80\xa6 https://t.co/0xit1WAkFp',"New Albany, IN"
Wed Apr 24 00:04:47 +0000 2019,b'@N5Pennies @ebshowstock He is just stating the truth\xf0\x9f\x90\xb7',"Ames, IA"
Wed Apr 24 00:04:47 +0000 2019,b'@lizgross144 @Kevinctyler2 @Becca_Altimier I am in favor of this plan.',"Portland, OR"
Wed Apr 24 00:04:47 +0000 2019,b'@eli_banghart and to think she could have had that hot blonde writer instead',"Annapolis, MD"
Wed Apr 24 00:04:47 +0000 2019,b'A must\xf0\x9f\xa5\xb6 https://t.co/RAOmcpQIFZ',"Houston, TX"
Wed Apr 24 00:04:47 +0000 2019,b'Just got done working out now I\xe2\x80\x99m craving Zaxbys',"Texas, USA"
Wed Apr 24 00:04:47 +0000 2019,"b""I'm at Chick-fil-A in West Lake Hills, TX https://t.co/ZE4rXnJPKy""","West Lake Hills, TX"
Wed Apr 24 00:04:47 +0000 2019,"b""@chlocaina It's in the repertoire so at bare minimum he should be getting what owed on that side.""","Cadiz, KY"
Wed Apr 24 00:04:46 +0000 2019,b'#HulkHogan painting I did.\xf0\x9f\xa4\x98 \xe2\x80\x9cThat\xe2\x80\x99s Strong\xe2\x80\x9d - @HulkHogan \n#Hulkamania #Wrestlemania35 #Legend #HOF #TooSweet Brother https://t.co/i0vjEv5dOi',"Clearwater, FL"
Wed Apr 24 00:04:46 +0000 2019,b'#StupidQuestionsForAtheists do you watch The Godfather',"Hackensack, NJ"
Wed Apr 24 00:04:46 +0000 2019,"b""@GottaLaff Also, Minors for Trump. \n\nOk, I'm awful.""","Brooklyn, NY"
Wed Apr 24 00:04:46 +0000 2019,b'What else?\n@NowakRo @mafost @Bill_Huber_ @_on11 @RACzyz @USD_SUP @SJSaragusa @fastcrayon @BethHouf @TedHiff\xe2\x80\xa6 https://t.co/tqjhlTluqk',"Lake St Louis, MO"
Wed Apr 24 00:04:46 +0000 2019,b'@youngbabycoco You\xe2\x80\x99re so tan and glowing and beautiful!! \xf0\x9f\xa5\xb0',"McGregor, FL"
Wed Apr 24 00:04:46 +0000 2019,b'@mhbriseno131 You deserve it girl! \xf0\x9f\x8c\x9f https://t.co/GQaxwtnaCy',"San Antonio, TX"
Wed Apr 24 00:04:46 +0000 2019,b'@98C5 @wsls Because I\xe2\x80\x99m a decent human being who tries to respect people? Don\xe2\x80\x99t think that requires therapy.',"Salem, VA"
Wed Apr 24 00:04:46 +0000 2019,"b""It's raining ice... @ The Bradford Apartment Homes https://t.co/F3tvDlshhU""","Midland, TX"
Wed Apr 24 00:04:46 +0000 2019,b'@sportingjim @MizzouSportsDoc @CaitlynMooneyMD @drtinamaster great table here. https://t.co/LaRhhHJj3A',"Brighton, NY"
Wed Apr 24 00:04:46 +0000 2019,b'@jing_martinez0 @stephhdeaf @ShereefKeef @taysaysheyy I FINALLY READ THIS WHOLE THING AMAZING',"Roswell, GA"
Wed Apr 24 00:04:46 +0000 2019,b'This is funnier than it should have been \xf0\x9f\x98\x82 https://t.co/zFBvHo609Z',"Glenwood, FL"
Wed Apr 24 00:04:46 +0000 2019,b'my presence is required at the president\xe2\x80\x99s redneck rally this weekend https://t.co/YFnu3Pkrbg',"Hales Corners, WI"
Wed Apr 24 00:04:46 +0000 2019,b'THE REGRET IN HIS EYES WHEN HE SAID THAT. MY HEART. #TheFlash',"Poinciana, FL"
Wed Apr 24 00:04:46 +0000 2019,b'FINALLY\xf0\x9f\x98\xa9\xf0\x9f\x98\xad\xf0\x9f\x91\x8c\xf0\x9f\x8f\xbd https://t.co/cFfZttUOv4',"Deer Park, TX"
Wed Apr 24 00:04:46 +0000 2019,b'@washingtonpost K is so stupid',"Keystone, FL"
Wed Apr 24 00:04:46 +0000 2019,b'Cuzzzz from up above @shearss',"Dayton, OH"
Wed Apr 24 00:04:46 +0000 2019,b'Time for the takeover \xe2\x9a\x94\xef\xb8\x8f #seniorszn https://t.co/dbm06aEyO4',Charleston Southern University
Wed Apr 24 00:04:45 +0000 2019,b'@mhadarnold I could care less who plays freshman or senior but he\xe2\x80\x99s been there for four years now working with Hube\xe2\x80\xa6 https://t.co/bVzJs4tR55',"South Carolina, USA"
Wed Apr 24 00:04:45 +0000 2019,b'Hey RUSSIA! Are you listening? CAN YOU FIND TRUMP\xe2\x80\x99s TAX RETURNS??? #Assange https://t.co/BmrTXSpJYo',"Rancho Mirage, CA"
Wed Apr 24 00:04:45 +0000 2019,"b""@Paulaminger1 What??? This sounds like a road block - Let's NOT pay for those who have already served! Stop!""","Mission Hills, CA"
Wed Apr 24 00:04:45 +0000 2019,b'I\xe2\x80\x99m also a huge stan for @CharlesMichel due to his sustainable food practices. I\xe2\x80\x99d like to arrange for a chapulines\xe2\x80\xa6 https://t.co/1o10JzlkTx',"Atlanta, GA"
Wed Apr 24 00:04:45 +0000 2019,b'@TheFakeNed @vidae01 I\xe2\x80\x99m ignoring you',"Topeka, KS"
Wed Apr 24 00:04:45 +0000 2019,b'@liveitupnw Anything that they told you is their fav or something they wouldn\xe2\x80\x99t think you will remember will always do it',"Garland, TX"
Wed Apr 24 00:04:45 +0000 2019,b'I wish my family still lived by each other. We\xe2\x80\x99re all in different states now. I miss birthdays and holidays \xe2\x98\xb9\xef\xb8\x8f',"St Gabriel, LA"
Wed Apr 24 00:04:45 +0000 2019,b'Whew Let\xe2\x80\x99s hope one of those changes is a new hat https://t.co/rvS8WmmEBQ',"Hollywood, FL"
Wed Apr 24 00:04:45 +0000 2019,b'Wait wait wait your telling me Kody from sister wives isn\xe2\x80\x99t shaggy from Scooby Doo https://t.co/zedmt8CPNh',"Boise, ID"
Wed Apr 24 00:04:45 +0000 2019,b'Chocolate Mug cakes are the easiest and quickest way to get a sweet treat in seconds\n\nCake mix\n2Tbsp Butter\n1Tbsp A\xe2\x80\xa6 https://t.co/RmUlkIjicg',"Downey, CA"
Wed Apr 24 00:04:45 +0000 2019,b'Even the AI is racist! https://t.co/knaYncWynY',"Fontana, CA"
Wed Apr 24 00:04:44 +0000 2019,b'a broom \xf0\x9f\xa4\xa3 https://t.co/x9gkkt3bU2',"Commerce, TX"
Wed Apr 24 00:04:44 +0000 2019,b'ALYX SO BOUJIE \nSHE NEEDS A BENTLEY TRUKK\xf0\x9f\x8c\xbb\xf0\x9f\x92\x9b~~ https://t.co/LDGBDnu5PV',"Manhattan, NY"
Wed Apr 24 00:04:44 +0000 2019,b'This week has been so shitty and it\xe2\x80\x99s only Tuesday.',"Kingsville, TX"
Wed Apr 24 00:04:44 +0000 2019,"b'I am a big fan of @LegalEagleDJ. If you have time, I recommend watching his video explaining the unusual legal fram\xe2\x80\xa6 https://t.co/1BuWruNjab'","Cambridge, MA"
Wed Apr 24 00:04:44 +0000 2019,b'@leonjadaa You\xe2\x80\x99re beautiful and cuffed by me wym',"Los Angeles, CA"
Wed Apr 24 00:04:44 +0000 2019,b'Port Arthur Females so small minded \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f glad I don\xe2\x80\x99t fw em \xf0\x9f\x98\x82\xf0\x9f\x98\xad',"Port Arthur, TX"
Wed Apr 24 00:04:44 +0000 2019,b'@NBC10_Sam Congratulations',"Bangor, ME"
Wed Apr 24 00:04:44 +0000 2019,b'@yenneam 2x10 can be such a quick and powerful way to build relationships',"Omaha, NE"
Wed Apr 24 00:04:44 +0000 2019,b'@JYazdanyMD @DrSarahSF @GSchmajukMD @WUSTL_Lupus https://t.co/ImbiEVSRVy',"St Louis, MO"
Wed Apr 24 00:04:44 +0000 2019,b'do I have $17 total to my name? yes. am I still going out tonight to torment @BibleGirl666 and @MartaBeatChu with\xe2\x80\xa6 https://t.co/TzIlKPgYlS',"Los Angeles, CA"
Wed Apr 24 00:04:44 +0000 2019,b'@elonmusk Will there be a performance dual motor one?',"Oakland, CA"
Wed Apr 24 00:04:44 +0000 2019,b'@cher Trump in 2020',"Lakewood, OH"
Wed Apr 24 00:04:44 +0000 2019,b'@SupeSsleepy @SmoshGames I\xe2\x80\x99m gunna cry myself to sleep while hugging a bottle',"Statesboro, GA"
Wed Apr 24 00:04:43 +0000 2019,b'@littyliv_ AYOOO\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',"Clayton, NJ"
Wed Apr 24 00:04:43 +0000 2019,"b""Spring Run Off on the Spokane Falls, it's the best time of the year to see the spectacular urban waterfall\xe2\x80\xa6 https://t.co/WB69NnJNKK""","Spokane, WA"
Wed Apr 24 00:04:43 +0000 2019,"b'Ireland is definitely a Jeep girl. \xf0\x9f\x92\x9a\n#Topless #JeepLife  #jeepdogsofinstagram @ Washington, Michigan https://t.co/sGc30XGFGh'","Washington, MI"
Wed Apr 24 00:04:43 +0000 2019,b'@ijustaintshit Man Fuck You. \n\nI Be Half Sleep In The Morning \xf0\x9f\x98\x82',"Georgia, USA"
Wed Apr 24 00:04:43 +0000 2019,b'@itanimeirl That absolute territory tho\xf0\x9f\x91\x80',"Laredo, TX"
Wed Apr 24 00:04:43 +0000 2019,b'@tdn0924 https://t.co/eGu86YYA8p',"Houston, TX"
Wed Apr 24 00:04:43 +0000 2019,b'@MyronThiessen @NHL True. Good call.',"Loveland, CO"
Wed Apr 24 00:04:43 +0000 2019,b'@RealMattCouch @1_Patroit And should be in prison just for that.',"Illinois, USA"
Wed Apr 24 00:04:43 +0000 2019,b'@lesighlepurr Good night',"Anchorage, AK"
Wed Apr 24 00:04:43 +0000 2019,b'Yep. https://t.co/zrbUDQm3rM',"Washington, DC"
Wed Apr 24 00:04:43 +0000 2019,b'@RepAdamSchiff Another useless vote for show.',"Florida, USA"
Wed Apr 24 00:04:43 +0000 2019,b'@BarneysNose @Lee_in_Iowa ...on @Hardball today and without a bit of push back from Chris Matthews.',"Maryland, USA"
Wed Apr 24 00:04:43 +0000 2019,b'#Individual1 @realDonaldTrump is nothing but a sad little pathetic cry baby is what a lot of great people are sayin\xe2\x80\xa6 https://t.co/GWBWIQmJ2I',"Conroe, TX"
Wed Apr 24 00:04:42 +0000 2019,b'#tuesdaynightvibes @ Rock &amp; Brews Oviedo https://t.co/H7NIEu3vPr',"Florida, USA"
Wed Apr 24 00:04:42 +0000 2019,b'Real spiffy \xf0\x9f\x98\x8a https://t.co/zakwf5Xn1o',"Prairie View, TX"
Wed Apr 24 00:04:42 +0000 2019,b'@TwoFeetMusic Love @SirSly @Mansionair will see them @LiveAtFirefly \xf0\x9f\x8e\x89\xf0\x9f\x8d\xbb\xf0\x9f\x8e\x8a',"Silver Spring, MD"
Wed Apr 24 00:04:42 +0000 2019,b'rl couldn\xe2\x80\x99t relate to Melii more than I already do !!!',"Riverdale Park, MD"
Wed Apr 24 00:04:42 +0000 2019,b'@lisakjordan @MoxyHotels @Marriott Oh the Moxy! Millennial hipsters central.',"Tacoma, WA"
Wed Apr 24 00:04:42 +0000 2019,"b'Tonight\xe2\x80\x99s a really good night to drop a friend a note and say, \xe2\x80\x9cthanks for being someone I can chat with\xe2\x80\x9d'","Jersey City, NJ"
Wed Apr 24 00:04:42 +0000 2019,b'@CLF2_ QQ CE FEZ AI MEU',"New York, NY"
Wed Apr 24 00:04:42 +0000 2019,b'Lololol',"Brooklyn, NY"
Wed Apr 24 00:04:42 +0000 2019,b'Here\xe2\x80\x99s a song for you\xe2\x80\xa6 No Vaseline by Ice Cube\nhttps://t.co/aPU3tIoJdd',"Philadelphia, PA"
Wed Apr 24 00:04:42 +0000 2019,b'HaPpInEsS is YoU\xf0\x9f\xa7\xa1\xf0\x9f\x92\x9b\xf0\x9f\x92\x97 #BabyCAB #mamamoment https://t.co/gvKTDrR0Nm',"North Carolina, USA"
Wed Apr 24 00:04:42 +0000 2019,"b'@SpeakerPelosi Thanks, Nancy !   We are so proud of our Speaker of the House !  Please keep up your good work and t\xe2\x80\xa6 https://t.co/nwy4Xbu0p8'","Arkansas, USA"
Wed Apr 24 00:04:41 +0000 2019,b'@_xtinaab it\xe2\x80\x99s tuesday \xf0\x9f\x98\x82 \xf0\x9f\x98\xad hope it gets better!',"Manhattan, NY"
Wed Apr 24 00:04:41 +0000 2019,"b'You know who you are, I almost died laughing, I\xe2\x80\x99m sold ! \xf0\x9f\x91\x80\xf0\x9f\x98\x89\xf0\x9f\x96\xa4 @ New Haven, Connecticut https://t.co/eBy3RQxOOF'","New Haven, CT"
Wed Apr 24 00:04:41 +0000 2019,b'6:59 https://t.co/yZGoj1lHrW',"Georgia, USA"
Wed Apr 24 00:04:41 +0000 2019,b'Congrats to LSHS Soccer who tonight scored 4 goals in each half in earning an 8-0 win at Truman. The Tigers have sw\xe2\x80\xa6 https://t.co/6gTRdJqRgr',"Independence, MO"
Wed Apr 24 00:04:41 +0000 2019,"b""@KamalaHarris Paper ballots are the answer. But that doesn't solve the social media problem. How do we solve the sp\xe2\x80\xa6 https://t.co/2FA38Gh3Ax""","Georgetown, TX"
Wed Apr 24 00:04:41 +0000 2019,b'@mildsunburst Where and how much',"Catoosa, OK"
Wed Apr 24 00:04:41 +0000 2019,"b'@TimothyWRoss I would accept In Rainbows, but Hail to the Thief is not their best'","Columbus, OH"
Wed Apr 24 00:04:41 +0000 2019,b'Damn my milk ducts must be huge wtf https://t.co/iBPNkssB7I',"Texas, USA"
Wed Apr 24 00:04:41 +0000 2019,b'Hml for FREE tickets \xf0\x9f\x94\xa5 (5 left) https://t.co/C5jBhvXiVF',"Texas, USA"
Wed Apr 24 00:04:41 +0000 2019,b'Should probably do some acid soon',"Boulder, CO"
Wed Apr 24 00:04:41 +0000 2019,b'My fire stick is really making it difficult to binge #GoT',"Columbus, OH"
Wed Apr 24 00:04:41 +0000 2019,b'@PupDex @ConnorStoryXXX @tallfry36 @KibaWusker @pupjax77 Maybe not. You never know what fate/destiny/alpha has in store. \xf0\x9f\x98\x87',"San Antonio, TX"
Wed Apr 24 00:04:41 +0000 2019,"b'After hitting .429 over the weekend, the freshman belts a bomb in the midweek. \n\nFinding his swing is only a massiv\xe2\x80\xa6 https://t.co/xB79p7QbeQ'","Baton Rouge, LA"
Wed Apr 24 00:04:41 +0000 2019,b'Look who is talking \xf0\x9f\x98\x92 #SDLive',"Phoenix, AZ"
Wed Apr 24 00:04:41 +0000 2019,b'Tuesday practice MVPs \n\nSarah Schaal \nKarin Comegys \nBrooklyn Pruneda \n#ataresults',"Austin, TX"
Wed Apr 24 00:04:41 +0000 2019,b'Starting the Awards portion of the night! Thank you @bonnieblevison for being our emcee. Watch the livestream:\xe2\x80\xa6 https://t.co/vzcPMKTCtW',"Manhattan, NY"
Wed Apr 24 00:04:40 +0000 2019,b'@TeamCornyn Naughty gross our humor is way better than homophobia and racism. Two characteristics that basically de\xe2\x80\xa6 https://t.co/0MlIJLKKcT',"Oakland, CA"
Wed Apr 24 00:04:40 +0000 2019,"b""We're hiring! Read about our latest job opening here: Facilities Specialist - https://t.co/hcVYkdift9 #VDOT #SkilledTrade""","Richmond, VA"
Wed Apr 24 00:04:40 +0000 2019,b'@Joshuaachavezz I wouldn\xe2\x80\x99t be against it but you dropped it ALL AT ONCE BAHAHAHA.',"Corona, CA"
Wed Apr 24 00:04:40 +0000 2019,b'@JArmstrongTBFL As you should!',"Pearl, MS"
Wed Apr 24 00:04:40 +0000 2019,b'@boujiebadd \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',"Oxon Hill, MD"
Wed Apr 24 00:04:40 +0000 2019,b'@bieyah94 Already \xf0\x9f\x98\x9d lol',"Texas, USA"
Wed Apr 24 00:04:40 +0000 2019,b'Thank you Donna for the follow. #PLN \n\n@Donniexox',"Granbury, TX"
Wed Apr 24 00:04:40 +0000 2019,b'#NewProfilePic https://t.co/9g1MyV5bP6',"Ceres, CA"
Wed Apr 24 00:04:40 +0000 2019,b'@chefmayispeak Lmaoooo',"Oxon Hill, MD"
Wed Apr 24 00:04:40 +0000 2019,"b'Cannon for an arm has been a given since day one. But the hot dog opinions... idk if I can do it, @jenmanning15. https://t.co/jVSRCRRMGq'","Atlanta, GA"
Wed Apr 24 00:04:40 +0000 2019,b'Love you brother have you deserve it brother ball out https://t.co/1YJfDntQ2R',"Gilbert, AZ"
Wed Apr 24 00:04:39 +0000 2019,b'@TyTameka Waab Hell up man',"Portsmouth, VA"
Wed Apr 24 00:04:39 +0000 2019,"b'@yikyquintana Yiki, me encanta el juego empezando a esta hora 6.10 pm'","Tamiami, FL"
Wed Apr 24 00:04:39 +0000 2019,b'what is....wrong with you niggas??!!',"Houston, TX"
Wed Apr 24 00:04:39 +0000 2019,"b""@anitakearney65 I think my original video is gone. \nAlthough, I wanted to ask you if you've ever thought of filming\xe2\x80\xa6 https://t.co/tQvGmVSvw4""","Tallahassee, FL"
Wed Apr 24 00:04:39 +0000 2019,b'so I\xe2\x80\x99m really friends with one of my exes and this is the type of shit we sent to each other https://t.co/OqHrtWIKLO',"Florida, USA"
Wed Apr 24 00:04:39 +0000 2019,b'Have to invest in April if you want to see October. #gosox @ Fenway Park https://t.co/a3Rtp0P7sa',"Boston, MA"
Wed Apr 24 00:04:39 +0000 2019,"b'If jobs with titles like ""Hospitalist Physician"" sound appealing to you, follow us to hear about these types of opp\xe2\x80\xa6 https://t.co/1r2qnTV2pq'","Seaside, OR"
Wed Apr 24 00:04:39 +0000 2019,"b'Corning is looking for teammates like you. See our latest #Manufacturing job openings, including ""Junior Program Ma\xe2\x80\xa6 https://t.co/YLEwrsH4Ch'","Union City, CA"
Wed Apr 24 00:04:39 +0000 2019,"b'[My gorgeous Golden Ragwort, which I bought at @ncbotgarden a few weeks ago, lost all its flowers and stems during\xe2\x80\xa6 https://t.co/ITrYUbE8Ui'","Durham, NC"
Wed Apr 24 00:04:39 +0000 2019,b'@Brennan_Guevara @aqua_witch @SLZRDmusic no machine',"Jefferson, LA"
Wed Apr 24 00:04:39 +0000 2019,"b'See our latest #Sacramento, CA #Cosmetology job opportunity and click the link in our bio to apply: Hair Stylist at Ulta Beauty'","Arden-Arcade, CA"
