Sun Apr 28 23:59:57 +0000 2019,b'Yes I am rewatching last week\xe2\x80\x99s brilliant episode to warm up',"Highland Park, TX"
Sun Apr 28 23:59:57 +0000 2019,b'@GovernorKayIvey #LocktheClock \nhttps://t.co/sWnuPRBBrt',"Alabama, USA"
Sun Apr 28 23:59:57 +0000 2019,b'birthday at the beach \xe2\x98\xbc https://t.co/8IfPmYUOND',Montara State Beach
Sun Apr 28 23:59:57 +0000 2019,b'*Being murdered lol im drinking wine https://t.co/u0ctpxqGbv',"Beltsville, MD"
Sun Apr 28 23:59:57 +0000 2019,b'\xf0\x9f\x92\xa7 https://t.co/6FpHgchn49',"Bemidji, MN"
Sun Apr 28 23:59:57 +0000 2019,b'\xe2\x9c\x8f\xef\xb8\x8f It\xe2\x80\x99s a Teacher Survival Giveaway! I\xe2\x80\x99ve teamed up with some amazing teacher friends to bring one lucky winner all\xe2\x80\xa6 https://t.co/doORNgJHIK',"Denver, CO"
Sun Apr 28 23:59:57 +0000 2019,b'Gym sesh. #bodybuilding #ABS #bodypositivity #cleaneating #detox #beast https://t.co/kfxsuiYLQN',Anytime Fitness
Sun Apr 28 23:59:57 +0000 2019,b'@craigengler Love the Crate.',"New Jersey, USA"
Sun Apr 28 23:59:57 +0000 2019,b'Lol my guy complaining about no calls? Wtf bro. https://t.co/e64fRWlIjv',"Minneapolis, MN"
Sun Apr 28 23:59:56 +0000 2019,b'Feel like shit. Look like shit. I love being sick.',"Los Angeles, CA"
Sun Apr 28 23:59:56 +0000 2019,"b""@remi_massignan je t'ai attendu pour une sortie Trail sur les sentiers de Newport Beach mais tu n'es jamais venu \xf0\x9f\x98\xb2\xe2\x80\xa6 https://t.co/Dl6T9Qgxhc""","Topanga, CA"
Sun Apr 28 23:59:56 +0000 2019,b'@braydensonpoint QUINTON. They\xe2\x80\x99re good for you! Enjoy them. I didn\xe2\x80\x99t link my throwback alt one but if you just go t\xe2\x80\xa6 https://t.co/FhXYTW7cB2',"Paradise, NV"
Sun Apr 28 23:59:56 +0000 2019,b'Hooters sounds good right about now',"Louisiana, USA"
Sun Apr 28 23:59:56 +0000 2019,b'@_sammantharaee Lmao I just did the same bitch \xf0\x9f\x98\x82 last night was fun though \xf0\x9f\x91\xaf\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x98\x88',"El Paso, TX"
Sun Apr 28 23:59:56 +0000 2019,b'Why does no one up north sell @evianwater this is bs! idk why I didn\xe2\x80\x99t buy it in Kentucky before I left lol! I\xe2\x80\x99ve s\xe2\x80\xa6 https://t.co/y6x8WBSBQ2',Exxon
Sun Apr 28 23:59:56 +0000 2019,"b'\xd0\x92\xd0\xbf\xd0\xb5\xd1\x80\xd0\xb2\xd1\x8b\xd0\xb5 \xd0\xb7\xd0\xb0 \xd1\x81\xd1\x83\xd1\x82\xd0\xba\xd0\xb8 \xd0\xb2 \xd0\xa1\xd0\xa8\xd0\x90 \xd1\x83\xd1\x81\xd0\xbb\xd1\x8b\xd1\x88\xd0\xb0\xd0\xbb cheers \xd0\xb2\xd0\xbc\xd0\xb5\xd1\x81\xd1\x82\xd0\xbe thanks, \xd0\xb7\xd0\xb0\xd0\xba\xd0\xb0\xd0\xb7\xd0\xb0\xd0\xb2 \xd1\x87\xd0\xb0\xd0\xb9 \xd1\x81 \xd0\xbc\xd0\xbe\xd0\xbb\xd0\xbe\xd0\xba\xd0\xbe\xd0\xbc.\nGod save the queen'","San Francisco, CA"
Sun Apr 28 23:59:56 +0000 2019,b'Family full of real ones you can\xe2\x80\x99t tell me no different\xf0\x9f\xa4\x97',"Bogalusa, LA"
Sun Apr 28 23:59:56 +0000 2019,b'@GallantSays At least someone here has a brain and can spit some truth',"Houston, TX"
