Sat Apr 20 23:59:56 +0000 2019,"b'Annual Family Golf Tournament: NEW Champion, John Porter! \xf0\x9f\x8f\x8c\xef\xb8\x8f \xe2\x9b\xb3\xef\xb8\x8f @ Northwood Golf Club https://t.co/VG5Kv2B8pf'","California, USA"
Sat Apr 20 23:59:56 +0000 2019,b'@Ed_Pillai @Doranimated Col story bruh.',"Eastvale, CA"
Sat Apr 20 23:59:56 +0000 2019,b'What\xe2\x80\x99s a girl gotta do to get Noah Centineo to love her around here',"Boynton Beach, FL"
Sat Apr 20 23:59:56 +0000 2019,b'@BettyBowers @Franklin_Graham Mr Graham : you are a fraud',"Raleigh, NC"
Sat Apr 20 23:59:56 +0000 2019,b'I will NEVER EVER understand why people care so much about what choices others are making..like if it doesn\xe2\x80\x99t affec\xe2\x80\xa6 https://t.co/ZuTsv1QJkk',"Sanger, CA"
Sat Apr 20 23:59:56 +0000 2019,b'Attacking My Body...\nI woke up at 4:30am with an Asthma attack. Once I was able to get that under control.. I immed\xe2\x80\xa6 https://t.co/uEMgqV9Itb',"Wentzville, MO"
Sat Apr 20 23:59:56 +0000 2019,b'Happy Anniversary Philip and Jane! 5 years ago today you said I do and I was honored to be there.\xe2\x80\xa6 https://t.co/RC8fcvbOaM',"Chino Hills, CA"
Sat Apr 20 23:59:56 +0000 2019,b'Having some fun before @joehertler and @therevivalists take the stage! https://t.co/ZWypgNtwDq',Royal Oak Music Theatre
Sat Apr 20 23:59:56 +0000 2019,b'Reunited and it feels so good!!!! @ Motlow Creek Equestrian https://t.co/325ZKKEqlw',"South Carolina, USA"
Sat Apr 20 23:59:56 +0000 2019,"b'Wind 1.0 mph WNW. Barometer 29.783 in, Rising. Temperature 41.5 \xc2\xb0F. Rain today 0.27 in. Humidity 95%'","Wapakoneta, OH"
Sat Apr 20 23:59:55 +0000 2019,"b'@FireFrogsBB, is this #Strikers @Tinder profile pic??? https://t.co/N9cEDexlZ9'",Osceola County Stadium
Sat Apr 20 23:59:55 +0000 2019,"b""Hey, Numbnuts - It's on page 5 of the Mueller Report. My 10 year old can understand it, the language is clear and c\xe2\x80\xa6 https://t.co/yopDCn6iJf""","Waikapu, HI"
Sat Apr 20 23:59:55 +0000 2019,b'@realDonaldTrump you are unfit to be President',"Colorado, USA"
Sat Apr 20 23:59:55 +0000 2019,b'@kamarbball @3Pathletics You a shark just like Champ',"Georgia, USA"
Sat Apr 20 23:59:55 +0000 2019,b'@Amanda16119569 @JudicialWatch #LockHerUp #LockThemAllUp',"Riverview, MI"
Date,Tweet,Country
Sat Apr 20 23:59:59 +0000 2019,b'Such a great night last night under the big top watching some very talented student performers #AboutLastNight\xe2\x80\xa6 https://t.co/h4ARsDoUFH',Florida State University
Sat Apr 20 23:59:59 +0000 2019,b'Full time #NJvHOU #NWSL https://t.co/vRfmteOqRQ',"Piscataway, NJ"
Sat Apr 20 23:59:59 +0000 2019,"b'@Doxycyklina1 @EGramse waz, to symbol nauki. Wszyscy wladcy nie lubia ludzi madrych, bo ciezko ich kontrolowac....'","Brooklyn, NY"
Sat Apr 20 23:59:59 +0000 2019,b'@TrudeauBen @alexxxperron @IMStephan @tvanouvelles @RadioCanadaInfo Ouin ! Quelqu\xe2\x80\x99un a \xc2\xab\xc2\xa0fait pas\xc2\xa0\xc2\xbb sa job.',"San Francisco, CA"
Sat Apr 20 23:59:59 +0000 2019,b'Well I guess I\xe2\x80\x99m re-watching Scrubs ....',"Miami, FL"
Sat Apr 20 23:59:59 +0000 2019,b'@wsvn Capital punishment for violent cops!',"McKinney, TX"
Sat Apr 20 23:59:59 +0000 2019,"b""@jgrawrock @mrsholiman Take it to your DMs. I'm not down with Judas.""","Orchards, WA"
Sat Apr 20 23:59:59 +0000 2019,"b'current weather in Coconut Creek: broken clouds, 75\xc2\xb0F\n50% humidity, wind 14mph, pressure 1015mb'","Coconut Creek, FL"
Sat Apr 20 23:59:59 +0000 2019,b'@xonesxo No babe',"Queens, NY"
Sat Apr 20 23:59:58 +0000 2019,b'@TheDailyEdge @realDonaldTrump @MittRomney If @MittRomney wants a #RepublicanParty to survive *45 he should find 6-\xe2\x80\xa6 https://t.co/K8LO3SgVww',"Greater Northdale, FL"
Sat Apr 20 23:59:58 +0000 2019,b'@tdawghunkerdown Yours was also beautiful...two different worlds hoping that one day we collide\xe2\x9d\xa4\xf0\x9f\x91\x8d\xf0\x9f\x99\x8f',"Arkansas, USA"
Sat Apr 20 23:59:58 +0000 2019,b'Some things don\xe2\x80\x99t change \xf0\x9f\x98\x82 #beforebaby #afterbaby #HappyBirthdayjacobbaby https://t.co/ZkrbiLq5Tz',"Smithton, IL"
Sat Apr 20 23:59:58 +0000 2019,b'Love that @JasonIsbell always has Monkey Man by the Stones on the pre-show house music. Feel like Ray Liotta lookin\xe2\x80\xa6 https://t.co/Mw1hEtckhS',"Louisville, KY"
Sat Apr 20 23:59:58 +0000 2019,"b""@HHassell_15 @DetroitPistons Happy birthday man! \nDetroit Basketball! Let's go!""","Lakeland, MI"
Sat Apr 20 23:59:58 +0000 2019,b'Also I saw the doppelg\xc3\xa4nger myself - I\xe2\x80\x99m convinced he never made it to the event Friday',"SeaTac, WA"
Sat Apr 20 23:59:58 +0000 2019,b'*GREAT* read https://t.co/9TF0aL6jin',"New Orleans, LA"
Sat Apr 20 23:59:58 +0000 2019,"b'If jobs with titles like ""Store Counter Sales"" sound appealing to you, follow us to hear about these types of opportunities in #Nampa, ID.'","Nampa, ID"
Sat Apr 20 23:59:58 +0000 2019,b'#vacation #funtimes #tampabay #riverwalk @ Embassy Suites by Hilton Tampa Downtown Convention Center https://t.co/AJwkPI5BDI',"Tampa, FL"
Sat Apr 20 23:59:58 +0000 2019,b'If I found something like this while digging in Germany I would have stopped and called the bomb squad. https://t.co/q6OKnl9QGd',"Forest Grove, OR"
Sat Apr 20 23:59:58 +0000 2019,b'I don\xe2\x80\x99t see how this team can recover.  Offense was itself today minus its best player and still blow that rubber game.  Pen has no roles.',"Winston-Salem, NC"
Sat Apr 20 23:59:58 +0000 2019,"b'So it has been decreed that me @Kevin_Timm @ImRellyBevis @CWGCLEBuckeyes will be going out to drink, walk on\xe2\x80\xa6 https://t.co/QVerS3a24S'","Bakerstown, PA"
Sat Apr 20 23:59:58 +0000 2019,b'@ParkyB24 @SeanyeeWest Tell ianmaxwell17 to follow me',"Wilmette, IL"
Sat Apr 20 23:59:58 +0000 2019,b'@planetepics \xc2\xa1munchMunchMUNCH! \xf0\x9f\x90\xb0',"Culver City, CA"
Sat Apr 20 23:59:57 +0000 2019,b'@DrawnByLeek Lolol yooooooo',"Richmond, VA"
Sat Apr 20 23:59:57 +0000 2019,b'@woody_woods22 That\xe2\x80\x99s different darlin\xf0\x9f\x99\x84',"Texas, USA"
Sat Apr 20 23:59:57 +0000 2019,"b'@DamHopeless I love you so damn much, it hurts. It\xe2\x80\x99ll hurt more losing you, knowing I couldn\xe2\x80\x99t keep you happy and I\xe2\x80\xa6 https://t.co/3NoEHfDPzz'","Drexel Heights, AZ"
Sat Apr 20 23:59:57 +0000 2019,"b'i\xe2\x80\x99ve been dazed &amp; confused from the day i met you, i lost my head &amp; i\xe2\x80\x99d do it again.'","Las Vegas, NM"
Sat Apr 20 23:59:57 +0000 2019,b'Appreciate it Jaela !\xf0\x9f\xa4\xa3 https://t.co/t8UuC2C91P',"Georgia, USA"
Sat Apr 20 23:59:57 +0000 2019,b'https://t.co/yyiiP2n1R4',"University City, MO"
Sat Apr 20 23:59:57 +0000 2019,"b'MARK 14:34; AND SAITH UNTO THEM, MY SOUL IS EXCEEDING SORROWFUL UNTO DEATH: TARRY YE HERE, AND WATCH:'","Georgia, USA"
Sat Apr 20 23:59:57 +0000 2019,"b""It's #Daenerys on the Iron Throne for sure.""","Nashville, TN"
Sat Apr 20 23:59:57 +0000 2019,b'At The Garden. Absolutely no words right now. @ Madison Square Garden https://t.co/Xo4IYf9TCB',"Manhattan, NY"
Sat Apr 20 23:59:57 +0000 2019,b'so I found 27 eggs \xf0\x9f\xa5\x9a',"Taos, NM"
Sat Apr 20 23:59:56 +0000 2019,b'@NickGer_8  2 days away! https://t.co/j9K7C9vbFz',"Alabama, USA"
Sat Apr 20 23:59:56 +0000 2019,b'@MacCityBetch I appreciate this',"Owings Mills, MD"
Sat Apr 20 23:59:56 +0000 2019,"b'Annual Family Golf Tournament: NEW Champion, John Porter! \xf0\x9f\x8f\x8c\xef\xb8\x8f \xe2\x9b\xb3\xef\xb8\x8f @ Northwood Golf Club https://t.co/VG5Kv2B8pf'","California, USA"
Sat Apr 20 23:59:56 +0000 2019,b'@Ed_Pillai @Doranimated Col story bruh.',"Eastvale, CA"
Sat Apr 20 23:59:56 +0000 2019,b'What\xe2\x80\x99s a girl gotta do to get Noah Centineo to love her around here',"Boynton Beach, FL"
Sat Apr 20 23:59:56 +0000 2019,b'@BettyBowers @Franklin_Graham Mr Graham : you are a fraud',"Raleigh, NC"
Sat Apr 20 23:59:56 +0000 2019,b'I will NEVER EVER understand why people care so much about what choices others are making..like if it doesn\xe2\x80\x99t affec\xe2\x80\xa6 https://t.co/ZuTsv1QJkk',"Sanger, CA"
Sat Apr 20 23:59:56 +0000 2019,b'Attacking My Body...\nI woke up at 4:30am with an Asthma attack. Once I was able to get that under control.. I immed\xe2\x80\xa6 https://t.co/uEMgqV9Itb',"Wentzville, MO"
Sat Apr 20 23:59:56 +0000 2019,b'Happy Anniversary Philip and Jane! 5 years ago today you said I do and I was honored to be there.\xe2\x80\xa6 https://t.co/RC8fcvbOaM',"Chino Hills, CA"
Sat Apr 20 23:59:56 +0000 2019,b'Having some fun before @joehertler and @therevivalists take the stage! https://t.co/ZWypgNtwDq',Royal Oak Music Theatre
Sat Apr 20 23:59:56 +0000 2019,b'Reunited and it feels so good!!!! @ Motlow Creek Equestrian https://t.co/325ZKKEqlw',"South Carolina, USA"
Sat Apr 20 23:59:56 +0000 2019,"b'Wind 1.0 mph WNW. Barometer 29.783 in, Rising. Temperature 41.5 \xc2\xb0F. Rain today 0.27 in. Humidity 95%'","Wapakoneta, OH"
Sat Apr 20 23:59:55 +0000 2019,"b'@FireFrogsBB, is this #Strikers @Tinder profile pic??? https://t.co/N9cEDexlZ9'",Osceola County Stadium
Sat Apr 20 23:59:55 +0000 2019,"b""Hey, Numbnuts - It's on page 5 of the Mueller Report. My 10 year old can understand it, the language is clear and c\xe2\x80\xa6 https://t.co/yopDCn6iJf""","Waikapu, HI"
Sat Apr 20 23:59:55 +0000 2019,b'@realDonaldTrump you are unfit to be President',"Colorado, USA"
Sat Apr 20 23:59:55 +0000 2019,b'@kamarbball @3Pathletics You a shark just like Champ',"Georgia, USA"
Sat Apr 20 23:59:55 +0000 2019,b'@Amanda16119569 @JudicialWatch #LockHerUp #LockThemAllUp',"Riverview, MI"
Date,Tweet,Country
Sat Apr 20 23:59:59 +0000 2019,b'Such a great night last night under the big top watching some very talented student performers #AboutLastNight\xe2\x80\xa6 https://t.co/h4ARsDoUFH',Florida State University
Sat Apr 20 23:59:59 +0000 2019,b'Full time #NJvHOU #NWSL https://t.co/vRfmteOqRQ',"Piscataway, NJ"
Sat Apr 20 23:59:59 +0000 2019,"b'@Doxycyklina1 @EGramse waz, to symbol nauki. Wszyscy wladcy nie lubia ludzi madrych, bo ciezko ich kontrolowac....'","Brooklyn, NY"
Sat Apr 20 23:59:59 +0000 2019,b'@TrudeauBen @alexxxperron @IMStephan @tvanouvelles @RadioCanadaInfo Ouin ! Quelqu\xe2\x80\x99un a \xc2\xab\xc2\xa0fait pas\xc2\xa0\xc2\xbb sa job.',"San Francisco, CA"
Sat Apr 20 23:59:59 +0000 2019,b'Well I guess I\xe2\x80\x99m re-watching Scrubs ....',"Miami, FL"
Sat Apr 20 23:59:59 +0000 2019,b'@wsvn Capital punishment for violent cops!',"McKinney, TX"
Sat Apr 20 23:59:59 +0000 2019,"b""@jgrawrock @mrsholiman Take it to your DMs. I'm not down with Judas.""","Orchards, WA"
Sat Apr 20 23:59:59 +0000 2019,"b'current weather in Coconut Creek: broken clouds, 75\xc2\xb0F\n50% humidity, wind 14mph, pressure 1015mb'","Coconut Creek, FL"
Sat Apr 20 23:59:59 +0000 2019,b'@xonesxo No babe',"Queens, NY"
Sat Apr 20 23:59:58 +0000 2019,b'@TheDailyEdge @realDonaldTrump @MittRomney If @MittRomney wants a #RepublicanParty to survive *45 he should find 6-\xe2\x80\xa6 https://t.co/K8LO3SgVww',"Greater Northdale, FL"
Sat Apr 20 23:59:58 +0000 2019,b'@tdawghunkerdown Yours was also beautiful...two different worlds hoping that one day we collide\xe2\x9d\xa4\xf0\x9f\x91\x8d\xf0\x9f\x99\x8f',"Arkansas, USA"
Sat Apr 20 23:59:58 +0000 2019,b'Some things don\xe2\x80\x99t change \xf0\x9f\x98\x82 #beforebaby #afterbaby #HappyBirthdayjacobbaby https://t.co/ZkrbiLq5Tz',"Smithton, IL"
Sat Apr 20 23:59:58 +0000 2019,b'Love that @JasonIsbell always has Monkey Man by the Stones on the pre-show house music. Feel like Ray Liotta lookin\xe2\x80\xa6 https://t.co/Mw1hEtckhS',"Louisville, KY"
Sat Apr 20 23:59:58 +0000 2019,"b""@HHassell_15 @DetroitPistons Happy birthday man! \nDetroit Basketball! Let's go!""","Lakeland, MI"
Sat Apr 20 23:59:58 +0000 2019,b'Also I saw the doppelg\xc3\xa4nger myself - I\xe2\x80\x99m convinced he never made it to the event Friday',"SeaTac, WA"
Sat Apr 20 23:59:58 +0000 2019,b'*GREAT* read https://t.co/9TF0aL6jin',"New Orleans, LA"
Sat Apr 20 23:59:58 +0000 2019,"b'If jobs with titles like ""Store Counter Sales"" sound appealing to you, follow us to hear about these types of opportunities in #Nampa, ID.'","Nampa, ID"
Sat Apr 20 23:59:58 +0000 2019,b'#vacation #funtimes #tampabay #riverwalk @ Embassy Suites by Hilton Tampa Downtown Convention Center https://t.co/AJwkPI5BDI',"Tampa, FL"
Sat Apr 20 23:59:58 +0000 2019,b'If I found something like this while digging in Germany I would have stopped and called the bomb squad. https://t.co/q6OKnl9QGd',"Forest Grove, OR"
Sat Apr 20 23:59:58 +0000 2019,b'I don\xe2\x80\x99t see how this team can recover.  Offense was itself today minus its best player and still blow that rubber game.  Pen has no roles.',"Winston-Salem, NC"
Sat Apr 20 23:59:58 +0000 2019,"b'So it has been decreed that me @Kevin_Timm @ImRellyBevis @CWGCLEBuckeyes will be going out to drink, walk on\xe2\x80\xa6 https://t.co/QVerS3a24S'","Bakerstown, PA"
Sat Apr 20 23:59:58 +0000 2019,b'@ParkyB24 @SeanyeeWest Tell ianmaxwell17 to follow me',"Wilmette, IL"
Sat Apr 20 23:59:58 +0000 2019,b'@planetepics \xc2\xa1munchMunchMUNCH! \xf0\x9f\x90\xb0',"Culver City, CA"
Sat Apr 20 23:59:57 +0000 2019,b'@DrawnByLeek Lolol yooooooo',"Richmond, VA"
Sat Apr 20 23:59:57 +0000 2019,b'@woody_woods22 That\xe2\x80\x99s different darlin\xf0\x9f\x99\x84',"Texas, USA"
Sat Apr 20 23:59:57 +0000 2019,"b'@DamHopeless I love you so damn much, it hurts. It\xe2\x80\x99ll hurt more losing you, knowing I couldn\xe2\x80\x99t keep you happy and I\xe2\x80\xa6 https://t.co/3NoEHfDPzz'","Drexel Heights, AZ"
Sat Apr 20 23:59:57 +0000 2019,"b'i\xe2\x80\x99ve been dazed &amp; confused from the day i met you, i lost my head &amp; i\xe2\x80\x99d do it again.'","Las Vegas, NM"
Sat Apr 20 23:59:57 +0000 2019,b'Appreciate it Jaela !\xf0\x9f\xa4\xa3 https://t.co/t8UuC2C91P',"Georgia, USA"
Sat Apr 20 23:59:57 +0000 2019,b'https://t.co/yyiiP2n1R4',"University City, MO"
Sat Apr 20 23:59:57 +0000 2019,"b'MARK 14:34; AND SAITH UNTO THEM, MY SOUL IS EXCEEDING SORROWFUL UNTO DEATH: TARRY YE HERE, AND WATCH:'","Georgia, USA"
Sat Apr 20 23:59:57 +0000 2019,"b""It's #Daenerys on the Iron Throne for sure.""","Nashville, TN"
Sat Apr 20 23:59:57 +0000 2019,b'At The Garden. Absolutely no words right now. @ Madison Square Garden https://t.co/Xo4IYf9TCB',"Manhattan, NY"
Sat Apr 20 23:59:57 +0000 2019,b'so I found 27 eggs \xf0\x9f\xa5\x9a',"Taos, NM"
Sat Apr 20 23:59:56 +0000 2019,b'@NickGer_8  2 days away! https://t.co/j9K7C9vbFz',"Alabama, USA"
Sat Apr 20 23:59:56 +0000 2019,b'@MacCityBetch I appreciate this',"Owings Mills, MD"
Sat Apr 20 23:59:56 +0000 2019,"b'Annual Family Golf Tournament: NEW Champion, John Porter! \xf0\x9f\x8f\x8c\xef\xb8\x8f \xe2\x9b\xb3\xef\xb8\x8f @ Northwood Golf Club https://t.co/VG5Kv2B8pf'","California, USA"
Sat Apr 20 23:59:56 +0000 2019,b'@Ed_Pillai @Doranimated Col story bruh.',"Eastvale, CA"
Sat Apr 20 23:59:56 +0000 2019,b'What\xe2\x80\x99s a girl gotta do to get Noah Centineo to love her around here',"Boynton Beach, FL"
Sat Apr 20 23:59:56 +0000 2019,b'@BettyBowers @Franklin_Graham Mr Graham : you are a fraud',"Raleigh, NC"
Sat Apr 20 23:59:56 +0000 2019,b'I will NEVER EVER understand why people care so much about what choices others are making..like if it doesn\xe2\x80\x99t affec\xe2\x80\xa6 https://t.co/ZuTsv1QJkk',"Sanger, CA"
Sat Apr 20 23:59:56 +0000 2019,b'Attacking My Body...\nI woke up at 4:30am with an Asthma attack. Once I was able to get that under control.. I immed\xe2\x80\xa6 https://t.co/uEMgqV9Itb',"Wentzville, MO"
Sat Apr 20 23:59:56 +0000 2019,b'Happy Anniversary Philip and Jane! 5 years ago today you said I do and I was honored to be there.\xe2\x80\xa6 https://t.co/RC8fcvbOaM',"Chino Hills, CA"
Sat Apr 20 23:59:56 +0000 2019,b'Having some fun before @joehertler and @therevivalists take the stage! https://t.co/ZWypgNtwDq',Royal Oak Music Theatre
Sat Apr 20 23:59:56 +0000 2019,b'Reunited and it feels so good!!!! @ Motlow Creek Equestrian https://t.co/325ZKKEqlw',"South Carolina, USA"
Sat Apr 20 23:59:56 +0000 2019,"b'Wind 1.0 mph WNW. Barometer 29.783 in, Rising. Temperature 41.5 \xc2\xb0F. Rain today 0.27 in. Humidity 95%'","Wapakoneta, OH"
Sat Apr 20 23:59:55 +0000 2019,"b'@FireFrogsBB, is this #Strikers @Tinder profile pic??? https://t.co/N9cEDexlZ9'",Osceola County Stadium
