Date,Tweet
Tue May 21 10:18:30 +0000 2019," There are no circumstances...you are just spewing bs...'""","New Orleans, LA"
Tue May 21 10:18:30 +0000 2019,  That\ a good way to get Uber and Lyft barred from doing airport pickups.  I\ been to some\ ,"La Grange, KY"
Tue May 21 10:18:29 +0000 2019,"Jumped on an earlier flight ....and by earlier ... 6am\ I still got the upgrade on standby !'""","Orlando, FL"
Tue May 21 10:18:29 +0000 2019, She is a nasty one! \,"Hilton Head Island, SC"
Tue May 21 10:18:28 +0000 2019,EDC \ 20/20\,"Las Vegas, NV"
Tue May 21 10:18:28 +0000 2019,"  Really? Gross. Move to Robbinsdale.'""","Robbinsdale, MN"
Tue May 21 10:18:28 +0000 2019," Good morning, Sally.'""","Philadelphia, PA"
Tue May 21 10:18:28 +0000 2019,Lol idk how this happened but theres 4 cracks on my screen protector \,"Tucson, AZ"
Tue May 21 10:18:27 +0000 2019,  Wow!  #muhsd! Go Bubba \,"Atwater, CA"
Tue May 21 10:18:27 +0000 2019,just keep breading your butter ,"Westland, MI"
Tue May 21 10:18:27 +0000 2019,2.77 yesterday at Stop and Shop in North Haven. That\ with .10 off with bonus. ,"North Haven, CT"
Tue May 21 10:18:27 +0000 2019,Good morning y\,"Virginia Beach, VA"
Tue May 21 10:18:27 +0000 2019,   Something worth investigating #deepstatecabal #drugmoney #sexmoney\ ,"Clearwater, FL"
Tue May 21 10:18:26 +0000 2019,"#USGS08043000 - Bridgeport Res abv Bridgeport, TX \\nHeavy Rain (0.4 in/hr) over the last 15 minutes \\n","Texas, USA"
Tue May 21 10:18:26 +0000 2019,"#USGS08177520 - Guadalupe Rv nr Bloomington, TX is below NWS flood stage (20ft)\\n","Texas, USA"
Tue May 21 10:18:26 +0000 2019,"Cowdray Hill (Worcester County, MA)  ","Massachusetts, USA"
Tue May 21 10:18:26 +0000 2019,#USGS08067100 has not reported since 5/21/2019 12:30:00 AM\\n,"Texas, USA"
Tue May 21 10:18:25 +0000 2019," Agreed yo'""","Philadelphia, PA"
Tue May 21 10:18:25 +0000 2019,"Bitch powdered her nose, told her I ain\ with that.'""","Brighton, NY"
Tue May 21 10:18:25 +0000 2019,#USGS08067000 has not reported since 5/21/2019 12:15:00 AM\\n,"Liberty, TX"
Tue May 21 10:18:25 +0000 2019,"DSS 14 receiving data from Voyager 1 at 159b/s.\\nIN LOCK OFF 1 MCD2'""","California, USA"
Tue May 21 10:18:25 +0000 2019,#PublicHealth protection depends on #HumanRights promotion ,"Brooklyn, NY"
Tue May 21 10:18:25 +0000 2019,#USGS08066000 has not reported since 5/21/2019 12:30:00 AM\\n,"Texas, USA"
Tue May 21 10:18:25 +0000 2019,My sister sent me the CUTEST pic of our grandmother like you bet your ass I\ cryin at a redlight 6:18 am ,"East Lake, FL"
Tue May 21 10:18:24 +0000 2019,"GreetingsTo Our Local Community Servants, they are simple awesome, here\'s the grade report card of this cause. Than\ ","Ives Estates, FL"
Tue May 21 10:18:24 +0000 2019,#USGS08065000 has not reported since 5/21/2019 12:30:00 AM\\n,"Texas, USA"
Tue May 21 10:18:24 +0000 2019,This pretty much describes Hermes Birkin and his human #fashiononashoestring #ragdoll #cat #raedunn\ ,"Talladega, AL"
Tue May 21 10:18:24 +0000 2019,#USGS08062700 has not reported since 5/21/2019 1:00:00 AM\\n,"Texas, USA"
Tue May 21 10:18:24 +0000 2019,You\ more of a crackhead when you call some else out for taking the same pill you and your bro take \ ,"Paradise, NV"
Tue May 21 10:18:24 +0000 2019,#USGS08062500 has not reported since 5/21/2019 12:30:00 AM\\n,"Texas, USA"
Tue May 21 10:18:23 +0000 2019,MES musicians open their American Medley with \     ,Marlboro Elementary School
Tue May 21 10:18:23 +0000 2019,Really be having me up \,"Jonesboro, AR"
Tue May 21 10:18:23 +0000 2019,So... #GameOfThonesFinale \,"Georgia, USA"
Tue May 21 10:18:23 +0000 2019,"#USGS08044500 - W Fk Trinity Rv nr Boyd, TX is below NWS flood stage (16ft)\\n","Texas, USA"
Tue May 21 10:18:23 +0000 2019,Updated: Incident on #I80 WB at Exit 53 - NJ 23/US 46 ,"Wayne, NJ"
Tue May 21 10:18:23 +0000 2019,Incident on #I95S SB at Exit 26 (NO FRONTAGE ST) ,"Bridgeport, CT"
Tue May 21 10:18:23 +0000 2019,"I Really Need Someone I Can Vent Too...'""","Nashville, TN"
Tue May 21 10:18:23 +0000 2019,Updated: Incident on #HollandTunnel EB from New Jersey Side - South Tube to New York Side - South Tube ,"New Jersey, USA"
Tue May 21 10:18:23 +0000 2019,Incident on #NewJerseyTurnpikeEasternSpur NB from South of Interchange 15W - I-280 to North of Interchange 15W -...,"Newark, NJ"
Tue May 21 10:18:23 +0000 2019,#USGS08041780 has not reported since 5/21/2019 12:15:00 AM\\n,"Texas, USA"
Tue May 21 10:18:22 +0000 2019,Join us 7:30 for weekly Lincoln Road Walk Nike Shop hope to see you! @ Nike ,"Miami Beach, FL"
Tue May 21 10:18:22 +0000 2019,"Join the CROSSMARK team! See our latest job opening here:  #CustomerService #Pueblo, CO'""","Pueblo, CO"
Tue May 21 10:18:22 +0000 2019,Well I\ a happy camper \,"West Whittier, CA"
Tue May 21 10:18:22 +0000 2019,"Weed makes me be more myself n das y I love marijuana <333'""","Arlington, TX"
Tue May 21 10:18:21 +0000 2019,#USGS08038000 has not reported since 5/21/2019 12:30:00 AM\\n,"Texas, USA"
Tue May 21 10:18:21 +0000 2019,"Isn\'t time we demand a immigration bill to clean up our biggest problem to the growth of our country. The free hand out state.""'","Missouri, USA"
Tue May 21 10:18:21 +0000 2019,What they gon say when the Dubs lose the first game KD comes back \,"Savannah, GA"
Tue May 21 10:18:21 +0000 2019,#USGS08033000 has not reported since 5/21/2019 12:15:00 AM\\n,"Texas, USA"
Tue May 21 10:18:21 +0000 2019,He really in the Bahamas coping pled \,"Meriden, CT"
Tue May 21 10:18:21 +0000 2019,"Bebesita'""","Texas, USA"
Tue May 21 10:18:21 +0000 2019,#USGS08032000 has not reported since 5/21/2019 12:30:00 AM\\n,"Texas, USA"
Tue May 21 10:18:20 +0000 2019,#USGS08030500 has not reported since 5/21/2019 12:45:00 AM\\n,"Louisiana, USA"
Tue May 21 10:18:20 +0000 2019, Buenos d\ Teacher!!!!\,"Vallejo, CA"
Tue May 21 10:18:20 +0000 2019,#USGS08028500 has not reported since 5/21/2019 12:15:00 AM\\n,"Louisiana, USA"
Tue May 21 10:18:20 +0000 2019,This entire thread has me HOWLING ,"Boston, MA"
Tue May 21 10:18:20 +0000 2019,#USGS08022500 has not reported since 5/21/2019 12:45:00 AM\\n,"Louisiana, USA"
Tue May 21 10:18:19 +0000 2019,"Cleared: Construction on #I295 NB at Exit 67 - US 1'""","Lawrence, NJ"
Tue May 21 10:18:19 +0000 2019,#USGS08022040 has not reported since 5/21/2019 12:45:00 AM\\n,"Texas, USA"
Tue May 21 10:18:19 +0000 2019,"Where we come from niggahs dnt play'""","Baltimore, MD"
Tue May 21 10:18:19 +0000 2019,#USGS08020000 has not reported since 5/21/2019 12:15:00 AM\\n,"Texas, USA"
Tue May 21 10:18:18 +0000 2019,#USGS08019200 has not reported since 5/21/2019 12:45:00 AM\\n,"Texas, USA"
Tue May 21 10:18:18 +0000 2019,#USGS08018500 has not reported since 5/21/2019 12:15:00 AM\\n,"Texas, USA"
Tue May 21 10:18:18 +0000 2019,  ...because people don\ do their homework. It\ easier to find fault than it is to get inv\ ,"Greenwood Village, CO"
Tue May 21 10:18:18 +0000 2019,#USGS07343200 has not reported since 5/21/2019 12:45:00 AM\\n,"Texas, USA"
Tue May 21 10:18:17 +0000 2019,Have you ever heard of breakfast beer?! Having fun learning about a new Madison based craft brewery in Door County.\ ,"Wisconsin, USA"
Tue May 21 10:18:17 +0000 2019,"#USGS07342500 - S Sulphur Rv nr Cooper, TX is below NWS flood stage (16ft)\\n","Texas, USA"
Tue May 21 10:18:17 +0000 2019,O yea we need this \ ,"Houston, TX"
Tue May 21 10:18:17 +0000 2019,"  \ baby!'""","Alton, IL"
Tue May 21 10:18:17 +0000 2019,#USGS07311800 has not reported since 5/21/2019 12:45:00 AM\\n,"Texas, USA"
Tue May 21 10:18:16 +0000 2019,Good morning to all my fellow Gemini\ It\ our season! ,"Pennsylvania, USA"
Tue May 21 10:18:16 +0000 2019,"en mi trabajo hay un gringo que habla espa\ pero malo, la cuesti\ es que uno de mis compa\ morenos le dice q\ ","Milwaukee, WI"
Tue May 21 10:18:16 +0000 2019,#TeamDogs all the way! \,"Manhattan, NY"
Tue May 21 10:18:15 +0000 2019,"  Tweet of the day!'""","Livonia, MI"
Tue May 21 10:18:15 +0000 2019,The P2PS ICO is now live & the aim of this ICO is to bring to its clients & customers a system through which they c\ ,United States
Tue May 21 10:18:15 +0000 2019,"All you can do is do your best'""","Mississippi, USA"
Tue May 21 10:18:15 +0000 2019,Ahhhh the view I never get tired of!   #boatdogchloe off the dock shortly ,"Big Coppitt Key, FL"
Tue May 21 10:18:15 +0000 2019,"Interested in a job in Carteret, NJ? This could be a great fit:  #supplychain #3PL'""","Carteret, NJ"
Tue May 21 10:18:15 +0000 2019,  Wouldn\'t I have to become a Dermacrat to pull that off??\\n\\n#WhatILearnedToay\\n\\n#WeAreCartel\\n\\nCa\ ,"Ruidoso, NM"
Tue May 21 10:18:15 +0000 2019,"#USGS08110500 - Navasota Rv nr Easterly, TX\\nHeight: 22.7ft \ (19ft)\\nFlow: 13500cfs\\n","Texas, USA"
Tue May 21 10:18:14 +0000 2019,"#USGS08065350 - Trinity Rv nr Crockett, TX\\nHeight: 45.4ft \ (41ft)\\nFlow: 56900cfs\\n","Texas, USA"
Tue May 21 10:18:14 +0000 2019,New #TornadoWatch issued for #NWArk and #RiverValley. #arwx ,"Fort Smith, AR"
Tue May 21 10:18:14 +0000 2019,It was just a master of time...if you don\ start it won\ be hard to stop! ,"Bowling Green, OH"
Tue May 21 10:18:14 +0000 2019,"Something just don\ feel the same'""","Dallas, TX"
Tue May 21 10:18:14 +0000 2019,Just cuz I don\'t bring it up doesn\'t mean I don\'t still think about how you had me fkd up\\n My loyalty and commitmen\ ,"St Louis Park, MN"
Tue May 21 10:18:14 +0000 2019,It\ not a redo  it\ trying to get truth to the American people but I guess as President that is n\ ,"Manhattan, NY"
Tue May 21 10:18:14 +0000 2019,childish\ ,"Oak Park, MI"
Tue May 21 10:18:14 +0000 2019,"#USGS08057000 - Trinity Rv at Dallas, TX\\nHeight: 32.14ft \ (30ft)\\nFlow: 12900cfs\\n","Dallas, TX"
Tue May 21 10:18:14 +0000 2019,"Cavs\ 2016 title continues to look even more impressive the more the Warriors win.'""","Brunswick, OH"
Tue May 21 10:18:14 +0000 2019," Nah , y\ was just loving on this nigga like 5 minutes ago \","Georgia, USA"
Tue May 21 10:18:13 +0000 2019,"#USGS08040600 - Neches Rv nr Town Bluff, TX\\nHeight: 68.48ft \ (68ft)\\nFlow: 21000cfs\\n","Texas, USA"
Tue May 21 10:18:13 +0000 2019,"As I prepare to wake my kids up to bring them to the polls with us this morning, I\ thinking about all of my Senio\ ","Villa Hills, KY"
Tue May 21 10:18:13 +0000 2019,Wishing everyone a terrific Tuesday! #positivity #heretoinspire #wegotthis ,"Parsons, KS"
Tue May 21 10:18:13 +0000 2019,this conversation between  &  is sending me \,"Kansas, USA"
Tue May 21 10:18:12 +0000 2019,Mornin y\'all. ,"Tennessee, USA"
Tue May 21 10:18:12 +0000 2019,Acaba de publicar una foto en Ibis Club International ,"Florida, USA"
Tue May 21 10:18:11 +0000 2019," BABY, I JUST WANTED TO THANK YOU FOR PRAYING MY CHEST PAIN WILL LEAVE ME CAUSE AROUND NOW I NOTICED\ ","Berkeley, CA"
Tue May 21 10:18:10 +0000 2019,"current weather in Durham: mist, 64\ humidity, wind 5mph, pressure 1015mb'""","Durham, NC"
Tue May 21 10:18:10 +0000 2019,Wtf can I bug this morning...only shitty thing about coming in town everybody be having to work and shit \,"Waukegan, IL"
Tue May 21 10:18:09 +0000 2019,"Nothing Left To Say...'""","Nashville, TN"
Tue May 21 10:18:09 +0000 2019,    Goed idee Cath\ hier op twitter zitter er nog zo enkelen waar\ ,"Ben Avon, PA"
Tue May 21 10:18:09 +0000 2019," Open mouth insert foot!'""","San Luis Obispo, CA"
Tue May 21 10:18:09 +0000 2019,Been So Phenomenal already ! \ ,"Atlanta, GA"
