Date,Tweet
Sat May 04 23:59:55 +0000 2019,"I\'m confused. Twitter just told me I can\'t follow more people. I\'m a bit over the 5,000 limit (Like way over) for t\ ","Oklahoma City, OK"
Sat May 04 23:59:55 +0000 2019,Ang dami pala talagang Filipino PTs and OTs! Ang saya! \,"Houston, TX"
Sat May 04 23:59:55 +0000 2019,Great Breezy Evening Walk with my best little buddy \ #selflove #love #mom #momlife #instagood\ ,"Hammond, LA"
Sat May 04 23:59:54 +0000 2019,"Be as rude as you can in the fewest words, I\'ll start: Excuse you""'",Dillard's
Sat May 04 23:59:54 +0000 2019, I have tried the CBD oil in vape and gummies... I didn\ get much relief honestly but it won\ hurt for\ ,"Nashville, TN"
Sat May 04 23:59:54 +0000 2019,"First cut of the season done, new mulch laid and new stone landscaping border installed. Feeling pretty accomplishe\ ","Port Huron, MI"
Sat May 04 23:59:54 +0000 2019,9th Grade Girls - Pool A - GTBA Domoagalski def. LC Challengers 58-15 ,"Waukegan, IL"
Sat May 04 23:59:54 +0000 2019,#jumuah #nobummery #dresslikeagrownman #sartorial #sunnah #wewillfindyouanddressyou #RamadanMubarak #saywhatagain ,"Upland, CA"
Sat May 04 23:59:54 +0000 2019,"    So the party of Bernie Sanders, Elizabeth Warren, and AOC'""","Michigan, USA"
Sat May 04 23:59:54 +0000 2019, Thanks hunny \,"Cary, NC"
Sat May 04 23:59:54 +0000 2019,"  Not really talking Lindsey Graham. I\'m talking to the people out there there, who h\ ","Arizona, USA"
Sat May 04 23:59:54 +0000 2019,Fiesta \ No siesta \ #funday #venicebeach #venice @ The Venice Whaler ,"Los Angeles, CA"
Sat May 04 23:59:54 +0000 2019,"Who tryna go to the movies ?'""","Killeen, TX"
Sat May 04 23:59:54 +0000 2019,I\ been looking forward to this day for so long! As the day finishes I seem to get more and more emotional. Despi\ ,"Indiana, USA"
Sat May 04 23:59:53 +0000 2019,"A lot of money but still don\ understand stand how I\ living'""","Gretna, LA"
Sat May 04 23:59:53 +0000 2019, Link -  Sorry for lots of steps ,"Mankato, MN"
Sat May 04 23:59:53 +0000 2019,"  Can\'t train Muslims, that\'s racist""'","Sunderland, MA"
Sat May 04 23:59:53 +0000 2019," Same as a Kershaw curveball. Sat behind home plate to watch, and swear that thing was defying physics'""","Las Vegas, NV"
Sat May 04 23:59:53 +0000 2019,"My Everyday Makeup Look  via  #YouTube #makeup'""","Georgia, USA"
Sat May 04 23:59:53 +0000 2019,"shit'""","Sandy Springs, GA"
Sat May 04 23:59:53 +0000 2019,Hey I saw that in person nbd not to brag ,"Chicago, IL"
Sat May 04 23:59:53 +0000 2019,"If Jordyn woods came to Best Buy while I wasn\ there I\ gonna kill myself'""","Gadsden, AL"
Sat May 04 23:59:53 +0000 2019," #BoycottDerby146'""","Indiana, USA"
Sat May 04 23:59:53 +0000 2019,"If you going out tonight make sure to brush yo teeth!'""","Channelview, TX"
Sat May 04 23:59:52 +0000 2019," have you ever had pickled daikon, the common accompaniment to korean fried chicken? I made some once and it ruled'""","Rosedale, Austin"
Sat May 04 23:59:52 +0000 2019,   Bravissimi \,"Pennsylvania, USA"
Sat May 04 23:59:52 +0000 2019, This would be me the whole time lmao ,"Georgia, USA"
Sat May 04 23:59:52 +0000 2019," The problem is, they put it out several minutes after I found out the horse was DQ\'d, so it was waaaaaay late.""'","Covington, KY"
Sat May 04 23:59:52 +0000 2019, I know who the three people are but are the two mob kids Kristina and Michael? If so I never thought\ ,"Alum Rock, CA"
Sat May 04 23:59:52 +0000 2019," I\'d choose to save my friend without even thinking.""'","Spring Hill, FL"
Sat May 04 23:59:52 +0000 2019, Got you E\,"New Orleans, LA"
Sat May 04 23:59:52 +0000 2019,    I imagine  as a horse spotter. Telling the\ ,"Berlin, NJ"
Sat May 04 23:59:52 +0000 2019,When your friends didn\'t tell you it was a cosplay 5k ,"Salt Lake City, UT"
Sat May 04 23:59:52 +0000 2019," Okay yeah Idk how this keeps happening'""","Manhattan, NY"
Sat May 04 23:59:51 +0000 2019,"i wanna go have drinks and watch the game'""","Channelview, TX"
Sat May 04 23:59:51 +0000 2019,My  guys mark out hard \ ,Atwood Stadium
Sat May 04 23:59:51 +0000 2019,"  Damn straight.....the bomb/whiskey flip flopping is going wonderfully'""","Wisconsin, USA"
Sat May 04 23:59:51 +0000 2019,  we know your agenda ,"Florida, USA"
Sat May 04 23:59:51 +0000 2019,Your a smile waiting to brighten someone\ day know that \,"Lindsborg, KS"
Sat May 04 23:59:51 +0000 2019,"That\ why I keep my shit to myself self'""","Oklahoma City, OK"
Sat May 04 23:59:51 +0000 2019,"Actual convo:\\n\\nMe: *shows hubby book\\nHubby: Oh, I get it. They are the models.\\n\\nMe: \ #marriedwriter\ ","Culver City, CA"
Sat May 04 23:59:51 +0000 2019,  They have never lived in any system except our own. Maybe they should go live somewher\ ,"Sapulpa, OK"
Sat May 04 23:59:51 +0000 2019," We all know she\ a conniver! Agree it was a prior thought out statement.'""","Westport, NC"
Sat May 04 23:59:50 +0000 2019,"  #SucksToBeYou'""","Ohio, USA"
Sat May 04 23:59:50 +0000 2019," Sorry na po hehe'""","Milpitas, CA"
Sat May 04 23:59:50 +0000 2019,Congratulations Alana! Proud of you ! ,"Uniontown, OH"
Sat May 04 23:59:50 +0000 2019,Respect\,"Atlanta, GA"
Sat May 04 23:59:50 +0000 2019,   Agreed. The only horse with the right to object was War of Will.\ the\ ,"Bristol, PA"
Sat May 04 23:59:50 +0000 2019, Lets gooooooooo ,"Pittsburgh, PA"
Sat May 04 23:59:50 +0000 2019,man i thought i was gonna be the first one to suggest this. also Michael Lewis needs twitter ,"Louisville, KY"
Sat May 04 23:59:50 +0000 2019,Damn it. Is Canada on the internet? ,"Menomonie, WI"
Sat May 04 23:59:50 +0000 2019, miss you too\,"Newark, NJ"
Sat May 04 23:59:50 +0000 2019,So damn proud and happy of this guy! ,"Lewis Center, OH"
Sat May 04 23:59:50 +0000 2019," other people would disagree with u'""","Springfield, PA"
Sat May 04 23:59:50 +0000 2019," Welcome Boss'""","Stony Brook, NY"
Sat May 04 23:59:49 +0000 2019,"  JEALOUS'""","Florida, USA"
Sat May 04 23:59:49 +0000 2019," Yoooo I\ in the city, what\ the moves?'""","Houston, TX"
Sat May 04 23:59:49 +0000 2019, What a damn hypocrite!  You lied about your service in Vietnam and yet you rail that AG Barr\'s place\ ,"Maryland, USA"
Sat May 04 23:59:49 +0000 2019,#CBJ needs to score first and remain aggressor this game!  Take it back to  with a 3-2 series lead\ ,"Ohio, USA"
Sat May 04 23:59:49 +0000 2019,  Chuck: don\ like a hostile foreign power meddling in your elections? \ does Venezuela \,"Folsom, CA"
Sat May 04 23:59:49 +0000 2019,WE OUT HERE  ,Rose Bowl Stadium
Sat May 04 23:59:49 +0000 2019,Help a brother out and like this tweet ,"Illinois, USA"
Sat May 04 23:59:49 +0000 2019,"LET\ GET SEXY, JD ","Palm Springs, CA"
Sat May 04 23:59:49 +0000 2019,This tune has no name but  and  just started playing it and I needed more. So we just\ ,"Charlottesville, VA"
Sat May 04 23:59:49 +0000 2019," Lmaooooo'""","Los Angeles, CA"
Sat May 04 23:59:48 +0000 2019, put it this way... what are y\ doing to free people wrongfully imprisoned ? do you even write to yo\ ,"Baltimore, MD"
Sat May 04 23:59:48 +0000 2019, Only an hour to go! We can\'t wait. \,"Las Vegas, NV"
Sat May 04 23:59:48 +0000 2019,"Dinner with my bride! (@ Ivory Coast Lounge in Wisconsin Dells, WI) ","Delton, WI"
Sat May 04 23:59:48 +0000 2019,I don\ want children myself at this point lol. ,"Euclid, OH"
Sat May 04 23:59:48 +0000 2019,"Boogatti wanna getcha, I told em bhill...so he boolin!'""","Dallas, TX"
Sat May 04 23:59:48 +0000 2019,Quotable quote: \ Dade College is a dream factory\ Congrats  and to all the  graduate\ ,"Severna Park, MD"
Sat May 04 23:59:48 +0000 2019," Vegaaaas'""","Garland, TX"
Sat May 04 23:59:48 +0000 2019,"Lowkey salty I took a nap , now imma be up by myself tonight'""","Ocoee, FL"
Sat May 04 23:59:48 +0000 2019,"The  #swimmeet today   was a huge success!!! The parents, teachers, admin and studen\ ",New Aldine Staff Development Center
Sat May 04 23:59:48 +0000 2019,Congratulations James & Grace! @ Ashton Gardens Atlanta ,"Sugar Hill, GA"
Sat May 04 23:59:48 +0000 2019,How\ uk I was a student of Master Roshi? \ ,"Maryland, USA"
Sat May 04 23:59:48 +0000 2019,niggas really do the most when they\ hungry \,"Chicago, IL"
Sat May 04 23:59:48 +0000 2019,#nospoilersendgame Y\'ALL I\'m at the theater for Endgame AND THIS KID is in the same row as me and he walked passed\ ,"Farmington, NM"
Sat May 04 23:59:48 +0000 2019,"Hey #GoAvsGo Twitter friends....\\n\\nI have an extra ticket for Monday\'s game, at face value, $96 including fees....\ ","Denver, CO"
Sat May 04 23:59:48 +0000 2019,"I should delete all family off all social media but Facebook !'""","Concord, NC"
Sat May 04 23:59:47 +0000 2019,That\'s all folks! @ Westlake Athletic & Community Center ,"Austin, TX"
Sat May 04 23:59:47 +0000 2019,i think ima just move to houston \,"Houston, TX"
Sat May 04 23:59:47 +0000 2019, Love them!!!! Good for you\,"Lodi, CA"
Sat May 04 23:59:47 +0000 2019,A los equipos de la Liga Mx que luego quieren ir a los mejores estadios de M\ para ver mejores pr\ en el\ ,"San Jose, CA"
Sat May 04 23:59:47 +0000 2019,"get left,this bitch gon get right. ","Virginia Beach, VA"
Sat May 04 23:59:47 +0000 2019,"#LiveStreamMusic capodx2 No fireworks...  #Folk #Pop'""","Nashville, TN"
Sat May 04 23:59:47 +0000 2019,"If I get to paint, blog , and act all day. I would be sorry worry free! Imma make it happen!'""","Smyrna, GA"
Sat May 04 23:59:47 +0000 2019,"Brentwood: 7:51pm: sunset'""","Brentwood, NY"
Sat May 04 23:59:46 +0000 2019," I think it\ Lay \ Down\ by need to breathe.'""","Philadelphia, PA"
Sat May 04 23:59:46 +0000 2019,"Want to work at OfficeTeam? We\'re hiring in Milan, IL! Click for details:  #OfficeTeam #Clerical""'","Milan, IL"
Sat May 04 23:59:46 +0000 2019,"The best horse DID NOT win the Kentucky Derby today.'""","Louisville, KY"
Sat May 04 23:59:46 +0000 2019, Muchas gracias \,"Los Angeles, CA"
Sat May 04 23:59:46 +0000 2019,"If you\ not going to college because \ costs too much\ rethink it and do some research because free money is laying around'""","Atlanta, GA"
Sat May 04 23:59:46 +0000 2019,Cinco De Mayo Fiesta ~ 10u Division ~ Greenberry Athletics 10U def River City Athletics 11-1 ,"Kennewick, WA"
Sat May 04 23:59:46 +0000 2019,"Ghosting is passive aggressive bullying #TheMoreYouKnow'""","Manhattan, NY"
Sat May 04 23:59:46 +0000 2019, Beautiful \,"Chicago, IL"
Sat May 04 23:59:45 +0000 2019,"   YAYAYYAYAYAYAY I WAS ALMOST BORN ON THE 6TH LOL'""","Florida, USA"
Sat May 04 23:59:45 +0000 2019," bro, I\ so glad I watched your Ringworm review. This record is rad as fuck. #onlythingcoolaboutmyhometown'""","Memphis, TN"
Sat May 04 23:59:45 +0000 2019,"Huge 2 out, bases loaded Strikeout from the arm of Marshall McDuffie to keep Westside off the board.\\n\\nAfter 6, it\'s\ ","Houston, TX"
Sat May 04 23:59:45 +0000 2019,"So many exciting big life adult things happening lately and I couldn\ feel more loved'""","Kentucky, USA"
Sat May 04 23:59:45 +0000 2019,Ready for this awesome hunterhayes and  show it\ gonna be epic!!! davethirsten  @ The Rav\ ,"Milwaukee, WI"
Sat May 04 23:59:45 +0000 2019,"   Bruh no one likes this man.'""","Louisville, KY"
Sat May 04 23:59:45 +0000 2019,"THATS HOW YOU MAKE A SLIDING CATCH'""","Pittsburgh, PA"
Sat May 04 23:59:44 +0000 2019,"My vile nature allowed me to be uwelcoming and hostile to dissenting opinion, and probably still does. Okay. Time t\ ","New York, USA"
Sat May 04 23:59:44 +0000 2019,Lol they\ hit you with that \ going out again!?!? I thought you went out yesterday\ when you literally were\ ,"Arlington, TX"
Sat May 04 23:59:44 +0000 2019,Going to miss listening to the backstreetboys remix in Vegas.. hopefully they will add some good ones in Between th\ ,"Paradise, NV"
Sat May 04 23:59:44 +0000 2019,Now i know why they say dont wear any kind of heel when pregnant! My leg and knee is killing me\,"Palm Coast, FL"
Sat May 04 23:59:44 +0000 2019,front for social media all you want to\ JESUS CHRIST KNOWS THE TRUTH \,"Alabama, USA"
Sat May 04 23:59:44 +0000 2019,As a lifelong Kentuckian I am disappointed about today\ Derby.  Just because technology is available does not mean\ ,"Kentucky, USA"
Sat May 04 23:59:44 +0000 2019,Well I found out why softball is canceled tomorrow. Lol it\ gonna pour all day Saturday. Sick. ,"Queens, NY"
Sat May 04 23:59:44 +0000 2019,"JD!!! Crush this junk baller!!! #RedSox'""","Chattanooga, TN"
Sat May 04 23:59:44 +0000 2019,I\ gonna cry I\ so proud of you ,"Norco, CA"
Sat May 04 23:59:44 +0000 2019,"  As you\ brought through The Wayback Machine to 16 years ago, manufactured blockchain\ ","Los Angeles, CA"
Sat May 04 23:59:44 +0000 2019,Chip N Dale Fancy Diners \\n#chipndale #disneycharacter #neworleanssquare #disneydining #clubthirtythree #disneyland\ ,"Anaheim, CA"
Sat May 04 23:59:44 +0000 2019," Yay bad knee club. My knees and elbow are bust from many years of competitive tennis and 25 years of snowboarding.'""","Los Angeles, CA"
Sat May 04 23:59:44 +0000 2019,Check out that man bun! \ #juanacut #Cosmetology #Barbering\\n#FadedFresh #rubensfivestaracademy #florida\ ,"Lake Wales, FL"
Sat May 04 23:59:43 +0000 2019,My #handsome #furchild #alexanderthegreat wishes everyone a #happy #caturday!!\ #laphotographer\ ,"Los Angeles, CA"
Sat May 04 23:59:43 +0000 2019,OT is that you? \,"Mobile, AL"
Sat May 04 23:59:43 +0000 2019,Khi really is my dream girl \,"Granite Quarry, NC"
Sat May 04 23:59:43 +0000 2019,#DeadtoMe\\n\,"Bronx, NY"
Sat May 04 23:59:43 +0000 2019,  \,Suwannee Lake
Sat May 04 23:59:43 +0000 2019,My daily therapy . Be and stay blessed. \ Cinco de Mayo folks.  \ \ for the Moment by  from\ ,"Davis, CA"
Sat May 04 23:59:43 +0000 2019," She\ still be a medium-sized retriever by the looks of it. Dainty little thing.'""","San Jose, CA"
Sat May 04 23:59:43 +0000 2019,At Signature for \ Hotel\ @ Signature Theatre ,"Arlington, VA"
Sat May 04 23:59:43 +0000 2019," Thank you she is a strong woman'""","Harrisonburg, VA"
Sat May 04 23:59:43 +0000 2019,I see you  !!! ,"Cleveland, TN"
Sat May 04 23:59:43 +0000 2019,"  if you agree'""","North Fork Village, OH"
Sat May 04 23:59:43 +0000 2019, Yo this jawn say 8 hours dog wtf \,"Philadelphia, PA"
Sat May 04 23:59:43 +0000 2019,At Touch of Texas for  in line for meet and greet!!!! Can NOT wait to see him and his set!!!! @ Touch of\ ,"Hinmans Corners, NY"
Sat May 04 23:59:43 +0000 2019, Why thank you \,"Los Angeles, CA"
Sat May 04 23:59:43 +0000 2019,People: \ I miss Ella I haven\ seen her since she was a tiny baby\ \\nMe: you can visit anytime \\nPeople: ,"Round Rock, TX"
Sat May 04 23:59:43 +0000 2019,"'Banner Health is looking for teammates like you. See our latest #Labor job openings, including ""Housekeeping EVS As\ ","Greeley, CO"
Sat May 04 23:59:42 +0000 2019,Cuando pens\ que el Lyft no entend\ nada de lo que dec\ mi papi me doy cuenta que se r\ luego de las tonteras qu\ ,"Santa Clarita, CA"
Sat May 04 23:59:42 +0000 2019,This tweet didn\'t age well. ,"Francisville, KY"
Sat May 04 23:59:42 +0000 2019,"Can you recommend anyone for this #RN #NURSE job in Fountain Valley, CA? Click the link in our bio to see it and mo\ ","Fountain Valley, CA"
Sat May 04 23:59:42 +0000 2019,Thanks Bill.   You are the man.     See you at Foxwoods.   May 25.  #billmaher.    #foxwoods ,"Naugatuck, CT"
Sat May 04 23:59:42 +0000 2019,"'Want to land a job like ""Systems Engineer"" at Robert Half Technology? Applicant tracking systems look for specific\ ","Ceres, CA"
Sat May 04 23:59:42 +0000 2019,"  Exactly and thank you!'""","Kentucky, USA"
Sat May 04 23:59:42 +0000 2019,Coastal Cuff \ #newenglandmade\\n\ #rhodeisland #coastal #bracelet #color\ ,"Newport, RI"
Sat May 04 23:59:42 +0000 2019,"  Like I wonder who?'""","Miami, FL"
Sat May 04 23:59:42 +0000 2019," And when those fruity snacks are added to that medley of nuts you\ got fown there, we can only assu\ ","El Paso, TX"
Sat May 04 23:59:41 +0000 2019,Such a lovely afternoon to be out in the backyard \ What are you all up to this evening?\\n.\\n.\\n.\\n#newportbeach\ ,"Newport Beach, CA"
Sat May 04 23:59:41 +0000 2019," It was right call.'""","Newark, DE"
Sat May 04 23:59:41 +0000 2019,Goals ,"White Plains, NY"
Sat May 04 23:59:41 +0000 2019,   You had me at shit his pants. \,"Paradise, NV"
Sat May 04 23:59:41 +0000 2019,That ear. \ #sfspca #adoptdontshop @ The San Francisco SPCA ,"San Francisco, CA"
Sat May 04 23:59:41 +0000 2019,This sounds amazing... one of my favorite movies of all time! #realitybites #TribecaFilmFestival ,"Los Angeles, CA"
Sat May 04 23:59:41 +0000 2019,Sammy Hagar @ River Spirit Casino Resort ,"Tulsa, OK"
Sat May 04 23:59:41 +0000 2019," Hope you had the best date ever!'""","Palm Beach Gardens, FL"
Sat May 04 23:59:41 +0000 2019,"And, I love it when my guests leave me a cute gift.  I did not beg this time.  Lol!  Birthday gift for me.  Thank y\ ","Washington, DC"
Sat May 04 23:59:41 +0000 2019,no cappp first honest thing you said my boy \ ,"Elizabeth City, NC"
Sat May 04 23:59:41 +0000 2019,"      Gutless pukes I am sure'""","Sycamore, KY"
Sat May 04 23:59:41 +0000 2019,#fanexpodallas was amazing! \ ,"Dallas, TX"
Sat May 04 23:59:40 +0000 2019,You can\ start a game 0-2 on the PP on home ice in what could be \ deciding\ factor in the series. The more sav\ ,"Los Angeles, CA"
Sat May 04 23:59:40 +0000 2019,"And your b2b privileges are revoked after the first song.'""","University, FL"
Sat May 04 23:59:40 +0000 2019,it\ not u it\ me ,"Oklahoma City, OK"
Sat May 04 23:59:40 +0000 2019,"#AmericanMade has won the #TripleThreatTagTeam Match at #HaverhillKidsFest2019 #AtlanticProWrestling @ Haverhill, M\ ","Haverhill, MA"
Sat May 04 23:59:40 +0000 2019,He\'s 23-2 lifetime vs \\nthe Browns ,"Bethel Park, PA"
Sat May 04 23:59:40 +0000 2019," Its even worse that if they didn\ break up/made up, these same media outlets are going to still tr\ ","Kennesaw, GA"
Sat May 04 23:59:40 +0000 2019, 1) there was no question. show me a question word. just bc you put question marks does not equal questio\ ,"Atlanta, GA"
Sat May 04 23:59:40 +0000 2019,"OK, people. This Monday, May 6th...see how much I hate Nazis @ Carbon Arc Bar ","Chicago, IL"
Sat May 04 23:59:40 +0000 2019,I also got a super yummy pie from  today! It\'s called the smooth operator which is a French silk choco\ ,"Dallas, TX"
Sat May 04 23:59:40 +0000 2019,#ArizonaWildcats coach Mike Candrea looking for team - now without injured top batter Reyna Carranco - to take deep\ ,"Tucson, AZ"
Sat May 04 23:59:40 +0000 2019,"My dad calls ramen noodles Japanese fideos \ such a Mexican! #MexicanDads'""","Edinburg, TX"
Sat May 04 23:59:39 +0000 2019," Congrats coach!'""","Hastings, NE"
Sat May 04 23:59:39 +0000 2019,Amazing effort - great job Lexi! ,"Tyler, TX"
Sat May 04 23:59:39 +0000 2019," Sushi king or a Sakura, the one in MacArthur is good'""","Norfolk, VA"
Sat May 04 23:59:39 +0000 2019,Knowing how excited you are to see me makes me feel all sorts of stuff in my tummy\,"Utah, USA"
Sat May 04 23:59:39 +0000 2019," Tulsa'""","Tulsa, OK"
Sat May 04 23:59:39 +0000 2019,"Marshmello just bringing the heat today'""",Palms Casino Resort
Sat May 04 23:59:39 +0000 2019," Why do you hate her'""","Ann Arbor, MI"
Sat May 04 23:59:39 +0000 2019, Thanks babe \,"Los Angeles, CA"
Sat May 04 23:59:39 +0000 2019, Oooof! #BuddyPass ,"Wade Hampton, SC"
Sat May 04 23:59:39 +0000 2019,Live now with some new music tonight  @ 89.9 The Max Alternative WLKL Lake Land College ,"Mattoon, IL"
Sat May 04 23:59:39 +0000 2019,I overbeat the buttercream icing (and made too much) but this is a homemade Cherry Chocolate Dr Pepper cake.\ ,"Austin, TX"
Sat May 04 23:59:39 +0000 2019,"Boy do I love Mexicans. Happy cinco de Mayo'""","Grand Junction, CO"
Sat May 04 23:59:39 +0000 2019,"#bigboy4014 steam engine heading to Ogden Utah for the 150th Transcontinental Railroad Anniversary! @ Granite, Wyom\ ","Wyoming, USA"
Sat May 04 23:59:38 +0000 2019," I mean I did steal your selfie :p'""","Houston, TX"
Sat May 04 23:59:38 +0000 2019,"Congratulations to my beautiful nice for her graduation so proud of you  love you @ Charlotte, Nort\ ","Charlotte, NC"
Sat May 04 23:59:38 +0000 2019," I\'m coming""'","Nashville, TN"
Sat May 04 23:59:38 +0000 2019,"I cannot wrap my head around the fact that I\ a senior in college literally how I swear I just moved into my freshman dorm'""","Knoxville, TN"
Sat May 04 23:59:38 +0000 2019," Period!'""","Scott Lake, FL"
Sat May 04 23:59:38 +0000 2019,"   This is also garbage from a garbage source. Try again.'""","Longmont, CO"
Sat May 04 23:59:38 +0000 2019," we are on the way for this 2-man tourney!  Ready for these Texans?? Can\ wait!'""","Green, OR"
Sat May 04 23:59:38 +0000 2019, I\ cranky too ,"Hoboken, NJ"
Sat May 04 23:59:38 +0000 2019,"My wife teaches me things. #food #alfredo #pasta #cooking #rowanramblers @ Fayetteville, Arkansas ","Arkansas, USA"
Sat May 04 23:59:38 +0000 2019,"   You\ a man.  You have no idea about being a woman.  So please stop'""","Escondido, CA"
Sat May 04 23:59:37 +0000 2019,What an amazing day! Thank you #hartfordathletic for inviting us to play at your pre-game opener and for the awesom\ ,Rentschler Field
Sat May 04 23:59:37 +0000 2019,Great job to our U10 Blue team at the May Day tournament today!\\n#PUMAFam #albanyalleycats #alleycatfamily\ ,"Travers Corners, NY"
Sat May 04 23:59:37 +0000 2019," Elaborate'""","Hallandale Beach, FL"
