Date,Tweet
Tue May 07 09:09:42 +0000 2019,"waluigi? camp.'""","New Haven, CT"
Tue May 07 09:09:42 +0000 2019,"Sansa is gonna little finger the hell out of dany'""","Georgia, USA"
Tue May 07 09:09:41 +0000 2019,  AGREE \,"Florida, USA"
Tue May 07 09:09:41 +0000 2019,"OOOOKAYYYY,  !!! \ #BlackAmericanPrincesses #BAPS #fave \ ","Stanton, CA"
Tue May 07 09:09:40 +0000 2019,LMAOO I WISH I COULD RELATE ,"Brooklyn, NY"
Tue May 07 09:09:40 +0000 2019,"   Ramadan Kareem!'""","Costa Mesa, CA"
Tue May 07 09:09:38 +0000 2019, I miss you too! I love you \,"Fort Leonard Wood, MO"
Tue May 07 09:09:38 +0000 2019," Lucky man!'""","Lynnwood, WA"
Tue May 07 09:09:38 +0000 2019," Liar bc you\ sleeping over your all tome besties house on thurs!!!!!'""","New York, USA"
Tue May 07 09:09:37 +0000 2019,"TEST_PLACE: 1e20bf54-b933-4000-bb0b-1e07d0412ea0'""",Twitter HQ
Tue May 07 09:09:37 +0000 2019," thank you for everything. For creating a perfect charactor. Youre a amazing actress, I cant wait to s\ ","Byesville, OH"
Tue May 07 09:09:37 +0000 2019,"    numbers don\ lie.'""","Yonkers, NY"
Tue May 07 09:09:36 +0000 2019,    I\ in OC. I\ still stunned by all the Dems elected in the midterms\ ,"Irvine, CA"
Tue May 07 09:09:35 +0000 2019,Yes ,"Clinton, MI"
Tue May 07 09:09:35 +0000 2019,"Yes my irregular sleep schedule is an act of protest  it just comes at a cost but thats activism baby xx'""","Amherst, MA"
Tue May 07 09:09:34 +0000 2019,I can\ even buy gum right now \ can you help me get home ,"Miami Beach, FL"
Tue May 07 09:09:34 +0000 2019,Mother\ Day has never been easier. Our Macaron Subscription Club will keep her smiling for months to come! Sign he\ ,"St Louis, MO"
Tue May 07 09:09:33 +0000 2019," This is so amazing! Thank you for being a great parent.'""","Ormond-by-the-Sea, FL"
Tue May 07 09:09:31 +0000 2019,Let\ shake it up today #SSU2019 \ ,"Woodstock, GA"
Tue May 07 09:09:31 +0000 2019,Keep On Keeping Me Dear Lord \ #ImUp \,"Kenner, LA"
Tue May 07 09:09:31 +0000 2019,"  You beat me to it, but you\'re absolutely dead on. ","Columbus, OH"
Tue May 07 09:09:29 +0000 2019, How adorable is this ??  \,"Senoia, GA"
Tue May 07 09:09:28 +0000 2019,"Sometimes it\ ok being that person who doesn\ follow the crowd and all the trends.\\n\\nJust be you.'""","Florida, USA"
Tue May 07 09:09:28 +0000 2019,"Yesterday evening when I left the office... #moon #prettysky @ Cleburne, Texas ","Cleburne, TX"
Tue May 07 09:09:27 +0000 2019,I wonder why  is now scared to face me in #smash \,"San Francisco, CA"
Tue May 07 09:09:27 +0000 2019,"JESUS Please Get Justice\\nFor EJ\\nOn November 22, 2018, Emantic Fitzgerald Bradford Jr., an African-American man, was\ ","Birmingham, AL"
Tue May 07 09:09:26 +0000 2019,Please support my GoFundMe campaign:   ,"Manhattan, NY"
Tue May 07 09:09:26 +0000 2019,"  Well deserved!!'""","New Jersey, USA"
Tue May 07 09:09:26 +0000 2019,Pete Townshend - Let My Love Open The Door  via ,"Maine, USA"
Tue May 07 09:09:25 +0000 2019," Good Question!!'""","Missouri, USA"
Tue May 07 09:09:24 +0000 2019," Jajajaja no te digo'""","College Station, TX"
Tue May 07 09:09:24 +0000 2019,So who gon fix this car ? \,"Paradise, NV"
Tue May 07 09:09:23 +0000 2019, Good for you. It gets easier as you go. \,"Florida, USA"
Tue May 07 09:09:22 +0000 2019,Coming to work at 4:45 has been a struggle \,"Webster, NY"
Tue May 07 09:09:22 +0000 2019,A back massage would really mean the world to me \,"Mississippi, USA"
Tue May 07 09:09:22 +0000 2019,"'  ""NO ONE IS ABOVE LAW""\\nERIC Holder was when blocking WH emails w DOJ on conversation\ ","Corpus Christi, TX"
Tue May 07 09:09:22 +0000 2019,"Why didn\ I see  at the Met Gala this year? \ these are the questions that keep me up at night.'""","National City, CA"
Tue May 07 09:09:21 +0000 2019,"     Ugh, that\ awful...'""","Dunedin, FL"
Tue May 07 09:09:20 +0000 2019,Good morning \ ,"San Juan, USA"
Tue May 07 09:09:20 +0000 2019,Out n in about with my besti ,"Las Vegas, NV"
Tue May 07 09:09:20 +0000 2019, \ www\\n\,"Honolulu, HI"
Tue May 07 09:09:20 +0000 2019,Im the real ne when im drunc asf\,"Flagstaff, AZ"
Tue May 07 09:09:20 +0000 2019,"I\ freezing rn'""","Arizona, USA"
Tue May 07 09:09:19 +0000 2019,#consistency ,"Los Angeles, CA"
Tue May 07 09:09:19 +0000 2019,"Yo ngl chris is washed'""","Tucson, AZ"
Tue May 07 09:09:19 +0000 2019,"'Them: ""Do you miss the military?\\nMe: ""No, not really""\\nThem: ""Why?""\\nMe: ","Texas, USA"
Tue May 07 09:09:18 +0000 2019,19 is Giannis. ,"Enterprise, NV"
Tue May 07 09:09:18 +0000 2019,"If you\'re looking for work in #Monroe, WA, check out this job:  #PSJHJobs""'","Monroe, WA"
Tue May 07 09:09:18 +0000 2019," Confirmado'""","Hilliard, OH"
Tue May 07 09:09:17 +0000 2019," Unbelievable'""","North Kansas City, MO"
Tue May 07 09:09:17 +0000 2019,"   Yes Corg you should try that lol'""","Pennsylvania, USA"
Tue May 07 09:09:16 +0000 2019," Why nope'""","Clinton, MI"
Tue May 07 09:09:16 +0000 2019,I mean we been knew she had talent but GOD FUCKING DAMN! She went off off ,"Houston, TX"
Tue May 07 09:09:16 +0000 2019,"Want to work at Performance Food Group? We\'re hiring in #Bridgewater, MA! Click for details:  #Transportation""'","Bridgewater, MA"
Tue May 07 09:09:15 +0000 2019, I would love to meet u I\'ve been a fan since I was 6 yrs old pls include me in the #madamextour it would m\ ,"Bellflower, CA"
Tue May 07 09:09:14 +0000 2019,       Yes sir!! You\ ,"Florida, USA"
Tue May 07 09:09:14 +0000 2019,Apparently warmer a few years ago. ,"Iowa, USA"
Tue May 07 09:10:43 +0000 2019, thanks for reminding me im not alone \,"Houston, TX"
Tue May 07 09:10:43 +0000 2019,I\'m at Orion Township ,"Orion, MI"
Tue May 07 09:10:43 +0000 2019,I just want some sleep \,"San Diego, CA"
Tue May 07 09:10:41 +0000 2019," & I are working on a BAE-H-1 #vh1 Behind The Music for #Baecation - RT if you think this is a good idea!'""","Nashville, TN"
Tue May 07 09:10:40 +0000 2019,"Okay okay took me til 2 am but I figured out what camp is'""","Phoenix, AZ"
Tue May 07 09:10:39 +0000 2019,#TheBronxIsBeautiful especially right after the sun comes up. ,"Highbridge, Bronx"
Tue May 07 09:10:38 +0000 2019,"fuck'""","Houston, TX"
Tue May 07 09:10:38 +0000 2019," Understood!'""","Dallas, TX"
Tue May 07 09:10:38 +0000 2019,"Y\ would tell me if I looked like a honey bun right ?'""","Fife, WA"
Tue May 07 09:10:38 +0000 2019, I was \,"Athens, GA"
Tue May 07 09:10:36 +0000 2019,"  Me too!  Thank you  for the most amazing season ever!  We love you!'""","Powell, OH"
Tue May 07 09:10:36 +0000 2019, \,"Honolulu, HI"
Tue May 07 09:10:35 +0000 2019,"  But it made so much more sense when you were just a ramblin garage band!'""","North Carolina, USA"
Tue May 07 09:10:34 +0000 2019,2019 Volkswagen Arteon first drive review: Flagship fastback feels familiar - Roadshow  ,"Gilroy, CA"
Tue May 07 09:10:33 +0000 2019, \ \ \ \ \ \ \ \ \ \ \,"Newark, NJ"
Tue May 07 09:10:33 +0000 2019,Beautiful fashions at new looks  boutique North Manchester Indiana right on Main Street ,"Warsaw, IN"
Tue May 07 09:10:30 +0000 2019,   I ,"Costa Mesa, CA"
Tue May 07 09:10:30 +0000 2019,"So Im actually done with my series and this is actually frustrating'""","Boulder, CO"
Tue May 07 09:10:30 +0000 2019,       I\'m all over i\ ,"Florida, USA"
Tue May 07 09:10:29 +0000 2019,"I\ so tired that I feel drunk'""","Toledo, OH"
Tue May 07 09:10:28 +0000 2019," Are these yours??'""","Alabama, USA"
Tue May 07 09:10:28 +0000 2019,HAPPENING NOW: After leading police on a 70 mile pursuit for hours. Authorities capture driver on I-75s in Florence\ ,"Cincinnati, OH"
Tue May 07 09:10:27 +0000 2019," Just start talking more tbh you\ get out of it'""","Lemoore, CA"
Tue May 07 09:10:27 +0000 2019,here\ a magical picture to demonstrate  ,"Minneapolis, MN"
Tue May 07 09:10:26 +0000 2019,"This job might be a great fit for you: Stock Associate, J.Crew Retail, La Cantera -  #Retail #SanAntonio, TX'""","San Antonio, TX"
Tue May 07 09:10:25 +0000 2019,Let your spirit shine Babe.\\n.\\n.\\n#spirit #demons #shineon #beyou #bealeader #beaboss #bestrong #bossbabe #bosslady\ ,"Canonsburg, PA"
Tue May 07 09:10:24 +0000 2019," Can\'t seem to locate your page""'","Southaven, MS"
Tue May 07 09:10:24 +0000 2019,"it\ sideways, but we got our first almost freeze to death swim in today along with trying a mexican ice cream parl\ ","Texas, USA"
Tue May 07 09:10:24 +0000 2019,"Truly Blessed.'""","San Diego, CA"
Tue May 07 09:10:23 +0000 2019,"Racism is a zero sum game. To be \'equal\', one side must prevail, and the other MUST lose. Who\'s power is more immin\ ","San Bernardino, CA"
Tue May 07 09:10:22 +0000 2019, \\n,"St Petersburg, FL"
Tue May 07 09:25:39 +0000 2019,"I\'m at Fitness II in Bergenfield, NJ ","Bergenfield, NJ"
Tue May 07 09:25:38 +0000 2019,"Greg\ back in the sho! #CrazyExGirlfriend #teamgreg'""","Covina, CA"
Tue May 07 09:25:38 +0000 2019," I learn a lot, following you. Things like this escape me. Thank you.'""","Harbor Beach, MA"
Tue May 07 09:25:38 +0000 2019,#machines #amazing #engineering ,"Katy, TX"
Tue May 07 09:25:38 +0000 2019,"I pay rent on a rundown place\\n\\nthere ain\ no view but there\ lots of space \\n\\nIn my heart, the heart that you own\","Texas, USA"
Tue May 07 09:25:37 +0000 2019,"Definitely going to sleep for like 25 hours after my exam. Thinking about hibernating for a little but we\ see'""","College Station, TX"
Tue May 07 09:25:37 +0000 2019,"Don\'t sleep next to me if you not tryna rub some toes""'","Los Angeles, CA"
Tue May 07 09:25:37 +0000 2019,I\'m at North Lebanon in PA ,"Lebanon, PA"
Tue May 07 09:25:37 +0000 2019,"even if i chose i feel like you\ the right decision'""","Texas, USA"
Tue May 07 09:25:36 +0000 2019," Hi try for best gaming chair for cheap price , visit  now ",United States
Tue May 07 09:25:36 +0000 2019," Baking Soda powder will kill fleas.  Shake it on the ground.  It happened at a boarding stable.  It works!'""","Plum, PA"
Tue May 07 09:25:36 +0000 2019,I stalk her page to find some of her friends to fuck\,"Anchorage, AK"
Tue May 07 09:25:36 +0000 2019," Being kind will make yourself feel better.....keeps your mind positive'""","Intercourse, PA"
Tue May 07 09:25:36 +0000 2019,"Forever if I\'m far away, I hold you in my heart""'","Grosse Pointe Shores, MI"
Tue May 07 09:25:35 +0000 2019,That she ate something ??? ,"Holly Hill, FL"
Tue May 07 09:25:34 +0000 2019,  I live in the sewers ,"Los Angeles, CA"
Tue May 07 09:25:33 +0000 2019,"    Kelangan daw ni acka ng offerings from the upper east side of tondo siz'""","Hawthorne, CA"
Tue May 07 09:25:33 +0000 2019,youngboy be having niggas feeling like nobody love them \,"Lancaster, TX"
Tue May 07 09:25:31 +0000 2019," EVERY YEAR? No one ever looks good at this thing! EVER!'""","Patchogue, NY"
Tue May 07 09:25:31 +0000 2019,"cuz i\ up rite na!!!!!!'""","College Park, GA"
Tue May 07 09:25:31 +0000 2019," We were just debating whether or not head was good underwater. Because is water a good lube?'""","Houston, TX"
Tue May 07 09:25:29 +0000 2019,"If I IGNORE you on IG and iMessage adding me on snap and snapping me is not gonna make me answer you, do you not get he hint!????'""","Bronx, NY"
Tue May 07 09:25:29 +0000 2019,We are \ L4C Multimedia \ Let\ stay connected #L4CMultimedia \ 571-577-4471 \ #l4cmultimedia\ ,"Moorefield Station, VA"
Tue May 07 09:25:28 +0000 2019,"  dm sent.'""","Queens, NY"
Tue May 07 09:25:26 +0000 2019,"Why is it is fucking difficult to have a quiet night at work???'""","Coral Gables, FL"
Tue May 07 09:25:26 +0000 2019,"'.\\n        Satan Says:\\n    ""Look at your Sin""\\n\\n         GOD Says:\\n    ""Look at My Son""\''","Kentucky, USA"
Tue May 07 09:25:25 +0000 2019,To LOVE WARNS..when i was 17 years old a gray heaviness seeped into America and suffocated us all..maybe that is wh\ ,"Renton, WA"
Tue May 07 09:25:25 +0000 2019,Special Event on #NewJerseyTurnpikeHudsonCountyExtension EB from Interchange 14 - I-78 to Interchange 14C - Toll...,"Newark, NJ"
Tue May 07 09:25:23 +0000 2019,"4:25'""","Houston, TX"
Tue May 07 09:25:23 +0000 2019,"While we are all familiar with the role played by the United States and the European colonial powers like Britain,\ ","Florida, USA"
Tue May 07 09:25:22 +0000 2019,Who lives there. \ ,"Queens, NY"
Tue May 07 09:25:22 +0000 2019, Hello\ contact aftersale our service department will help you out with this issue.\ ,"Paradise, NV"
Tue May 07 09:25:22 +0000 2019,Went back and remastered a beat I\'ve been working on forever for a pretty big local rapper. Hopefully I\'ll have a song with him this year \,"New Orleans, LA"
Tue May 07 09:25:22 +0000 2019,"Everyone wants the Rockets to lose to the Warriors again.'""","Houston, TX"
Tue May 07 09:25:22 +0000 2019, I stand with the \,"East Norriton, PA"
Tue May 07 09:25:22 +0000 2019,How do I look with magoogles ,"Newark, NJ"
Tue May 07 09:25:21 +0000 2019,ok ,"Dallas, TX"
Tue May 07 09:25:21 +0000 2019," Haha pretty sure that was to my best friend \ Glad you two connected'""","Coconut Creek, FL"
Tue May 07 09:25:21 +0000 2019,"Just keep it real with me'""","Manhattan, NY"
Tue May 07 09:25:20 +0000 2019,too funny #humor #snicker #smirk #clever ,"Seattle, WA"
Tue May 07 09:25:20 +0000 2019," \ catch me at ASAP lol'""","Orange, CA"
Tue May 07 09:25:20 +0000 2019,Just posted a photo @ 1st United Methodist of Callahan ,"Callahan, FL"
Tue May 07 09:25:18 +0000 2019,MGCS Field Day 2019 is almost here (5/16)! And if you\ a parent/grandparent who wants to come hang out with some\ ,"Myrtle Grove, NC"
Tue May 07 09:25:18 +0000 2019,I asked & she midi pretend like she didn\'t hear me :/ ,"Los Angeles, CA"
Tue May 07 09:25:17 +0000 2019," I will!'""","Denton, TX"
Tue May 07 09:25:17 +0000 2019,Bravo  ,"Needham, MA"
Tue May 07 09:25:16 +0000 2019, This argument has zero merit. A lot of people already bring their own bags.  sells very nic\ ,"Cocoa Beach, FL"
Tue May 07 09:25:16 +0000 2019,"Superior: 357 running, 10939 waiting and 0 new simulations; 42% ","Houghton, MI"
Tue May 07 09:25:15 +0000 2019,My 1st Aviators Game!!!\\n\ been almost 2 years since the last time I saw them as the 51\ Although we los\ ,"Summerlin South, NV"
Tue May 07 09:25:14 +0000 2019,GM Nashville! Waking up to this sobering news... State Trooper dies in West Tenn. after crash on I-40 ,"Nashville, TN"
Tue May 07 09:25:14 +0000 2019,"Whoops, almost posted a Tweet on Facebook \","Florida, USA"
Tue May 07 09:25:13 +0000 2019,"I have died, but Christ lives in me. And I now live by faith in the Son of God, who loved me and\ ","Newberry, SC"
Tue May 07 09:25:12 +0000 2019,        We have a Constitutiona\ ,"Kirksville, MO"
Tue May 07 09:25:12 +0000 2019, So good ,"Picnic Point, WA"
Tue May 07 09:25:11 +0000 2019,I\ known these dudes since I was 19. That shit is crazy. HAPPY BIRTHDAY LEWIS!!! ,Stake Out
Tue May 07 09:25:10 +0000 2019,nice #hilarity #giggle #smirk #playful ,"Cheyenne, WY"
Tue May 07 09:25:10 +0000 2019,"Just posted a photo @ Jefferson, North Carolina ","Jefferson, NC"
Tue May 07 09:25:10 +0000 2019,Our Childhood Home \ ,"Oregon, USA"
Tue May 07 09:25:09 +0000 2019,Los Angeles - AT IT AGAIN!!!! This is a special celebration!! We are celebrating the BornDay of our very own Don Ca\ ,"Los Angeles, CA"
Tue May 07 09:25:07 +0000 2019, #snapchatstory #transcon150 #goldenspike150 #UP4014 #upp4014 ,"Idaho, USA"
Tue May 07 09:25:07 +0000 2019, mine is a lump ,"Fairfield, OH"
Tue May 07 09:25:06 +0000 2019,"   Hi try for best gaming chair for cheap price , visit  now ",United States
Tue May 07 09:25:03 +0000 2019," sige mention natin hahahaha'""","San Diego, CA"
Tue May 07 09:25:03 +0000 2019,"Pearl Lustre Bracelet With 4.50ctw Genuine Sapphires 14K Yellow Gold Length 7in.\\n$469 modnique\\n$3,580 87% Off.\ ","Los Angeles, CA"
Tue May 07 09:25:01 +0000 2019,Georgia has:\\n\\nRay Charles \\nOtis Redding\\nJames Brown\\nLittle Richard\\nAllman Bros. ,"Varnell, GA"
Tue May 07 09:25:00 +0000 2019," Agreed on keeping  ~ hv \ him & his play since his days in Colorado'""","Reynoldsburg, OH"
Tue May 07 09:24:59 +0000 2019,There\'s Buckley again. His conservatism influences my approach to both BYU (the one in Provo) and Georgetown. I rea\ ,"Provo, UT"
Tue May 07 09:24:59 +0000 2019,"This AM, #buffalo we are helping you look for love. We will explain the story of  and how you can f\ ",Scripts Cafe
Tue May 07 09:24:58 +0000 2019," I have mortal Kombat 11, Lego marvel superheroes 2, and Super Mario Party'""","Dallas, TX"
Tue May 07 09:24:57 +0000 2019,Happy National Travel and TourismWeek!   #NTTW19 #TravelMatters #InTheBUF #Travel #Tourism ,"Orchard Park, NY"
Tue May 07 09:24:56 +0000 2019,"I was awake all last night, and I asked God, \'Where have I gone wrong?\' Then a voice says to me, \'This is going to take more than one night""'","Kentucky, USA"
Tue May 07 09:24:55 +0000 2019,nice #hilarity #laugh #smirk #hilarious ,"Diamond Bar, CA"
Tue May 07 09:24:55 +0000 2019," They called me 25 straight times one morning .. every time one of those numbers pop up I block em'""","Brooklyn, NY"
Tue May 07 09:24:54 +0000 2019,"Them nighas use to run the city... don\ even claim that bih'""","West Ferriday, LA"
Tue May 07 09:24:54 +0000 2019,  \ \ ,"Miami, FL"
Tue May 07 09:24:53 +0000 2019,En az\ hayattay\ bu da bir \ be abi. #Her\,"Reno, NV"
Tue May 07 09:24:52 +0000 2019,"Funny Ronald Reagan Moments  via       #yourshit'""","Michigan, USA"
Tue May 07 09:24:52 +0000 2019,Check out my latest podcast appearance hosted by former NFL Player  We talk bout building a life by d\ ,"Northville, MI"
Tue May 07 09:24:52 +0000 2019,"Dunya bizi yine ustun demokrasi anlayisimizla konusuyor. Ekonominin batacagini anlatiyor. Bir biz anlamiyoruz.'""","Manhattan, NY"
Tue May 07 09:24:51 +0000 2019,Stay in the light! @ Centennial Park ,"Nashville, TN"
Tue May 07 09:24:50 +0000 2019," Given the chance they will every time.'""","Fort Lauderdale, FL"
Tue May 07 09:24:50 +0000 2019,"  Also I notice Mayor Pete is taking advantage of white male privilege way more then Beto is.'""","Brooklyn, NY"
Tue May 07 09:24:49 +0000 2019,  Congratulations boys \,"San Diego, CA"
Tue May 07 09:24:48 +0000 2019, I\'d go as a Tales of Character ,"Macon, GA"
Tue May 07 09:24:47 +0000 2019,What a week! \\n\\nNow off to Dallas\ ,"Florida, USA"
Tue May 07 09:24:46 +0000 2019,"'Join the UF Health Shands team! See our latest #Healthcare job openings, including ""Rad Tech"", via the link in our bio. #Gainesville, FL\''","Gainesville, FL"
Tue May 07 09:24:45 +0000 2019,  They have you advertised to appear Sir. Here\'s the link and look for Fri Aug 9. ,"Hillcrest Heights, MD"
Tue May 07 09:24:45 +0000 2019,  Far right \ thing is if it doesn\ conform with the lefts ideology you deemed as\ ,"Joplin, MO"
Tue May 07 09:24:45 +0000 2019, Have NinjaCat ever been in Georgia? I think it\'s time. \,United States
Tue May 07 09:24:45 +0000 2019, Grimace is worst \ ,"Los Angeles, CA"
Tue May 07 09:24:44 +0000 2019,  \,"Chalmette, LA"
Tue May 07 09:24:42 +0000 2019,Game 2 of a 4 game week today as the Owls host Salem. Scheduled for a 4 o\ start. Compete with confidence. Hit\ ,"Boston, MA"
Tue May 07 09:24:41 +0000 2019," sir, your view on yesbank and dhfl , is is worth buying now?'""","Durham, NC"
