Date,Tweet
Fri Apr 26 23:59:58 +0000 2019," Pants-off/Dance-off!'""","Logan, UT"
Fri Apr 26 23:59:58 +0000 2019,"What a day, guys. What a day. \","Paradise, NV"
Fri Apr 26 23:59:58 +0000 2019,You don\ need to go all the way to DC for Fast Food anyway. ,"Phoenix, AZ"
Fri Apr 26 23:59:58 +0000 2019,Bengals trade the 42nd pick to the Broncos. It allows Denver to get QB Drew Lock from Missouri.  We\'ll wait ten mor\ ,"Cincinnati, OH"
Fri Apr 26 23:59:58 +0000 2019,#nxtdavenport we are so excited! ,River Center / Adler Theatre
Fri Apr 26 23:59:57 +0000 2019,"This weekend, come say hi to the_real_ghetto,  and  at  for a charity ev\ ","Las Vegas, NV"
Fri Apr 26 23:59:57 +0000 2019,why they watching my probate... see this why I don\ like them now \,"San Antonio, TX"
Fri Apr 26 23:59:57 +0000 2019,Ready for tonight #rungvisaiestrada2 #boxing #Boxeo #thailand #mexico #TheForum @ The Forum ,"Inglewood, CA"
Fri Apr 26 23:59:57 +0000 2019,"In 2018, the crews at Sta7 rescued a bunny. It was finally adopted and his new family came to Sta4 to present the c\ ","Tennessee, USA"
Fri Apr 26 23:59:57 +0000 2019," is Johnny Manziel eligible to be drafted again?'""","Howell, NJ"
Fri Apr 26 23:59:57 +0000 2019,THANK YOU to our #NewsNight guests: The    Matthew Peddie and\ ,"Orlando, FL"
Fri Apr 26 23:59:57 +0000 2019,"Are any of you guys in Philadelphia?\\n\\nIf so would you be interested in a meetup?'""","Manhattan, NY"
Fri Apr 26 23:59:57 +0000 2019,Happy Hearts students visited by Ashtabula City Fire Department ACFD ,"Ashtabula, OH"
Fri Apr 26 23:59:57 +0000 2019,LONG LIVE NIP ON THE WAY!!!!! TUESDAY!!!!! #unsigned #ArtistRack #music #NFLdraft #AvengersEndgame #FridayFeeling\ ,"Sugar Land, TX"
Fri Apr 26 23:59:57 +0000 2019,"   Google arguments against it.'""","Burbank, CA"
Fri Apr 26 23:59:57 +0000 2019,#cobbIntech #CobbMIE ,"Marietta, GA"
Fri Apr 26 23:59:57 +0000 2019,I don\ cafe about anyone else but ,"Virginia Beach, VA"
Fri Apr 26 23:59:57 +0000 2019, Deadass that movie had me contemplating my own morals \,"Irondequoit, NY"
Fri Apr 26 23:59:57 +0000 2019,"  I love muting the games and listening to Tom Leach call the game. Best viewing ever.'""","Bowling Green, KY"
Fri Apr 26 23:59:57 +0000 2019,u can always count on  for making you late for work! Thanks y\ \,"San Francisco, CA"
Fri Apr 26 23:59:57 +0000 2019, Shoot for the stars \,"Washington, DC"
Fri Apr 26 23:59:57 +0000 2019,"Wind 8.0 mph WNW. Barometer 29.816 in, Rising. Temperature 56.1 \ Rain today 0.59 in. Humidity 44%'""","Wapakoneta, OH"
Fri Apr 26 23:59:57 +0000 2019,"Get drunk and ride them Electric scooters sounds fun for tomorrow'""","Los Angeles, CA"
Fri Apr 26 23:59:56 +0000 2019,I got DREAMER. Shocker. ;) Take this quiz and share what you get.  #createEdu #dreamer ,"Chicago, IL"
Fri Apr 26 23:59:56 +0000 2019,"Lock in the 40s or Jones at 6. Not sure even the giants can honestly admit they like their side.'""","Dothan, AL"
Fri Apr 26 23:59:56 +0000 2019, And the livestock bag \,"Virginia, USA"
Fri Apr 26 23:59:56 +0000 2019,"  It was sent to me by a friend in town  You have permission to use'""","Tolland, CT"
Fri Apr 26 23:59:56 +0000 2019, You\ absolutely right! The fact that it was there and ready for me to listen was pretty cool. And th\ ,"Bronx, NY"
Fri Apr 26 23:59:56 +0000 2019,"Pho kit. @ Baltimore, Maryland ","Baltimore, MD"
Fri Apr 26 23:59:56 +0000 2019,When the end is near ,"Ross Township, PA"
Fri Apr 26 23:59:56 +0000 2019,"  #YesWeAre #OnePride #Lions'""","Warren, MI"
Fri Apr 26 23:59:56 +0000 2019,Who needs a truck when you have a Honda Accord sport! And still had room to fit a 7lb yorkie \ ,"Moses Lake, WA"
Fri Apr 26 23:59:56 +0000 2019,Tomorrow 4/27 will be a beautiful day to join Annie Apple and Zippy Zebra at Pullen Park! ,"Raleigh, NC"
Fri Apr 26 23:59:56 +0000 2019,Beer and Axes! #roofingcontractor #roofing #solarpv #pvsolar #photovoltaic #bisonroofingandsolar #companyculture  ,"Fort Lauderdale, FL"
Fri Apr 26 23:59:56 +0000 2019,treat to society ,"Missouri, USA"
Fri Apr 26 23:59:56 +0000 2019,3 more hours and I\ off for 3 days \,"Los Angeles, CA"
Fri Apr 26 23:59:56 +0000 2019, Same. Guess we have that in common. \,"Alafaya, FL"
Fri Apr 26 23:59:56 +0000 2019," so the civil war was likely America\'s biggest pissing contest.""'","Los Angeles, CA"
Fri Apr 26 23:59:56 +0000 2019,"Double scores 1. 2 outs.'""","McPherson, KS"
Fri Apr 26 23:59:56 +0000 2019,Forgot this ,"San Jose, CA"
Fri Apr 26 23:59:56 +0000 2019,"   is indeed gracious and lovely.'""","Clifton, NJ"
Fri Apr 26 23:59:55 +0000 2019,I\ officially a  fan now... ,"Maryland Heights, MO"
Fri Apr 26 23:59:55 +0000 2019,"Celebrating another year of accomplishments with our hardworking, dedicated, and impactful graduate student leaders\ ",Columbia University
Fri Apr 26 23:59:55 +0000 2019,I\'d give up a years worth of bus tickets and all medical bills paid seeing that it\'s only 8gms a year ,"Virginia, USA"
Fri Apr 26 23:59:55 +0000 2019,"This \ and Chill\ daiquiri is so good! #TGIF'""","Houston, TX"
Fri Apr 26 23:59:55 +0000 2019,No one grew up watching the Cardinals. Games were always blacked out ,"Indianapolis, IN"
Fri Apr 26 23:59:55 +0000 2019,  \,"Arizona, USA"
Fri Apr 26 23:59:55 +0000 2019, #Broncos got Drew Lock.  Think he can do what Gabbert could not?  \\n\\nHe won\ start right away because o\ ,"Guilford, CT"
Fri Apr 26 23:59:55 +0000 2019,I always feel sorry for the guy that is supposed to go first round. And he doesn\'t. And TV keeps showing him over a\ ,"Tempe, AZ"
Fri Apr 26 23:59:55 +0000 2019,omg you\'re so beautiful \ make that last one ur avi! ,"New Orleans, LA"
Fri Apr 26 23:59:55 +0000 2019,idk who needs to hear this but Ron made out with two girls and put his head between a cocktail waitress\'s breasts.\ ,"Salem, MA"
Fri Apr 26 23:59:55 +0000 2019,What do you think #BroncosCountry? ,"Colorado Springs, CO"
Fri Apr 26 23:59:55 +0000 2019,"If you need to fix a flat tired just give ya girl a call'""","North Carolina, USA"
Fri Apr 26 23:59:54 +0000 2019,"      That is what I thought new age'""","Maryland, USA"
Fri Apr 26 23:59:54 +0000 2019," Easy picking'""","Beech Grove, IN"
Fri Apr 26 23:59:54 +0000 2019, you had will Grier available \,"West Virginia, USA"
Fri Apr 26 23:59:54 +0000 2019,Been a year and a half since my last haircut - longer on the color. I\ all dolled up & my night = bringing home Th\ ,"Jackson, TN"
Fri Apr 26 23:59:54 +0000 2019,"Look, all of you are awesome. I don\ care if we\ going to fight down the road, we\ going to disagree, whatever\ ","Cary, NC"
Fri Apr 26 23:59:54 +0000 2019,Narrator: It Was ,"St Petersburg, FL"
Fri Apr 26 23:59:54 +0000 2019,"your goals don\ give a shit abt how you feel #suckitup'""","Pennsylvania, USA"
Fri Apr 26 23:59:54 +0000 2019," Bang bang!'""","Nampa, ID"
Fri Apr 26 23:59:54 +0000 2019,,"El Paso, TX"
Fri Apr 26 23:59:54 +0000 2019,"  Yup, and that\'s the beauty of it all.""'","Palo Alto, CA"
Fri Apr 26 23:59:54 +0000 2019," You need to take a pre turn up nap lol'""","Las Vegas, NV"
Fri Apr 26 23:59:54 +0000 2019, Sure...just subbed \,"Tennessee, USA"
Fri Apr 26 23:59:54 +0000 2019,Gonna go out on a limb and say my friend is drunk and she\ in a texting battle. This is gonna be great. ,"Lawton, OK"
Fri Apr 26 23:59:54 +0000 2019,"Take this for what you will but Ryan McMahon really likes Drew Lock. Thinks he\ be a solid QB.'""","Colorado, USA"
Fri Apr 26 23:59:54 +0000 2019,"crying'""",Belk Library and Information Commons
Fri Apr 26 23:59:53 +0000 2019," 3D World is such a joy. I actually prefer it to Odyssey sometimes.'""","Irrigon, OR"
Fri Apr 26 23:59:53 +0000 2019,Pretty night at the Light #SladeCecconi @ Mark Light Field at Alex Rodriguez Park ,"Coral Gables, FL"
Fri Apr 26 23:59:53 +0000 2019,"  #everymilematters #charitymiles strava  @ Birmingham, Alabama ","Birmingham, AL"
Fri Apr 26 23:59:53 +0000 2019,"Wind 3.0 mph WNW. Barometer 29.892 in, Rising. Temperature 60.8 \ Rain today 0.28 in. Humidity 38%'""","La Grange, KY"
Fri Apr 26 23:59:53 +0000 2019,"' That kinda coins the phrase; ""I Wouldn\\\'t Touch That With A 10\\\' Pole""...\''","Virginia, USA"
Fri Apr 26 23:59:53 +0000 2019,"One of my last picks in the cbl draft lost his shit in my team gc, called out my best players and said I\ a nutcas\ ","Chicago, IL"
Fri Apr 26 23:59:53 +0000 2019,  The Irish magician aka lucky charms aka the green goblin... that man ballin! \,"Virginia Beach, VA"
Fri Apr 26 23:59:53 +0000 2019,"If I didn\ have Johnna at work I would quit. Real talk'""","New Castle, PA"
Fri Apr 26 23:59:52 +0000 2019,"I like the Raiders\ strategy of drafting the best players from the best CFB teams.'""","North Little Rock, AR"
Fri Apr 26 23:59:52 +0000 2019,So proud of #77Blindside for selecting   as his school & team of choice! #Allin ,"New York, USA"
Fri Apr 26 23:59:52 +0000 2019,Friday evening bowling with my  Fam! ,AMF Smithtown Lanes
Fri Apr 26 23:59:52 +0000 2019, What!?! Did we know this before today??? \ \,"Eden Prairie, MN"
Fri Apr 26 23:59:52 +0000 2019,Can\ seem to vent cause In the end they all gone change \,"Chicago, IL"
Fri Apr 26 23:59:52 +0000 2019,"Day Five: I\'ve accepted a challenge from  to post covers of 7 books I love: no explanation, just the cove\ ","Carlsbad, CA"
Fri Apr 26 23:59:52 +0000 2019,This just makes me want to frolic...like legit frolic.\\n\\n#beautifulday #portlandnw #iloveportland #hikersofinstagram\ ,"Oregon, USA"
Fri Apr 26 23:59:52 +0000 2019,Cheyenne Frontier Days!! We will be back in July!! #cheyennefrontierdays #cheyennewyoming #thedaddyofthemall\ ,"Cheyenne, WY"
Fri Apr 26 23:59:52 +0000 2019,"Want to work in #Bozeman, MT? View our latest opening:  #Sales'""","Bozeman, MT"
Fri Apr 26 23:59:52 +0000 2019,Never thought I\ see \ train\ and \ service\ in the same sentence ,"Bedford Stuyvesant, Brooklyn"
Fri Apr 26 23:59:52 +0000 2019,What has our wonderful world come to? God help our kids ,"Reisterstown, MD"
Fri Apr 26 23:59:52 +0000 2019,"Look at that, Denver just drafted Jay Cutler again... #NFLDraft'""","Nashville, TN"
Fri Apr 26 23:59:52 +0000 2019,"  Thank you!  Miss Sakya has amazing taste, and I am feeling very spoiled right now. \","Mound, MN"
Fri Apr 26 23:59:52 +0000 2019,"  Things tend to work out when folks leave Manhattan for the Mile High City #emaw'""","Indiana, USA"
Fri Apr 26 23:59:52 +0000 2019," Get Greedy'""","Kentwood, MI"
Fri Apr 26 23:59:51 +0000 2019,Go for it Nacho Libre ...  \ ,"New York, NY"
Fri Apr 26 23:59:51 +0000 2019,"The Best of Heather Mooney  via  when I grow up imma be Heather Mooney...wait, I already am\","Houston, TX"
Fri Apr 26 23:59:51 +0000 2019,"#macgyvertime'""","Jefferson, OH"
Fri Apr 26 23:59:51 +0000 2019,Storm baseball with a good win tonight over the Burke Bulldogs 7-1.   Pounded out 11 hits coupled with a great outi\ ,"Omaha, NE"
Fri Apr 26 23:59:51 +0000 2019,#TopTenHusker ,"Lubbock, TX"
Fri Apr 26 23:59:51 +0000 2019,"  Signed'""","Pittsburgh, PA"
Fri Apr 26 23:59:50 +0000 2019,TGIF\\nThe\\nGrind\\nIncludes\\nFriday \\nFeeling stronger changing up the workouts using   #FitLeaders\ ,EP Fitness
Fri Apr 26 23:59:50 +0000 2019,"Looks like Clelin\'s modified West Coach speech won some favors for Clemson in the bay lol.""'","Greensboro, NC"
Fri Apr 26 23:59:50 +0000 2019, could you guys  post some pics of the Chinook unit out of Davenport?  This long distance mom would be ever so happy.  \,"Oregon, USA"
Fri Apr 26 23:59:50 +0000 2019,Yay!!!! Reuniting with  #GoDawgs ,"Manhattan, NY"
Fri Apr 26 23:59:50 +0000 2019,NEWS YOU DIDN\'T GET ON #MSNBC #CNN AND #HARDBALL\\n\\n\ of b***h got fired\ Joe Biden forced Ukraine to sack prosec\ ,"Pennsylvania, USA"
Fri Apr 26 23:59:50 +0000 2019,Texjoy grilled Chicken Breast\\ntexjoyseasonings #texjoy #texjoyroosterboosterseasoning @ Perry-Twiner Home ,"Silsbee, TX"
Fri Apr 26 23:59:50 +0000 2019, Sorry I still need my Lucy fix! \ ,"Brooklyn, NY"
Fri Apr 26 23:59:50 +0000 2019,"Hate is the absolute opposite of what the military should stand for, and the opposite of the ideals that motivated\ ","Manhattan, NY"
Fri Apr 26 23:59:50 +0000 2019,What it\ all about \ ,"Pittsfield, MI"
Fri Apr 26 23:59:50 +0000 2019,"Starters:\\n\\nA - Peterson, McEvoy, Krecicki \\nM - Pullen, Topping, Yi\\nD - Duffy, Ranck, Clancy,\\nG - Pagliaro'""","Johns Creek, GA"
Fri Apr 26 23:59:50 +0000 2019,"'Hanging out with ""Big Sister"" this weekend!!! \ #WeCute #RhymeAndChatt\\\'sInteractivePoetry @ The Mill ","Chattanooga, TN"
Fri Apr 26 23:59:49 +0000 2019, \ ,"Jersey City, NJ"
Fri Apr 26 23:59:49 +0000 2019,"Kodak Black was in East Harlem and no one punched him in the throat... tragic.'""","Pelham Manor, NY"
Fri Apr 26 23:59:49 +0000 2019," A deportation order since she is an illegal immigrant.'""","Phoenix, AZ"
Fri Apr 26 23:59:49 +0000 2019," So what let that kid play, let him have his opinion!'""","Carencro, LA"
Fri Apr 26 23:59:49 +0000 2019," But is he a man\'s man, Jeb?""'",United States
Fri Apr 26 23:59:49 +0000 2019,"  Sorry NFL draft.  I\ watching Max Fried & the Braves tonite.'""","Georgia, USA"
Fri Apr 26 23:59:49 +0000 2019,"Chipotle is really good. That\ it'""","Ohio, USA"
Fri Apr 26 23:59:49 +0000 2019,All of my astrological and tarot/oracle card readings lately keep saying my life is about to totally change but I\ ,"Denver, CO"
Fri Apr 26 23:59:49 +0000 2019,And now  has helped me complete the broadway Disney pyramid! We out here. @ Frozen - The Musical ,"Manhattan, NY"
Fri Apr 26 23:59:49 +0000 2019,Niggas wanna be my complexion so bad \ ,"Florida, USA"
Fri Apr 26 23:59:49 +0000 2019,I So Ready To Watch This Guy Play Ball\ ,"Anaheim, CA"
Fri Apr 26 23:59:49 +0000 2019,Get yourself some ,"Escalon, CA"
Fri Apr 26 23:59:49 +0000 2019,Oakland Tigers ,"Yuba City, CA"
Fri Apr 26 23:59:49 +0000 2019," lol never. I\ just being a good friend.'""","New Orleans, LA"
Fri Apr 26 23:59:49 +0000 2019,Is cocktail-oclock a thing? I \ @ Mise En Place ,"Tampa, FL"
Fri Apr 26 23:59:49 +0000 2019, Thank you baby girl.\,"Hallandale Beach, FL"
Fri Apr 26 23:59:49 +0000 2019,And now Drew Lock joins Risner in Denver and the Broncos target local products with back to back picks. ,"Kansas City, MO"
Fri Apr 26 23:59:49 +0000 2019,"going broke is for the weak ...'""","Los Angeles, CA"
Fri Apr 26 23:59:48 +0000 2019, Only thing that may be good about it is that Moton is back at RT and Williams is just a big body. I\ no\ ,"Atlanta, GA"
Fri Apr 26 23:59:48 +0000 2019," Ah, that\'s different. I hadn\'t read the WP article yet.""'","Chicago, IL"
Fri Apr 26 23:59:48 +0000 2019,"current weather in New York: heavy intensity rain, 57\ humidity, wind 7mph, pressure 994mb'""","Manhattan, NY"
Fri Apr 26 23:59:48 +0000 2019,"20  signed in  for tonight\ $4,014 to win #RonnieBrookshireMemorial ",Laurens County Speedway
Fri Apr 26 23:59:48 +0000 2019,"It\ toasty af and I just finished my errands for the day.'""","Stockton, CA"
Fri Apr 26 23:59:48 +0000 2019,"In the past 2 yrs I\'ve completed 120 hrs of pro bono work for  public service, representing clients in court\ ","Shorewood, WI"
Fri Apr 26 23:59:48 +0000 2019," Omg I hope ur ok :('""","Brookside, DE"
Fri Apr 26 23:59:48 +0000 2019,"'    The voting locations were closed between 2013 & 2016 ""Local officials acros\ ","Medford, OR"
Fri Apr 26 23:59:48 +0000 2019,Sooo cool!!! #GMFBFam ,"Bradenton, FL"
Fri Apr 26 23:59:48 +0000 2019," Flacco will be the comeback player of the year this year! Drew Lock will Be our future though'""","Billings, MT"
Fri Apr 26 23:59:48 +0000 2019,"At 5:00 PM EDT, Mooresville [Iredell Co, NC] TRAINED SPOTTER reports NON-TSTM WND DMG. SEVERAL TREES DOWN IN IREDEL\ ","Mooresville, NC"
Fri Apr 26 23:59:48 +0000 2019,"Wine Friday\ \ Rich, bold flavors from 1000storieswines #Californiawine #bourbonbarrelaged #1000storieswine\ ","Long Beach, CA"
Fri Apr 26 23:59:48 +0000 2019,"I\'m at Gravity Hill Farm in Titusville, NJ ","New Jersey, USA"
Fri Apr 26 23:59:48 +0000 2019, 1. They are trained\\n2. Most mimicking the old guard\\n3. Not many person can handle the new found author\ ,"Municipality of Monroeville, PA"
Fri Apr 26 23:59:48 +0000 2019,"  are y\ going through my Instagram'""","Orlando, FL"
Fri Apr 26 23:59:48 +0000 2019,I see someone who\ Papi worthy. \ is sexier than a grown ass woman with a  J O B ! \ ,"Newport News, VA"
Fri Apr 26 23:59:47 +0000 2019,"somebody let\ gets drunk'""","Charlotte, NC"
Fri Apr 26 23:59:47 +0000 2019,"Lets get to work Drew Lock!!! #LFG'""","Cedar Falls, IA"
Fri Apr 26 23:59:47 +0000 2019,showmance. @ Kennedy Center ,"Washington, DC"
Fri Apr 26 23:59:47 +0000 2019,"At 6:00 PM EDT, 8 NNE Elgin [Lancaster Co, SC] FIRE DEPT/RESCUE reports NON-TSTM WND DMG. FIRE DEPT REPORTED TREE D\ ","South Carolina, USA"
Fri Apr 26 23:59:47 +0000 2019," Lol, nope!!'""","Nashville, TN"
Fri Apr 26 23:59:47 +0000 2019," Oh man tortured by juggaloa no'""","Fargo, ND"
Fri Apr 26 23:59:47 +0000 2019,"$5 dollars if you\ a guy and you\ NOT going to see endgame'""","Watertown, WI"
Fri Apr 26 23:59:47 +0000 2019,"Apple music es bida'""","Pugnado Afuera, Puerto Rico"
Fri Apr 26 23:59:47 +0000 2019,All I\'ve been thinking about all day is getting home around 1am tonight + sleeping until I physically can\'t sleep a\ ,"Philadelphia, PA"
Fri Apr 26 23:59:47 +0000 2019,Whenever I\ out at a restaurant I play this fun game in my head where I bet which couple is on their first Tinder\ ,"Norfolk, NE"
Fri Apr 26 23:59:47 +0000 2019,"At 5:30 PM EDT, Salisbury [Rowan Co, NC] TRAINED SPOTTER reports NON-TSTM WND DMG. SEVERAL TREES REPORTED DOWN ACRO\ ","Salisbury, NC"
Fri Apr 26 23:59:47 +0000 2019,I\'m just so incredibly exhausted...\\nI- I can\'t. ,"Houston, TX"
Fri Apr 26 23:59:47 +0000 2019,"Este domingo recuperamos Espa\ \ la cordialidad, el saber estar y la amistad democr\ y por encima de id\ ","Manhattan, NY"
Fri Apr 26 23:59:47 +0000 2019,"Broncos and bills are keeeeling it'""","Pennsylvania, USA"
Fri Apr 26 23:59:47 +0000 2019,The gang is back together!   \ \\n\\n#musicatheatre #everydayimhustling\ ,"Brooklyn, NY"
Fri Apr 26 23:59:47 +0000 2019,I love it.  won the draft. Huge W. Let\ get to work ,"Cortland, NY"
Fri Apr 26 23:59:47 +0000 2019,"  passing over Greedy just makes you think that the interview process was horrible. Thoughts?'""","Nashville, TN"
Fri Apr 26 23:59:47 +0000 2019,So awesome that we have to keep drafting the same position over and over again. ,"Tampa, FL"
Fri Apr 26 23:59:47 +0000 2019,Oh? ,"Foothill Farms, CA"
Fri Apr 26 23:59:46 +0000 2019," Ah, I am watching it on NFL channel and didn\'t notice it.""'","Northglenn, CO"
Fri Apr 26 23:59:46 +0000 2019," Peace and wisdom for new job I am starting on Monday.  Thanks man'""","Texas, USA"
Fri Apr 26 23:59:46 +0000 2019,"After a break (full of trips), I am back. First mile under 10 mins is much better than I thought I could achieve. T\ ","Houston, TX"
Fri Apr 26 23:59:46 +0000 2019,"  Did u like the way she smelled creepy Joe?'""","Lynn, MA"
Fri Apr 26 23:59:46 +0000 2019,"So... I\ sitting here in a couch between two YLs studying for amateur radio exams. It doesn\ get much better than this.'""","Montgomery, AL"
Fri Apr 26 23:59:46 +0000 2019," same here! Normally I\ SMASHING the season this far in. Ugh'""","Denver, CO"
Fri Apr 26 23:59:46 +0000 2019,"At 5:30 PM EDT, Concord [Cabarrus Co, NC] TRAINED SPOTTER reports NON-TSTM WND DMG. SEVERAL TREES DOWN IN CABARRUS\ ","Concord, NC"
Fri Apr 26 23:59:46 +0000 2019,"Elway Was At The Senior Bowl All Week, He Found His QB... ",Ladd-Peebles Stadium
Fri Apr 26 23:59:46 +0000 2019,"The Mind Inside: Episode One | The Mind Inside: Episode One  via  watch this!!!'""","Lincoln, NE"
Fri Apr 26 23:59:46 +0000 2019,Sigh ,"Loves Park, IL"
Fri Apr 26 23:59:46 +0000 2019,"Poor Joe Flacco lmao'""","Fredonia, NY"
Fri Apr 26 23:59:46 +0000 2019,"The fact that the broncos traded in front of us to draft a QB scares the hell out of me.'""","Chesterfield, MI"
Fri Apr 26 23:59:46 +0000 2019,Okay  following your instructions...ready to count everything and find this clue. But first... the sn\ ,"Colorado, USA"
Fri Apr 26 23:59:46 +0000 2019,"Happy Lesbian Visibility Day! Its the one day of the year lesbians can\'t cast the spell invisibity!""'","San Antonio, TX"
Fri Apr 26 23:59:46 +0000 2019,Just posted a photo @ Branch Out Conway ,"Conway, AR"
Fri Apr 26 23:59:45 +0000 2019,"6:30pm: let\ go see End game tonight \\n6:32pm: 3 of us buy FRONT ROW SEATS\\n8:00pm: Impatiently awaiting 10:10pm'""","Manhattan, NY"
Fri Apr 26 23:59:45 +0000 2019,"John Elway really tryna make me stop being a fan'""","Austin, TX"
Fri Apr 26 23:59:45 +0000 2019,"Give me some Tyree Jackson later on'""","Sunrise, FL"
Fri Apr 26 23:59:45 +0000 2019,   Man life still gonna go on\,"Los Angeles, CA"
Fri Apr 26 23:59:45 +0000 2019,To all those Titans to Drew Lock rumors. ,"Memphis, TN"
Fri Apr 26 23:59:45 +0000 2019,"  I will avenge you brothero'""","Georgia, USA"
Fri Apr 26 23:59:45 +0000 2019,"Next tattoo is definitely gonna be dgd inspired'""","Davison, MI"
Fri Apr 26 23:59:45 +0000 2019,"  Delete'""","Littleton, CO"
Fri Apr 26 23:59:45 +0000 2019,What even... ,"Mount Arlington, NJ"
Fri Apr 26 23:59:45 +0000 2019,The squad at End Game last night. \\n\\nI\ tired af today. ,"Los Angeles, CA"
Fri Apr 26 23:59:44 +0000 2019,"repost from jerkfacerek72 @ Lithonia, Georgia ","Lithonia, GA"
Fri Apr 26 23:59:44 +0000 2019,"Dinner with our team, then lots of work this weekend! @ Osteria Marco ","Denver, CO"
Fri Apr 26 23:59:44 +0000 2019,"Fant \\nRisner\\nLock\\n\\nNot a terrible draft so far. Filling needs so I\ happy.'""","Tucson, AZ"
Fri Apr 26 23:59:44 +0000 2019,"   Whoops, sorry!'""","Mattawan, MI"
Fri Apr 26 23:59:44 +0000 2019,"I\ been oversleeping so much this week, it\ really bad. I\ fighting the sleep rn'""","Commerce, CA"
Fri Apr 26 23:59:44 +0000 2019,"Today, I became a Bright Spot Recipient for the Career Pathway Teacher Leader program. I\ had the best team along\ ","Houston, TX"
Fri Apr 26 23:59:44 +0000 2019,"this weather though \ #happyfriday #downtownsarasota #doggo @ Sarasota, Florida ","Sarasota, FL"
Fri Apr 26 23:59:44 +0000 2019,"New take on the modernist bracelet, modernist leather wrap bracelet.  Great for men and women and just in time for\ ","Seattle, WA"
Fri Apr 26 23:59:44 +0000 2019," Esse cara \ artista Kkkkk'""","Milford, MA"
Fri Apr 26 23:59:44 +0000 2019," I do not.'""","Mentor, OH"
Fri Apr 26 23:59:44 +0000 2019,Live look at John Elway: ,"Seattle, WA"
Fri Apr 26 23:59:44 +0000 2019,"  A fifth isn\'t much in my eyes lol""'","Orchard Park, NY"
Fri Apr 26 23:59:44 +0000 2019,Great speech! ,"Elfers, FL"
Fri Apr 26 23:59:43 +0000 2019,I get asked the hardest questions when I\ high \,"Cleveland Heights, OH"
Fri Apr 26 23:59:43 +0000 2019,First triple-digit day of the year! \ ,"Mesa, AZ"
Fri Apr 26 23:59:43 +0000 2019," Sin hinchada visitante. Basta de diiscurso falso moral los dirigentes. Para que? Nadie lo quiere.'""","Doral, FL"
Fri Apr 26 23:59:43 +0000 2019," Man Michigan ave the shit, it has Ga fucked up they got everything man and it\ so much to do I love it fr\ ","Chicago, IL"
Fri Apr 26 23:59:43 +0000 2019,"Eating a burrito , driving stick  and tweeting is hard smh'""","La Puente, CA"
