Date,Tweet
Sat May 18 15:00:31 +0000 2019,"  Agreed I need 3 day work weeks 4 days weekends!'""","North Valley Stream, NY"
Sat May 18 15:00:31 +0000 2019,"  Thanks for posting!  From this I\'d say Red is an imposter, but apparently (maybe?) not Ilya.\ ","Casas Adobes, AZ"
Sat May 18 15:00:30 +0000 2019," See ya at the show @ #TeamReign'""","Missouri, USA"
Sat May 18 15:00:30 +0000 2019,"It\ graduation season and we want to celebrate with you! If you\ part of the #Classof2019, join us at\ ","Orlando, FL"
Sat May 18 15:00:30 +0000 2019," luv you'""","Orem, UT"
Sat May 18 15:00:30 +0000 2019,EDC and these damn lights man ,"Sunrise Manor, NV"
Sat May 18 15:00:30 +0000 2019,"I appreciate everyone'""","Indianapolis, IN"
Sat May 18 15:00:30 +0000 2019, Because women don\ want to work somewhere that their personal freedom is abridged.  Pro-choice laws\ ,"Manhattan, NY"
Sat May 18 15:00:30 +0000 2019,#taehyungweloveyouarmy ,"Coppell, TX"
Sat May 18 15:00:30 +0000 2019,"Last minute tweaks to POPPI talks for the ATS - fuelled by coffee and bagels; the luxury of room service'""","Dallas, TX"
Sat May 18 15:00:30 +0000 2019,"At 9:00 AM MDT, 2 NNW Saint Onge [Lawrence Co, SD] TRAINED SPOTTER reports SNOW of 2.00 INCH ","South Dakota, USA"
Sat May 18 15:00:30 +0000 2019,"    I agree after reading the report not once but many times! Great stuff!'""","Oak Park, IL"
Sat May 18 15:00:30 +0000 2019," did you have some weather this morning Robert?'""","Plainview, TX"
Sat May 18 15:00:30 +0000 2019,"  Heard y\ looked great again.'""","Tiger Point, FL"
Sat May 18 15:00:30 +0000 2019,"Tyler the creator was really banned from the UK for 5 years ... the stupidity ...'""","Manhattan, NY"
Sat May 18 15:00:29 +0000 2019,"   thank you!!'""","Columbus, GA"
Sat May 18 15:00:29 +0000 2019,Until I find someone that makes me wanna wear more and go out less \ ,"Denton, TX"
Sat May 18 15:00:29 +0000 2019,The first impression one gets about a leader and his or her brains is from seeing the type of people he or she admi\ ,"Boston, MA"
Sat May 18 15:00:29 +0000 2019,"Chernobyl on HBO is soooo good'""","Fern Creek, KY"
Sat May 18 15:00:29 +0000 2019," Yes my whole mood is blown'""","Rahway, NJ"
Sat May 18 15:00:29 +0000 2019,"Looking for Danibelle\'s Lebanese Cuisine (#Danibelles07)?\\n\ Sat, May 18\\n\ 10a - 6p\\n\ Gaithersburg Book Festival - 3\ ","Gaithersburg, MD"
Sat May 18 15:00:29 +0000 2019,"Did some digging\\n#Resisters \\nTwitter is being an orange jackass these Days...\\nV.E.T\\nInside ... Whole other bag...\\n~M'""","Pocatello, ID"
Sat May 18 15:00:29 +0000 2019,Today at Carne all Traeger accessories are 20% OFF. We\'re also offering a CARNE X TRAEGER customer loyalty special\ ,"Bellingham, WA"
Sat May 18 15:00:29 +0000 2019,  I also think the Bush family had a hand this crap!\,"Indiana, USA"
Sat May 18 15:00:29 +0000 2019,I love Star Wars but this is where hideous and Tommy Bahamas meet. My eyes... ,"San Jose, CA"
Sat May 18 15:00:29 +0000 2019," Not Today'""","Hartsville, SC"
Sat May 18 15:00:29 +0000 2019,Almost time for the Midway Bodybuilding Championships to start... @ The Cotillion ,"Wichita, KS"
Sat May 18 15:00:29 +0000 2019,"If you\'re looking for work in #Louisville, KY, check out this job:  #Sales""'","Louisville, KY"
Sat May 18 15:00:29 +0000 2019,This is how I go green \ #adventureisgreat #AlternativeEnergy #alternativetransportation #onelesscar\ ,"Washington, USA"
Sat May 18 15:00:29 +0000 2019,I work anywhere \ ,"Kentucky, USA"
Sat May 18 15:00:28 +0000 2019,Yeah! #Nantucket\\nTHE CHICKEN BOX\\n TREE BAND\\n - With Or With\ ,"Nantucket, MA"
Sat May 18 15:00:28 +0000 2019,"I like how everyone wears suits in this movie. Makes the murder very classy #JohnWick'""","New York, USA"
Sat May 18 15:00:28 +0000 2019,I track my haircuts in my Google calendar. ,"Las Cruces, NM"
Sat May 18 15:00:28 +0000 2019,"I\ like uh huh, ok, what\ up, SHUT UP'""","Houston, TX"
Sat May 18 15:00:28 +0000 2019," danggggg, I forgot about that \","Tennessee, USA"
Sat May 18 15:00:28 +0000 2019,Imma have a beard before da summer ova \,"Auburn, AL"
Sat May 18 15:00:28 +0000 2019,"Hot sexy dudes at San Onofre, CA \ BEACH \ #CaliforniaBoys #NudeBeach \ ","Seattle, WA"
Sat May 18 15:00:28 +0000 2019,"QUIERO MOFONGO!'""","Cayey, Puerto Rico"
Sat May 18 15:00:28 +0000 2019,#NewProfilePic ,"Queens, NY"
Sat May 18 15:00:28 +0000 2019," \ BRUHHHHH IM AT WORK SCREAMING!'""","University Park, TX"
Sat May 18 15:00:28 +0000 2019,  \,"South Carolina, USA"
Sat May 18 15:00:28 +0000 2019, I\ missed my flight because reps sent us to now THREE different lines to \ our bags\ and now we\ mi\ ,"Los Angeles, CA"
Sat May 18 15:00:27 +0000 2019,Wish my cousins lived closer so I could be like \ come shoot this nigha for me \ but nooooo \,"Parker, AZ"
Sat May 18 15:00:27 +0000 2019,Need Employment? ,"Chillum, MD"
Sat May 18 15:00:27 +0000 2019,LMFAO WHY THEY DOIN ARNY LIKE THAT ,"Pennsylvania, USA"
Sat May 18 15:00:27 +0000 2019,Hometown team. Go Patriots! #NJ ,"Chicago, IL"
Sat May 18 15:00:27 +0000 2019,"Off to a decent start at PIM today as my 2nd choice wins the 1st for $8.20 as my top pick pulled up and did not finish.'""","Arkansas, USA"
Sat May 18 15:00:27 +0000 2019,"'Stop staring at the clock every day. It\\\'s time for a new career. Follow us to view jobs with titles like ""Physical\ ","Holland, OH"
Sat May 18 15:00:27 +0000 2019," Oregon is gorgeous. I feel really lucky to be here.'""","Oregon, USA"
Sat May 18 15:00:27 +0000 2019,  That\'s ,"Bedford, NH"
Sat May 18 15:00:27 +0000 2019,"white men are a PLAGUE myself included'""","Fort Worth, TX"
Sat May 18 15:00:26 +0000 2019,"Graffiti Tracking: 2626 Ming Ave, Bakersfield, CA 93304, USA'""","Bakersfield, CA"
Sat May 18 15:00:26 +0000 2019,Joe Biden wants to find middle ground with xtreme conservatives?. Nonsense!. The choice is clear. #NotMeUs \\n\\n\'This\ ,"Folsom, CA"
Sat May 18 15:00:26 +0000 2019,"  Yeah you trippin . Ain\ nothing good about it'""","East Point, GA"
Sat May 18 15:00:26 +0000 2019," I\ not a rapper, but I once faced prison time.\\nI fully expected it, but thanks to family and community\ ","Iowa, USA"
Sat May 18 15:00:26 +0000 2019,"Inyo County, California, USA\\nML 3.1 (8 min ago)\\n11km 37.43\ 118.55\ 18, 2019 14:51:28 UTC\\n#earthquake ","California, USA"
Sat May 18 15:00:26 +0000 2019, I knew it... You are.. the endgame.... ,"Cherry Hill Mall, NJ"
Sat May 18 15:00:26 +0000 2019,8% for services left out of  budget we serve the whole person. #KeepThePromise #invaluable\ ,"Ventura, CA"
Sat May 18 15:00:26 +0000 2019," The more you know'""","Tucson, AZ"
Sat May 18 15:00:26 +0000 2019,"Saturday morning Long Run. It\'s finished & it\'s done. \\nI pray you have Spectacular, fun & relaxed Saturday.\ ","Plano, TX"
Sat May 18 15:00:26 +0000 2019,Custom \ patch denim \\nFor the bro  \  \\nFOLLOW US TODAY n DM US\ ,"Lafayette, LA"
Sat May 18 15:00:25 +0000 2019," You gonna come out and 0-2 without saying howdy?'""","Cambridge, MA"
Sat May 18 15:00:25 +0000 2019,"Mmmmmmmm gelato \ @ Lexington, Kentucky ","Kentucky, USA"
Sat May 18 15:00:25 +0000 2019, Procedure.. I was like dude are you senial? You just got done telling me about how I would come back\ ,"Pennsylvania, USA"
Sat May 18 15:00:25 +0000 2019,"MEN,  HELP YOUR LADY AROUND THE HOUSE AND TAKE A GOOD LOOK  AT YOUR KIDS , CHECK THE PUPILS, TALK TO YOUR KIDS. ","Commerce, CA"
Sat May 18 15:00:25 +0000 2019,Didn\ realize how windy it was until I had already left the house for work.. wore a dress.. definitely just accide\ ,"St Peters, MO"
Sat May 18 15:00:25 +0000 2019,"I want to fill the swimming pool and make it a play ground. Let\'s see what the owner says then!""'","Burien, WA"
Sat May 18 15:00:25 +0000 2019," Get Jim his biscuit'""","Arizona, USA"
Sat May 18 15:00:25 +0000 2019,Happy Haitian Flag Day\ M pat ka rete m pa gouye jodi a\ \\n\\nSong:  - Lanmou Pi Fo\\n\ ,"Irvington, NJ"
Sat May 18 15:00:25 +0000 2019, that\ all i have to say.  ,"Coconut Creek, FL"
Sat May 18 15:00:24 +0000 2019,Tr3wAy\ ,"Hagerstown, MD"
Sat May 18 15:00:24 +0000 2019,"you can hit it and all'""","Rialto, CA"
Sat May 18 15:00:24 +0000 2019," will you take me to dollar tree? I have my nanas wallet.'""","Revere, MA"
Sat May 18 15:00:24 +0000 2019,"Born Sinner will be one of my favorite songs forever'""","Memphis, TN"
Sat May 18 15:00:24 +0000 2019,Prayers up to  and crew this morning! \,"Nashville, TN"
Sat May 18 15:00:24 +0000 2019," good and you'""","Bastrop, LA"
Sat May 18 15:00:24 +0000 2019," Yeah , I\ try to find the actual tweet'""","Newark, NJ"
Sat May 18 15:00:24 +0000 2019,Not a bad location for OT for a special event. ,Miami Marine Stadium
Sat May 18 15:00:24 +0000 2019," Cdfu lil ass meal'""","Drexel Hill, PA"
Sat May 18 15:00:23 +0000 2019,"when your usual max weight on a machine starts to feel light >'""","Alafaya, FL"
Sat May 18 15:00:23 +0000 2019,"I\'m at AMC North Point Mall 12 -  for John Wick: Chapter 3 - Parabellum in Alpharetta, GA ","Alpharetta, GA"
Sat May 18 15:00:23 +0000 2019,I love the smell of fresh air through my window \,"Henrietta, NY"
Sat May 18 15:00:23 +0000 2019," Hella down to join this club'""","Richmond, CA"
Sat May 18 15:00:23 +0000 2019, Yes very and I guess people believe that everyone supposed to have the same opinions seems like!?!\,"Gresham, OR"
Sat May 18 15:00:23 +0000 2019,Good Luck Lady Blazers at the OHSAA District Final!    #ItsBettertobeaBlazer ,"Tipp City, OH"
Sat May 18 15:00:23 +0000 2019,that\ the person who always gets the most disrespect tho \ ,"Burlington, NJ"
Sat May 18 15:00:23 +0000 2019,"Want to work at Delaware North? We\'re hiring in #FishCamp, CA! Click the link in our bio for details on this job an\ ","California, USA"
Sat May 18 15:00:23 +0000 2019,"  Adoption exists, but barely. We went over that. It\'s very expensive and most people on\ ","Omaha, NE"
Sat May 18 15:00:23 +0000 2019, Lol...enjoy the heat \,"Fullerton, CA"
Sat May 18 15:00:23 +0000 2019,Then some dude asked our guy friends if they were gay bc they weren\ dancing on us like ok my friends are gay bc t\ ,"Texas, USA"
Sat May 18 15:00:23 +0000 2019,"Those fucking pits were wild last night, I counted at least 6 circle pits that opened up and 2 of them merged into\ ","Columbus, OH"
Sat May 18 15:00:23 +0000 2019,Sooo is it safe to drive to angelo today? Rain or shine!!\,"Texas, USA"
Sat May 18 15:00:23 +0000 2019,and I oop\ ,"Chicago, IL"
Sat May 18 15:00:22 +0000 2019,#aLoveSupreme \,"California, USA"
Sat May 18 15:00:22 +0000 2019, are the games for region 6 district championship on for today or been moved to tomorrow? Website now\ ,"Overland Park, KS"
Sat May 18 15:00:22 +0000 2019," Bro I been on it since 6. The school made me drink it before in hopes I\ crash and be a good boy for the day'""","Georgia, USA"
Sat May 18 15:00:22 +0000 2019,Crazy #Armenians! ,"Arizona, USA"
Sat May 18 15:00:22 +0000 2019,"Yayyyyyy I get to hang w Jake tonight and we planned a hike and I might be dog sitting for him :-)'""","Auburn, NY"
Sat May 18 15:00:22 +0000 2019,"A king has woken, what should I do today?'""","Jackson, MS"
Sat May 18 15:00:22 +0000 2019,"'\  production of ""Diary of a Worm, a Spider, and a Fly"" continues tonight at the #NewmarkTheatre thro\ ","Portland, OR"
Sat May 18 15:00:22 +0000 2019,when I get this shape back can\'t nobody tell me nun\ my ass already decent & hips wide than a mf\,"Kokomo, IN"
Sat May 18 15:00:22 +0000 2019,Wilkins Report Stars - Pool E - Michigan Premier (8th) def. PR1DE 2023/24 38-17 -   #MIMAYMADNESS ,"Livonia, MI"
Sat May 18 15:00:22 +0000 2019," The contrast in body language says it all. Alvin isn\'t tryin\' to hear that bullshit.""'","Lakewood, CO"
Sat May 18 15:00:22 +0000 2019," I\'ll be roaming around as a DHL delivery man, holla if you see me!""'","Chicago, IL"
Sat May 18 15:00:22 +0000 2019,"  But who\ saying a woman wont?? \ I guess me re women need to learn how to fight because I for damn sure would'""","Arkansas, USA"
Sat May 18 15:00:22 +0000 2019,"Yo si no limpio con musica al palo, no limpio.'""","Colonia, NJ"
Sat May 18 15:00:22 +0000 2019,"near bsgstblender: 4b3a3224-84f1-43fa-8a8d-063c6df18add'""","Pittsburgh, PA"
Sat May 18 15:00:22 +0000 2019,"Whoever is trying to day drink in this glorious overcast weather Pull up on me and Mikey'""","Richardson, TX"
Sat May 18 15:00:22 +0000 2019,#Chevrolet #JackSchmitt ,"Wood River, IL"
Sat May 18 15:00:22 +0000 2019, mode unlocked. #megaconorlando #overwatch #dva @ MegaCon Convention ,"Florida, USA"
Sat May 18 15:00:22 +0000 2019,Tara ML\,"Milpitas, CA"
Sat May 18 15:00:22 +0000 2019,I just found a Rexburg Police parking ticket AND $100 while going through my old scriptures and if that\ not a met\ ,"Houston, TX"
Sat May 18 15:00:21 +0000 2019,Look at this guy! 70 years old and he refuses to pay a tire guy to pull a nail from his tire. He\'d rather pull the\ ,"Clermont, FL"
Sat May 18 15:00:21 +0000 2019,#miamibeach #sunset #home @ Miami Beach Marina ,"Miami Beach, FL"
Sat May 18 15:00:21 +0000 2019,"KOHLS is hiring in #Omaha, NE! Read about our latest #Retail job opening via the link in our bio: Full-Time Stockroom Operations Supervisor'""","Omaha, NE"
