Date,Tweet
Wed May 29 11:32:15 +0000 2019,"  Yes!  Good for Meghan.  None of them should meet with Donald and his \ Don\ Care\ wife.'""","Hawthorn Woods, IL"
Wed May 29 11:32:15 +0000 2019," It\'s a big Internet, so I\'m sure there are many other people out there who are similarly wrong.""'","New York, USA"
Wed May 29 11:32:14 +0000 2019,"Next time I try to drink coffee past like 5pm someone slap the shit outta me thanks'""","Santa Rosa, CA"
Wed May 29 11:32:14 +0000 2019,"    That is, it leads to approximately optimal outcomes in standard economi\ ","Hoboken, NJ"
Wed May 29 11:32:13 +0000 2019,   I assure you the view from the top down is much different than from the bottom up. ,"Georgia, USA"
Wed May 29 11:32:13 +0000 2019," I\ honestly never self owned in my life, I have antagonized with self detriment but achieved the desired result \","Sterling Heights, MI"
Wed May 29 11:32:13 +0000 2019,Sneak peak at our new place. I will post more pics as we settle in.\\n.\\nMovers will come to pack our things the day a\ ,"Queens, NY"
Wed May 29 11:32:13 +0000 2019,"I only buy top shelf LIQUOR...but i\'ll go in Walmart...and buy Equate  mouthwash..... cause its a dollar or 2 cheaper...smh""'","Irmo, SC"
Wed May 29 11:32:13 +0000 2019,No ceilings is the greatest mixtape of all time ,"Massanetta Springs, VA"
Wed May 29 11:32:12 +0000 2019,"  She\'s basically, his stenographer. \","New Jersey, USA"
Wed May 29 11:32:12 +0000 2019," Take care of yourself and do what needs to be done. We\ not going anywhere'""","Pennsylvania, USA"
Wed May 29 11:32:11 +0000 2019,"   Since all you have is time... do that traitor.'""","Germantown, MD"
Wed May 29 11:32:11 +0000 2019,I\'m at City of  in FL ,"Dania Beach, FL"
Wed May 29 11:32:11 +0000 2019," Morning Chuck'""","Alton, IL"
Wed May 29 11:32:11 +0000 2019,"To believe there are Democrats against Biden  But never a mention of Republicans against Trump, is to believe Alt Facts.'""","Arkansas, USA"
Wed May 29 11:32:10 +0000 2019,I\ so damn sleepy \,"Houston, TX"
Wed May 29 11:32:10 +0000 2019,"  Every country that lets these animals in will have to deal with this sooner or later......'""","Henderson, NV"
Wed May 29 11:32:10 +0000 2019,Cramps at 6:31 am . No mam \,"Memphis, TN"
Wed May 29 11:32:10 +0000 2019,"I love the Institute of Catholic Culture for many reasons but the main one is that through teaching us our Faith, t\ ","Washington, DC"
Wed May 29 11:32:10 +0000 2019,Guessing he didn\'t realize he needed to wear a batting helmet \ ,"Kasson, MN"
Wed May 29 11:32:10 +0000 2019," I cannot read kanji. Some tweets translate better than others and question marks ? get me interested.'""","Indiana, USA"
Wed May 29 11:32:09 +0000 2019," Time to throw out the trash!  #MAGA'""","Fort Lauderdale, FL"
Wed May 29 11:32:09 +0000 2019," Annnnnd this is why I have a cat for the time being. I\ not ready for a literal child.'""","Forestdale, AL"
Wed May 29 11:32:08 +0000 2019,"Student of the game I\ just ahead of my class'""","Paterson, NJ"
Wed May 29 11:32:08 +0000 2019," Did I miss something yesterday?'""","Silver Spring, MD"
Wed May 29 11:32:07 +0000 2019,"  Hot beats.'""","Jersey City, NJ"
Wed May 29 11:32:06 +0000 2019,New Jersey Health Department is investigating a cluster of Legionnaires\' disease cases\\n\\n,"Columbus, IN"
Wed May 29 11:32:06 +0000 2019,"Want to work in Portsmouth, NH? View our latest opening:  #Travelnurse #traveljobs'""","Portsmouth, NH"
Wed May 29 11:32:06 +0000 2019,Can\'t wait till you get thrown out of office Maxine you\'re the one who is a liar and a thief look at your District\ ,"Florida, USA"
Wed May 29 11:32:06 +0000 2019,Is he cool? ,"Wilkinsburg, PA"
Wed May 29 11:32:06 +0000 2019,"1 year ago today it was 80, me and Alex watched the sunrise in Acadia and went Kayaking.. today it is 47 and rainin\ ","Augusta, ME"
Wed May 29 11:32:06 +0000 2019,"  That kind of grosses me out... I don\ want to wonder... lol'""","Penfield, NY"
Wed May 29 11:32:06 +0000 2019,       Looking forward to\ ,"Kansas City, MO"
Wed May 29 11:32:06 +0000 2019,   #graveyardslaughter #lunchboxpress  #bekindrewindordie #80shorror #vhshorror ,"Missouri, USA"
Wed May 29 11:32:05 +0000 2019," Thanks Stacey!  I am excited to be back in Richland Two!'""","South Carolina, USA"
Wed May 29 11:32:05 +0000 2019," Mitch fucking McConnell'""","Arlington, MA"
Wed May 29 11:32:05 +0000 2019,    Your entire campaign is because a Republican dared to do h\ ,"Brooklyn, NY"
Wed May 29 11:32:04 +0000 2019,"I don\ know the answer. I just know it\ annoying.'""","Florida, USA"
Wed May 29 11:32:04 +0000 2019,This is Gilligan\\n my little buddy ,"Michigan, USA"
Wed May 29 11:32:03 +0000 2019,"This is my favorite #Rays team since 2008. I know there\ \ issues, but every time I have to hear about a bad weekn\ ","Florida, USA"
Wed May 29 11:32:03 +0000 2019,Hate that I can\ enjoy reading about #Rays win because of attendance talk this morning. \,"Florida, USA"
Wed May 29 11:32:03 +0000 2019,"sorry fell asleep who won the game'""","The Colony, TX"
Wed May 29 11:32:03 +0000 2019,Need to put this into place in my life ,"Cherry Hill, VA"
Wed May 29 11:32:03 +0000 2019,"Only right way to merge into 635  is at 70 miles per hour cautiously or else they ain\ letting your ass in tell me I\ lying'""","Dallas, TX"
Wed May 29 11:32:03 +0000 2019," Stop. Just. Stop. Call Mueller in and move in. Barr is doing his job. Don\ agree too bad.'""","Fort Worth, TX"
Wed May 29 11:32:02 +0000 2019,"My  bill went down by a cent! Yes! Now it\ $20.13, what a time to be alive! #thefutureofawesome'""","Florida, USA"
Wed May 29 11:32:02 +0000 2019,I love that this woman laughs it off. My pitch would\ been similar to hers. \ ,"Greatwood, TX"
Wed May 29 11:32:02 +0000 2019,A word. ,"Rutland, GA"
Wed May 29 11:32:02 +0000 2019,"near bsgstblender: c8c141d2-e883-4543-b38f-8874ca126d1e'""","Pittsburgh, PA"
Wed May 29 11:32:02 +0000 2019," \ game would be over for me. Time to leave the field. But dw let night come first...me and that person will meet.'""","Maryland, USA"
Wed May 29 11:32:01 +0000 2019,Ya no es lo mismo sin \ ,"Juana Díaz, USA"
Wed May 29 11:32:01 +0000 2019, All they will do is call it lap swim like here in va and kids can swim but it\ gotta be laps .. hell kids\ ,"Lake of the Woods, VA"
Wed May 29 11:32:01 +0000 2019,    swear after he posted that i was so happy. like thank you for giving me extra access to LeBron. \,"Muncie, IN"
Wed May 29 11:32:01 +0000 2019," Wag na magmahal'""","Lubbock, TX"
Wed May 29 11:32:01 +0000 2019,A trending #mystery\\n\ the same year  returns... blue is back \ \\n\ \ I occasiona\ ,"Seattle, WA"
Wed May 29 11:32:01 +0000 2019,Thank you  ! ,"Collingswood, NJ"
Wed May 29 11:32:01 +0000 2019,Starkville was never any different when it came to racial issues. This is really Exhibit S here. ,"Manhattan, NY"
Wed May 29 11:32:01 +0000 2019,  #ImpeachTrumpNow come on   you are losing your enthusiastic bas\ ,"Wildwood Crest, NJ"
Wed May 29 11:32:01 +0000 2019,I guess there are two sets of rules- one for republicans and one for democrats. McConnell is the worst kind of hypo\ ,"Newtown, CT"
Wed May 29 11:32:01 +0000 2019,Really digging using the Logitech Crayon in MyScript Nebo on my iPad Mini. There\ just one problem: I\ liking it\ ,"Citrus Hills, FL"
Wed May 29 11:32:00 +0000 2019,Now Nana you no me and nay use to treat you so stop lol ,"Lansdale, PA"
Wed May 29 11:32:00 +0000 2019,Accident in #Charleston on I 26 WB at Remount Rd #traffic ,"North Charleston, SC"
Wed May 29 11:32:00 +0000 2019,So obsessed with this song \  #worship #worshipmusic ,"Austin, TX"
Wed May 29 11:32:00 +0000 2019,29. what i wore today #FMS_whatiworetoday #fmspad #littlemomentsapp #WhatIWoreToday to work out in #fmsphotoadaymay\ ,"Carrboro, NC"
Wed May 29 11:32:00 +0000 2019,Accident reported in #Hopkinton on I-495 SB at EX 21 - W Main St #traffic ,"Hopkinton, MA"
Wed May 29 11:32:00 +0000 2019, Is this the \ used by Popes to justify not telling The Body of Christ about the sexual abu\ ,"Ocean City, NJ"
Wed May 29 11:31:59 +0000 2019,"  Agree completely!'""","Stamford, CT"
Wed May 29 11:31:59 +0000 2019,1. Goodfellas  \\n2. The Big Lebowski\\n3. The Outlaw Josey Wales\\n4. Casino\\n5. Raiders of the Lost Ark ,"Winston-Salem, NC"
Wed May 29 11:31:59 +0000 2019,Closures due to flooding in #Greece on Edgemere Dr Both EB/WB between Dewey Ave and Island Cottage Rd #traffic ,"Greece, NY"
Wed May 29 11:31:59 +0000 2019," why give the playa another chance??!!'""","Texas, USA"
Wed May 29 11:31:59 +0000 2019," I remember my first time watching food inc. lol'""","Colorado, USA"
Wed May 29 11:31:59 +0000 2019,"  Double yes'""","Puyallup, WA"
Wed May 29 11:31:58 +0000 2019,"Florida State, Miami, Pittsburgh Penguins ","Gainesville, FL"
Wed May 29 11:31:58 +0000 2019,"Proof of spring #englishroses #queenelizabethrose \ @ Briarwood, Queens ","Queens, NY"
Wed May 29 11:31:58 +0000 2019,Do you remember when you joined Twitter? I do! #MyTwitterAnniversary ,"Wyndham, VA"
Wed May 29 11:31:58 +0000 2019,Here in #RioRancho dreaming about a cup of  but it isn\ open yet. Patience is not a virtue ,"Albuquerque, NM"
Wed May 29 11:31:58 +0000 2019,  We accept the clear Obstruction of Justice in the report. ,"Pennsylvania, USA"
Wed May 29 11:31:58 +0000 2019,Was so beautiful walking around NYC last night in the rain.  Love being able to come back here so frequently.  The\ ,"Manhattan, NY"
Wed May 29 11:31:57 +0000 2019," It all started at WBNS'""","Worthington, OH"
Wed May 29 11:31:57 +0000 2019,& your nickname at that. don\'t even know ya real name ,"Georgia, USA"
Wed May 29 11:31:57 +0000 2019,"   China, all those companies are still doing great. Hauwei is shutting down'""","Westerville, OH"
Wed May 29 11:31:57 +0000 2019,Good morning! \ ,"Georgia, USA"
Wed May 29 11:31:57 +0000 2019," 53'""","Florida, USA"
Wed May 29 11:31:57 +0000 2019, Unreal \,"Florida, USA"
Wed May 29 11:31:56 +0000 2019,Hello friends with python backends! ,"Philadelphia, PA"
Wed May 29 11:31:56 +0000 2019, Get it V\,"SeaTac, WA"
Wed May 29 11:31:56 +0000 2019,"   Wow how do we get in on those odds in Vegas! You\'re about ready to lose your shorts!""'","Florida, USA"
Wed May 29 11:31:56 +0000 2019," I\'m sorry to hear that.  That\'s just rude!""'","Knoxville, TN"
Wed May 29 11:31:55 +0000 2019,#steamymorningstart #wednesdayworkout #iruntobefearless #alaskaiscallingandimustrun #road2alaskamarathon2019 \ 24 d\ ,"Prior Lake, MN"
Wed May 29 11:31:55 +0000 2019," Liberal celebrities'""","State College, PA"
Wed May 29 11:31:55 +0000 2019,"Man females do this too, this isn\ gender specific ","Marlton, NJ"
Wed May 29 11:31:53 +0000 2019," if I lied like Rob Pelinka & embarrassed my employer like this, I\'d be fired ... need to clean house and br\ ","Crosspointe, VA"
Wed May 29 11:31:53 +0000 2019,Why are y\ so pressed about Tokyo Jetz being pregnant? u ppl are weird lol\,"Georgia, USA"
Wed May 29 11:31:53 +0000 2019,This was a gym... the tornado damage path is significant here in Lawrence. ,Building Blocks
Wed May 29 11:31:53 +0000 2019," It is your republican buddies that vetoed the disaster relief bill. Your empty words mean nothing anymore!'""","Plano, TX"
Wed May 29 11:31:52 +0000 2019,"I lost 11 lbs in a month because I stopped doubting myself.'""","Lyndhurst, NJ"
Wed May 29 11:31:52 +0000 2019,Yall bitches rather give your time to a \ I\ going to see you \ Nigga then to Actually respond to the nigga tr\ ,"Washington, DC"
Wed May 29 11:31:52 +0000 2019,Up to 57% Off Shellac Manicure at Mai Flower Beauty Salon ,"Seattle, WA"
Wed May 29 11:31:52 +0000 2019," Yea they do. Delicious'""","Meadow Woods, FL"
Wed May 29 11:31:52 +0000 2019,Don\ be all talk...\\n\\nRomans 10:9 (NLT): \ you openly declare that Jesus is Lord and believe in your heart that G\ ,"North Carolina, USA"
Wed May 29 11:31:52 +0000 2019,i might be a lil brat and a spoiled bitch but im actually so grateful and i count my blessings\,"South Miami Heights, FL"
Wed May 29 11:31:52 +0000 2019,  I actually like your Brexit discussions. My inlaws are British and while I don\'t n\ ,"Manhattan, NY"
Wed May 29 11:31:52 +0000 2019,Kudos  &  for some of the most catchy & clever lyrics we\ heard in a while!\ ,"Chicago, IL"
Wed May 29 11:31:51 +0000 2019,"I sleep light but I dream big'""","Nashville, TN"
Wed May 29 11:31:51 +0000 2019," Better answer me'""","Glasgow, DE"
Wed May 29 11:31:51 +0000 2019," Behave.'""","Hilton Head Island, SC"
Wed May 29 11:31:51 +0000 2019,Please send me all your outstanding orator vibes today as I give a eulogy for my Poppy. I want to try and do him ju\ ,"Dallas, TX"
Wed May 29 11:31:50 +0000 2019," I was like dam I don\ eve. Know my followers time zones'""","Seattle, WA"
Wed May 29 11:31:50 +0000 2019, Amen!!!\,"Burleson, TX"
Wed May 29 11:31:50 +0000 2019,Up to 92% Off Services at Elevation Chiropractic & Wellness ,"Denver, CO"
Wed May 29 11:31:50 +0000 2019,Inspired by  and  I wanted to make a #smalltuber tweet! If you have less than 500 subscrib\ ,"Orlando, FL"
Wed May 29 11:31:50 +0000 2019," It\ not going to rain. Ever.  Just heat.'""","Georgia, USA"
Wed May 29 11:31:50 +0000 2019,me telling my                    my mom \\nmom why my \\ngrades are what \\nthey are ,"McHenry, IL"
Wed May 29 11:31:49 +0000 2019,"Y\ know what\ funnier than 24?'""","San Antonio, TX"
Wed May 29 11:31:49 +0000 2019,Pero que dif\ es dar un RT ahora la gente da me gusta aqu\ en Twitter como si esto fuera IG. \,"Milwaukee, WI"
Wed May 29 11:31:49 +0000 2019,"ASK AND YOU SHALL RECEIVE!  said all he wanted was 2 home runs from Alex Bregman in their next game, and the\ ","Houston, TX"
Wed May 29 11:31:49 +0000 2019,"I love when I\ here at 7am and nothing I need to do my job is working. Can I go back to sleep??'""","Westmere, NY"
Wed May 29 11:31:49 +0000 2019,Congratulations to  for receiving the US History award today st South Laurel High School. #BrainsAndBasketball ,"Hazard, KY"
Wed May 29 11:31:49 +0000 2019,"  Do you have a dad, I guess you don\'t think to highly of yourself""'","Meadowood, PA"
Wed May 29 11:31:48 +0000 2019,"    Same here. Like minds win for America. #McConnellNext'""","South Bend, IN"
Wed May 29 11:31:48 +0000 2019,CASTING 2nd SEASON DAT\'S TITE TV. AJ ALEXANDER PARHM PHOTOGRAPHY..DAT\ TITE TV:  PROUD TO ANNOUNCE MY. NEW ENDORSE\ ,"Los Angeles, CA"
Wed May 29 11:31:48 +0000 2019," Happiest of birthdays Matthew.  Thank you for your voice in todays world.  God bless'""","New York, USA"
Wed May 29 11:31:48 +0000 2019,"1. Tool - \ 2. Pearl Jam - Ten, 3. Opeth - Ghost Reveries, 4. Mastodon - Crack the Skye, 5. Radiohead - Kid A ","Stallings, NC"
Wed May 29 11:31:47 +0000 2019,Cannot believe he is still off! Free speech! ,"Bushnell Basin, NY"
Wed May 29 11:31:47 +0000 2019, This is about power and the Republicans have shown that they will not cede it or act in good faith.\ ,"Pennsylvania, USA"
Wed May 29 11:31:46 +0000 2019,"For once I would just love to be appreciated for all the sacrifices and changes I made to be a better man.'""","Marion, IN"
Wed May 29 11:31:46 +0000 2019,"  Good luck!'""","Prattville, AL"
Wed May 29 11:31:46 +0000 2019,#WasntWrong ,"North Carolina, USA"
Wed May 29 11:31:46 +0000 2019, Morgantown\,"Morgantown, WV"
Wed May 29 11:31:46 +0000 2019,"Last day of Junior High, thanks for everything St Matthew. Next step St Francis DeSales High School. #gostallions\ ","Gahanna, OH"
Wed May 29 11:31:45 +0000 2019, \,"Chicago, IL"
Wed May 29 11:31:45 +0000 2019,  somebody tell ,"Jacksonville Beach, FL"
Wed May 29 11:31:44 +0000 2019,Yessss. My heart is so heavy at times worrying about my KIDS... ,"Delaware, USA"
Wed May 29 11:31:44 +0000 2019,Everything about this story is confusing me. ,"Nashville, TN"
Wed May 29 11:31:44 +0000 2019,"ARE YOU READY MIAMI\ SATURDAY, JUNE 8TH \ 3rd Annual #MiamiInternationalFitnessExpo powered by gee.gym grows\ ","Miami, FL"
Wed May 29 11:31:44 +0000 2019,I love to laugh. funny internet memes #comedy #lol #grin #merry ,"Ann Arbor, MI"
Wed May 29 11:31:44 +0000 2019,Lovely seeing students inspired by my sculpture Dancer 11 on the campus of  This drawing was spotte\ ,"Schenectady, NY"
Wed May 29 11:31:43 +0000 2019," Delete my moms number'""","Miami, FL"
Wed May 29 11:31:43 +0000 2019," wait..what\  doing in fort wayne???'""","Fort Wayne, IN"
Wed May 29 11:31:43 +0000 2019,why stop there \ ,"Lake Charles, LA"
Wed May 29 11:31:43 +0000 2019,"  was and still is an amazing guy. And best of luck Bombers at State.'""","Finneytown, OH"
Wed May 29 11:31:43 +0000 2019," Right now he\'s raising money.\\n\\nJust follow it.\\n\\n#MAGA""'","St Petersburg, FL"
Wed May 29 11:31:42 +0000 2019, Le mien aussi. Mais uniquement dans le cas de stress. \,"Evanston, IL"
Wed May 29 11:31:42 +0000 2019,   Because the other presidents have Protected Israel if US left Youd be Spe\ ,"Pulaski, VA"
Wed May 29 11:31:42 +0000 2019," Heck yeah!!'""","Dania Beach, FL"
Wed May 29 11:31:42 +0000 2019,LMAO BRO.....you NEVER rlly know these niggas in ATL bro....they out here tellin you they have $$$ and own clubs an\ ,"Austell, GA"
Wed May 29 11:31:42 +0000 2019,"We\'ve been to Catalina, see what I mean\'a? We\'re going #everywhere, man!\\n\\n#johnnycash #everywhereman\ ",Catalina State Park
Wed May 29 11:31:42 +0000 2019," Boulevard brewing company'""","Levittown, PA"
Wed May 29 11:31:41 +0000 2019,Thankful the suspect is in custody. Appreciative for a community that helped facilitate the capture of this dangero\ ,"Georgetown, TX"
Wed May 29 11:31:41 +0000 2019,"This\ so generic that it\ easy!'""","Washington, DC"
Wed May 29 11:31:40 +0000 2019,What I apprecaie most about the #ChernobylHBO mini series - the downside to central planning & group think - freedo\ ,"The Woodlands, TX"
Wed May 29 11:31:40 +0000 2019,Happy times. ,"Jaffrey, NH"
Wed May 29 11:31:40 +0000 2019,sir\ ,"San Jose, CA"
Wed May 29 11:31:40 +0000 2019,I\ been doing #OnePiece catchup which has sucked immensely. The entire whole cake arc has been a series of \ ,"Grand Rapids, MI"
Wed May 29 11:31:39 +0000 2019,ICYMI -  #NYR ,"Bethlehem, PA"
Wed May 29 11:31:39 +0000 2019," 65 wins in the west and lead the league in scoring your point is invalid. LeBron was like 6th in the east lol'""","Houston, TX"
Wed May 29 11:31:39 +0000 2019,"Amara is moving out the way honey\ her dad must of got somebody pregnant or something'""","Philadelphia, PA"
Wed May 29 11:31:39 +0000 2019,  it keeps telling me to watch it again and then i watch it again but it keeps telling me to\ ,"Portland, OR"
Wed May 29 11:31:39 +0000 2019,  Yes!! And the irony \,"Bellmore, NY"
Wed May 29 11:31:39 +0000 2019,Wine down Wednesday \,"Houston, TX"
Wed May 29 11:31:39 +0000 2019,"my minds\ a mess. my life\ a mess. i\ a mess. what else is new? #wtf'""","Northvue, PA"
Wed May 29 11:31:38 +0000 2019,SO EXCITED \ ,"Ennis, TX"
Wed May 29 11:31:38 +0000 2019," Are the llamas posting the cat on Facebook or is the cat posting himself?'""","Mission Viejo, CA"
Wed May 29 11:31:38 +0000 2019,"Goal: all drinks consumed will be in a reusable mug.  McDonald\ Starbucks, going out for lunch, all will allow you to use your own mug.'""","Minnesota, USA"
Wed May 29 11:31:38 +0000 2019,"' The horror! My grandmother scarred me for life with her Kondoish behavior way before it was ""cool""!\''","Manhattan, NY"
