Date,Tweet
Mon Jun 03 23:59:58 +0000 2019," Armin, after the basement Erwin would\ been completely useless \","Live Oak, FL"
Mon Jun 03 23:59:57 +0000 2019,what\ a Planning Board plan you liked and one you\ do differently? Casey says he\ proud of the Bethesda Downtown\ ,"Silver Spring, MD"
Mon Jun 03 23:59:57 +0000 2019," Who forced him? Shouldn\'t we be as concerned about this bully?""'","Baltimore, MD"
Mon Jun 03 23:59:57 +0000 2019,"What a letdown on \\n I enjoyed watching #JeopardyJames he threw final jeopardy intentionally!! #Jeopardy so sad to see him go'""","Bradenton, FL"
Mon Jun 03 23:59:57 +0000 2019, \,"Pasadena, CA"
Mon Jun 03 23:59:57 +0000 2019," Best tweet of the day!'""","Troy, NY"
Mon Jun 03 23:59:57 +0000 2019,"23 days till i get to be the happiest panda in the world & be at forest w/ my favorite humans'""","Amherst, NY"
Mon Jun 03 23:59:57 +0000 2019,Jared is just.....sad.....\ ,"Laie, HI"
Mon Jun 03 23:59:57 +0000 2019,Dropped by #Vromans #Pasadena to hear  talk abt his book #IWillTeachYouToBeRich (Second Edition); I\'ve learne\ ,"Los Angeles, CA"
Mon Jun 03 23:59:57 +0000 2019,  I get both points but ultimately agree with Views. Organization loves Didi. There CO\ ,"Florida, USA"
Mon Jun 03 23:59:57 +0000 2019,Someone please explain to me what just happened here? He didn\ even bet enough to beat her if she wagered \ ,"White Lake, MI"
Mon Jun 03 23:59:57 +0000 2019," U all killing it wow!!!ppl bawling'""","Manchester, CT"
Mon Jun 03 23:59:57 +0000 2019,Addition to Carmen\'s collection \ #babyshower #06032019\ @ San Francisco VA Medical Center ,"San Francisco, CA"
Mon Jun 03 23:59:57 +0000 2019,This fkn line up is gr8 ,"Texas, USA"
Mon Jun 03 23:59:57 +0000 2019,"     Wanted to be classical. Thank you'""","Laguna Beach, CA"
Mon Jun 03 23:59:57 +0000 2019,"'2nd episode: ""Yeah (insert MMA fighter here) is a fucking problem!..but what about (slight hint at PC culture ruini\ ","Las Vegas, NV"
Mon Jun 03 23:59:57 +0000 2019,,Liberty Island
Mon Jun 03 23:59:57 +0000 2019,  That was my bully in high school Irene\ jk\,"Los Angeles, CA"
Mon Jun 03 23:59:57 +0000 2019,  A \ continuist\,Community Bible Church
Mon Jun 03 23:59:57 +0000 2019,Can i just say that i can\ fucking wait ,"West Lake Stevens, WA"
Mon Jun 03 23:59:57 +0000 2019,"Just ordered  for the third time in a week. I have a problem.'""","Brentwood, TN"
Mon Jun 03 23:59:57 +0000 2019,Those claws gave me knowledge tho ,"Whittier Mill Village, Atlanta"
Mon Jun 03 23:59:57 +0000 2019,Time for colleagues and charcuterie! #CGEeagles #summer2019 #dunn2019 #friendsAndFamily ,"DeLand, FL"
Mon Jun 03 23:59:57 +0000 2019,"Bored. Wish I had something to do and my mouth wasn\'t hurting.""'","Ohio, USA"
Mon Jun 03 23:59:56 +0000 2019," Still better than the frigid winter we had!'""","Queens, NY"
Mon Jun 03 23:59:56 +0000 2019, West Africa kwote \,"North Carolina, USA"
Mon Jun 03 23:59:56 +0000 2019," Usually I\'m a glutton for punishments so I\'ll watch once""'","West Virginia, USA"
Mon Jun 03 23:59:56 +0000 2019,This was fun. #StarWarsGalaxysEdge  #StarWars #Disney #disneyland #CocaCola #milleniumfalcon ,"Los Angeles, CA"
Mon Jun 03 23:59:56 +0000 2019,Go out and get it \,"Reno, NV"
Mon Jun 03 23:59:56 +0000 2019,"Life\ too short to not be getting head on the regular.. lol'""","Nashville, TN"
Mon Jun 03 23:59:56 +0000 2019," Rob Childress'""","Los Angeles, CA"
Mon Jun 03 23:59:56 +0000 2019,"Me saying hi to every bunny, squirrel, deer, and groundhog I saw on my bike ride tonight. ","Fairborn, OH"
Mon Jun 03 23:59:56 +0000 2019," \ young'""","Coral Hills, MD"
Mon Jun 03 23:59:56 +0000 2019,"  Side note love the blonde'""","Hartford, CT"
Mon Jun 03 23:59:56 +0000 2019," Can i see when your done? Lol'""","Spokane, WA"
Mon Jun 03 23:59:56 +0000 2019,Thanks  and goombolsaffino for hanging out with us! #WetnWildLV #Summer2019 #LasVegasLocal\ ,"Enterprise, NV"
Mon Jun 03 23:59:56 +0000 2019,Thanks bro! ,"Manhattan, NY"
Mon Jun 03 23:59:56 +0000 2019,Gerald McCoy saw this shot and that\ what convinced him to sign \ ,"Tampa, FL"
Mon Jun 03 23:59:56 +0000 2019,"Accident blocks 3 left lanes in #Spring on I-45 N Fwy Inbound at W Mt. Houston, stop and go traffic back to Greens Rd., delay of 11 mins'""","Houston, TX"
Mon Jun 03 23:59:56 +0000 2019, anything for you \,"Yakima, WA"
Mon Jun 03 23:59:55 +0000 2019, I keep seeing all these secret events in NY offering to pay for travel and just wanted to let you k\ ,"Hoboken, NJ"
Mon Jun 03 23:59:55 +0000 2019,Looks like Lil Nas X about to drop the hottest corrido of 2018 ,"Berwyn, IL"
Mon Jun 03 23:59:55 +0000 2019,I\ NOT PREGNANT (and don\ plan to be anytime soon) but my husband wants to start painting our future baby\ nurse\ ,"Noblesville, IN"
Mon Jun 03 23:59:55 +0000 2019," Yes this shit is current'""","Louisiana, USA"
Mon Jun 03 23:59:55 +0000 2019," Great jacket!'""","Lancaster, PA"
Mon Jun 03 23:59:55 +0000 2019,Beautiful dimensional highlight. Swipe \ to view waved style and the before.\\nHealthy highlights \ ,"Illinois, USA"
Mon Jun 03 23:59:55 +0000 2019,"  Well, at least W/Liz and Jason, both of them were in agreement about the decisions. Sunny b\ ","Massachusetts, USA"
Mon Jun 03 23:59:55 +0000 2019," Yerrrrr'""","Pennsylvania, USA"
Mon Jun 03 23:59:54 +0000 2019,   I took offense to something on WOR and unsubscribed provided my feedback and\ ,"San Francisco, CA"
Mon Jun 03 23:59:54 +0000 2019,Usually I\ working to celebrate the achievements of student-athletes through the  Tonight is dedicated to\ ,"Des Moines, IA"
Mon Jun 03 23:59:54 +0000 2019,I foresee some more ink in the near future\,"Fort Hood, TX"
Mon Jun 03 23:59:54 +0000 2019,"         Great read! Thank you for sharing!'""","Austin, TX"
Mon Jun 03 23:59:54 +0000 2019,"  Right on!!!'""","Oklahoma City, OK"
Mon Jun 03 23:59:54 +0000 2019,"Out with this beauty for her Birthday! We are about to slam! \ Birthday to my beautiful daughter, iambriebri\ ","Whitehall, OH"
Mon Jun 03 23:59:54 +0000 2019, \ Barack Obama is my President until further notice! \\nFirst Lady Michelle Obama is my F\ ,"New York, USA"
Mon Jun 03 23:59:54 +0000 2019,"  Hope you get cut like the short, gritty, quicker than fast, gym rat that you are \","Hopkinton, MA"
Mon Jun 03 23:59:54 +0000 2019,TELL HER STOP PLAYING ,"Sugar Land, TX"
Mon Jun 03 23:59:54 +0000 2019,"  Good luck'""","Virginia, USA"
Mon Jun 03 23:59:54 +0000 2019,Need grad gift ideas? \ #hawaii #aloha #luckywelivehawaii #luckywelivehi #nakedhawaii #kamehameha\ ,"Waimalu, HI"
Mon Jun 03 23:59:54 +0000 2019,I\ having fun fantasizing that Prince Philip is having dinner with Harry and Meghan tonight and thanking their luc\ ,"Chicago, IL"
Mon Jun 03 23:59:54 +0000 2019,It took such a long time ,"Atlanta, GA"
Mon Jun 03 23:59:54 +0000 2019,  Mine is better ,"Houston, TX"
Mon Jun 03 23:59:54 +0000 2019,"Minor Crash cleared on US231/AL210/Ross Clark Cir both dir. @ MP4.1 at US84 in Dothan.'""","Dothan, AL"
Mon Jun 03 23:59:53 +0000 2019,I might just put him in my suitcase. ,"Connerton, FL"
Mon Jun 03 23:59:53 +0000 2019,And that\ a wrap! My girl the graduate! What an emotional and beautiful day. So excited about what lies ahead and\ ,"Coral Gables, FL"
Mon Jun 03 23:59:53 +0000 2019,What a great run!   ,"Tallahassee, FL"
Mon Jun 03 23:59:53 +0000 2019,Tweet Tweet! ,"Maryland, USA"
Mon Jun 03 23:59:53 +0000 2019,"  Wow, you really get your money\'s worth in TV appearances when you come here!""'","New York, NY"
Mon Jun 03 23:59:53 +0000 2019, Kawhi already said he will not play with LeBron.  No stars will sign with Lakes because of LeBron.\ ,"Cinco Ranch, TX"
Mon Jun 03 23:59:53 +0000 2019," Moline Illinois!'""","Moline, IL"
Mon Jun 03 23:59:53 +0000 2019,"  Congratulations Jay Z. Is a blessing.'""","Neptune, NJ"
Mon Jun 03 23:59:53 +0000 2019, Yea haha. ,"Chuluota, FL"
Mon Jun 03 23:59:53 +0000 2019," Nice of him not to bother shaving to meet the Royal Family.'""","Antioch, IL"
Mon Jun 03 23:59:53 +0000 2019," plant anarchy (plantarchy)'""","West Hollywood, CA"
Mon Jun 03 23:59:53 +0000 2019,This is a Kickstarter backer reward.\\nEarthworm Jim as Man-Thing.\\n#darkarts #kickstarterproject #kickstarter\ ,"Troy, NY"
Mon Jun 03 23:59:53 +0000 2019,Does this include or exclude the GPAs of walk-ons? ,"Eden Prairie, MN"
Mon Jun 03 23:59:53 +0000 2019,Cu\ falta para que las personas entiendan que la violaci\ y/o el abuso sexual no consiste \ en la pene\ ,"Houston, TX"
Mon Jun 03 23:59:52 +0000 2019,#Student loan debts could be wiped out through Durbin\ bankruptcy relief bill ,"Four Corners, FL"
Mon Jun 03 23:59:52 +0000 2019," a church congregation, congregates and defining these customary sexual intimacy mandates before God,\ ","San Francisco, CA"
Mon Jun 03 23:59:52 +0000 2019," im an Aries and that\ why I\ so sorry to myself today... true'""","Chandler, IN"
Mon Jun 03 23:59:52 +0000 2019," Brilliant Rodders'""","Lake Mary, FL"
Mon Jun 03 23:59:52 +0000 2019," Lol how?!'""","Reading, PA"
Mon Jun 03 23:59:52 +0000 2019,"BYE JAMES, A LIBRARIAN BEAT YOU, AND I LOVE HER ","Alexandria, VA"
Mon Jun 03 23:59:51 +0000 2019," Girl I love you'""","Massachusetts, USA"
Mon Jun 03 23:59:51 +0000 2019,"See our latest Palo Alto, CA #BusinessMgmt job opportunity and click the link in our bio to apply: Sr. Project Mana\ ","California, USA"
Mon Jun 03 23:59:51 +0000 2019,June gloom is a real thing here in Cali\ ,Ocean Beach
Mon Jun 03 23:59:51 +0000 2019,Music \,"Indianapolis, IN"
Mon Jun 03 23:59:51 +0000 2019,"  Same'""","Spring Arbor, MI"
Mon Jun 03 23:59:51 +0000 2019,"#CinnamonRollCocktail #FrozenCherryMargarita #TokyoTea #HappyHour #IMakeDrinks @ Oakland, California ","Oakland, CA"
Mon Jun 03 23:59:51 +0000 2019,"See this Instagram video by   #Monstersinthehouse'""","Gardere, LA"
Mon Jun 03 23:59:51 +0000 2019, Awww....I\ sure your Mom misses you every second of the day when she\ not with you.  Time away just\ ,"Philadelphia, PA"
Mon Jun 03 23:59:51 +0000 2019,"Patio seating, happy hour specials, a putting green and in 5 Points!\\n\\nAthens has a new go to place for \ \\n\\nEl Barri\ ","Athens, GA"
Mon Jun 03 23:59:51 +0000 2019,#JeopardyJames \,"Georgia, USA"
Mon Jun 03 23:59:50 +0000 2019,Disneyland got us so messed up they make you get in a line and then at the end of that line they give you permissio\ ,"Anaheim, CA"
Mon Jun 03 23:59:50 +0000 2019,"Here we go!!! #RAW'""","Irmo, SC"
Mon Jun 03 23:59:50 +0000 2019,Spring High School League - Championship (G16) - Love City def. The Bums 76-45 #SprngHighSchlLg ,"Jeffersontown, KY"
Mon Jun 03 23:59:50 +0000 2019," Srsly get your brain checked'""","Ross Township, PA"
Mon Jun 03 23:59:50 +0000 2019,"At 6:22 PM CDT, 7 SSW Easton [Leavenworth Co, KS] EMERGENCY MNGR reports TSTM WND DMG. TREE DOWN AT HWY 92 AND 256T\ ","Kansas, USA"
Mon Jun 03 23:59:50 +0000 2019," 0 point for me.'""","Philadelphia, PA"
Mon Jun 03 23:59:50 +0000 2019,"  This breaks my heart.'""","Florida, USA"
Mon Jun 03 23:59:50 +0000 2019,Y\ really be birds doe \ \,"Las Vegas, NV"
Mon Jun 03 23:59:50 +0000 2019,Y\ be normalizing dysfunction lmao. It\ not ok to talk to your kids crazy \,"Manhattan, NY"
Mon Jun 03 23:59:50 +0000 2019," reading this really hit'""","Mountain Park, GA"
Mon Jun 03 23:59:50 +0000 2019,The Democrat party mob #waronwomen just never ends #resist ,"West Springfield, VA"
Mon Jun 03 23:59:50 +0000 2019,"Whatever happened to Telepopmusik they were dope'""","Los Angeles, CA"
Mon Jun 03 23:59:50 +0000 2019, Always got to check on you \,"North Carolina, USA"
Mon Jun 03 23:59:49 +0000 2019, There are certain players on the long Yankees IL this season that matter and he is one of them.  I miss\ ,"Seminole, FL"
Mon Jun 03 23:59:49 +0000 2019,You know it\ bad when there\ more comments than likes ,"Hamburg, NY"
Mon Jun 03 23:59:49 +0000 2019,#FlytheW ,"Chicago, IL"
Mon Jun 03 23:59:49 +0000 2019,Finished a commission wave! I\ accepting 4 slots for this wave! Please note that I\ not available to do twitch pa\ ,"Las Vegas, NV"
Mon Jun 03 23:59:49 +0000 2019,Great first day of Young Lions Hockey Camp! 30 players from 1st grade through 8th grade were at today\ session. Th\ ,OhioHealth Chiller Easton
Mon Jun 03 23:59:49 +0000 2019,"I need a pmu'""","Santa Monica, CA"
Mon Jun 03 23:59:49 +0000 2019," Count Dracula'""","Maryland, USA"
Mon Jun 03 23:59:49 +0000 2019,At first I wasn\ sure about miley\ new music but honestly I keep listening to it all and I love it so much \,"Portland, OR"
Mon Jun 03 23:59:49 +0000 2019," Done'""","Newark, OH"
Mon Jun 03 23:59:49 +0000 2019,"I don\ know who needs to hear this but, letting your dog out in the backyard or patio does not count as a walk \ ","St Matthews, KY"
Mon Jun 03 23:59:48 +0000 2019,Trying to get out of bed for those early-morning workouts? Here\ a pro tip\ Put a song ready to go in your car or\ ,"Wenham, MA"
Mon Jun 03 23:59:48 +0000 2019,This weekend was fun & productive. \ am now a Certified Dream Maker! \ to Chicago IL...\  Spent the d\ ,"Rosemont, IL"
Mon Jun 03 23:59:48 +0000 2019,Watching Jeopardy like... Go Emma!!! #Jeopardy ,"High Point, NC"
Mon Jun 03 23:59:48 +0000 2019,Doing big things! \ ,"Casselberry, FL"
Mon Jun 03 23:59:48 +0000 2019,"Just posted a photo @ Hollywood, California ","California, USA"
Mon Jun 03 23:59:48 +0000 2019," I know they use powder but that part looks like concealer'""","Plano, TX"
Mon Jun 03 23:59:48 +0000 2019,"  Lmao damn you don\ like Ashley'""","Lynn, MA"
Mon Jun 03 23:59:48 +0000 2019,Anyone else have suggestions for the good man? ,"Plain City, OH"
Mon Jun 03 23:59:48 +0000 2019,"   Coming out in 20 min'""","Manhattan, NY"
Mon Jun 03 23:59:48 +0000 2019,"    oh so you ARE her daughter?  i thought you were directly sent from #norm'""","Bethesda, MD"
Mon Jun 03 23:59:48 +0000 2019," Alfa <3'""","Wisconsin, USA"
Mon Jun 03 23:59:48 +0000 2019,"That new Mac be Ugly. Looks like a cheese grater.'""","De Leon Springs, FL"
Mon Jun 03 23:59:48 +0000 2019,"Selling the History 17C textbook!!!'""","Isla Vista, CA"
Mon Jun 03 23:59:48 +0000 2019,Hoy es lunes de #LaCarreraDeLaSemana y en esta se la lleva Mr Stark quien obtuvo victoria el d\ domingo en la prim\ ,"Aventura, FL"
Mon Jun 03 23:59:48 +0000 2019,"I will bet anyone any kind of money, that ILHAN OMAR will not be in the Congess seat she is in today. Next election\ ","Tuscaloosa, AL"
Mon Jun 03 23:59:47 +0000 2019,Hair bomb \ ,"Smyrna, GA"
Mon Jun 03 23:59:47 +0000 2019,"idk who needs to hear this but stop saying no to goin on a date with me. i promise i\ make it worth your time, es\ ","Chandler, AZ"
Mon Jun 03 23:59:47 +0000 2019, Science. \,"Manhattan, NY"
Mon Jun 03 23:59:47 +0000 2019,"anyone do braids or locs in the Toledo area??'""","Holland, OH"
Mon Jun 03 23:59:47 +0000 2019,The McDonald\ arches! @ Washington Square Park ,"Manhattan, NY"
Mon Jun 03 23:59:47 +0000 2019," That\ probably the right call lol'""","San Diego, CA"
Mon Jun 03 23:59:47 +0000 2019," driving \ @ Cooper City, Florida ","Cooper City, FL"
Mon Jun 03 23:59:47 +0000 2019," I got you up in section 13 #socal'""","Oklahoma City, OK"
Mon Jun 03 23:59:47 +0000 2019,"Yup, I saw on Insta that  was going hard in the paint about her Blackness. It\'s cool she shared her\ ","West Hollywood, CA"
Mon Jun 03 23:59:47 +0000 2019,This is embarrassing - grow up ,"Boston, MA"
Mon Jun 03 23:59:47 +0000 2019,A packed house at  center for the  tonight.  Can\'t wait to see  perform tonight!\ ,Des Moines Performing Arts Civic Center
Mon Jun 03 23:59:46 +0000 2019, Game Time! ,"Birmingham, AL"
Mon Jun 03 23:59:46 +0000 2019, 3 facts\\nI\'ve lived in Kansas my whole life.\\nI was totally in love with one of my college professor\ ,"Independence, KS"
Mon Jun 03 23:59:46 +0000 2019,4-0 ECU after 2. Even for a Big South team Campbell has showed little poise. G-W aside from start of 2nd half of NC\ ,"North Carolina, USA"
Mon Jun 03 23:59:46 +0000 2019,"That Tyreek Hill tweet is the most accurate'""","Kansas City, MO"
Mon Jun 03 23:59:46 +0000 2019,Hell yes!!! ,"Providence, RI"
Mon Jun 03 23:59:46 +0000 2019,  Same \,"Georgia, USA"
Mon Jun 03 23:59:46 +0000 2019," Hey you...'""","New Jersey, USA"
Mon Jun 03 23:59:46 +0000 2019," That\ my write in'""","Poipu, HI"
Mon Jun 03 23:59:46 +0000 2019," Hi, sista  \ Hope you\'re having a great day.  You deserve it  \ Aloha""'","Honolulu, HI"
Mon Jun 03 23:59:46 +0000 2019,"  Our holes in the ground are better than their best shit!'""","Santa Ana, CA"
Mon Jun 03 23:59:46 +0000 2019," Keep going wit it & get to da top.'""","Indianapolis, IN"
Mon Jun 03 23:59:46 +0000 2019," I feel you as long as you enjoyed it that\'s all that matters! but yeah check it out when you get a chance!""'","Durham, NC"
Mon Jun 03 23:59:46 +0000 2019,"Do anybody else be needing a nap after taking a nap?'""","Baton Rouge, LA"
Mon Jun 03 23:59:46 +0000 2019," What? Actually read a story? I have better things to do, like tweeting stupidity.'""","Columbus, IN"
Mon Jun 03 23:59:46 +0000 2019,I WANT TO MEET AND HUG EACH AND EVERY ONE OF THOSE LITTLE BEANS OMG ,"Parma Heights, OH"
Mon Jun 03 23:59:46 +0000 2019," Wow'""","Mesa, AZ"
Mon Jun 03 23:59:46 +0000 2019,Love my town! #CityofAllen #Texas ,"Allen, TX"
Mon Jun 03 23:59:46 +0000 2019," I can\ read his books. He\ perfect for the NYRB which is where I read him.'""","Ripley, TN"
Mon Jun 03 23:59:46 +0000 2019," Hey that\ my husband'""","New York, USA"
Mon Jun 03 23:59:45 +0000 2019,LMFAOOOO ,"Oceanside, CA"
Mon Jun 03 23:59:45 +0000 2019,"I remember going back to the lab at 11pm in the night, in a night gown with a papaya face pack on just to do that o\ ","Philadelphia, PA"
Mon Jun 03 23:59:45 +0000 2019," Sad cases, smh.'""","New Orleans, LA"
Mon Jun 03 23:59:45 +0000 2019,       Yes we do! ,"Madisonville, LA"
Mon Jun 03 23:59:45 +0000 2019," Bet the secret service are projecting our parade on the windows'""","Carmel, IN"
Mon Jun 03 23:59:45 +0000 2019,Prayers needed urgently! My gf is unresponsive and in critical condition.  I Just got home from work to get kids di\ ,"Chandler, AZ"
Mon Jun 03 23:59:45 +0000 2019,"Nothing better than living at the beach'""","North Wildwood, NJ"
Mon Jun 03 23:59:45 +0000 2019,"  He knows that Russia help is still needed.'""","Merritt Island, FL"
Mon Jun 03 23:59:45 +0000 2019, Atlanta is sold out now too \,"Atlanta, GA"
Mon Jun 03 23:59:45 +0000 2019,Wasting taxpayer dollars...they are used to it. ,"Chantilly, VA"
Mon Jun 03 23:59:45 +0000 2019," First guy was drafted in 1973 and never made it to the big leagues.'""","Overland Park, KS"
Mon Jun 03 23:59:45 +0000 2019," Hello my friend. I finally made it. Upward and onward.'""","Florida, USA"
Mon Jun 03 23:59:45 +0000 2019,  Thank you \,"Hammond, IN"
Mon Jun 03 23:59:45 +0000 2019,"I\'m at Multnomah County Library - Central in Portland, OR ","Portland, OR"
Mon Jun 03 23:59:45 +0000 2019," Idk why she wanna come here anyways but it\ cool'""","Milwaukee, WI"
Mon Jun 03 23:59:44 +0000 2019,"quando rondo nigggaaaaa'""","Georgia, USA"
Mon Jun 03 23:59:44 +0000 2019,Tonight we are joined by local comedy band saunt_yubear and also Bane from the Batman franchise who will be taking\ ,"New York, USA"
Mon Jun 03 23:59:44 +0000 2019,"  Honored it was a challenge and a blessing!'""","South Padre Island, TX"
Mon Jun 03 23:59:44 +0000 2019," When you put \\nYourself back together\\nYou throw away\\nThe extra pieces\\nThat don\'t fit anymore""'","Colchester, VT"
Mon Jun 03 23:59:44 +0000 2019,MEEEE ,"Catonsville, MD"
Mon Jun 03 23:59:44 +0000 2019,"Y\ might not see it but it\ coming'""","Durham, NC"
Mon Jun 03 23:59:44 +0000 2019,The team must be providing the toilet. ,"Tacoma, WA"
Mon Jun 03 23:59:44 +0000 2019," Ok let\'s see what I get!""'","Santa Fe, NM"
Mon Jun 03 23:59:44 +0000 2019, Looks amazing \,"Atlanta, GA"
Mon Jun 03 23:59:44 +0000 2019,Way to go Austin!! \ ,"Johns Creek, GA"
Mon Jun 03 23:59:44 +0000 2019,Just posted a photo @ City of Wichita- Government ,"Wichita, KS"
Mon Jun 03 23:59:44 +0000 2019,they have a shake shack in Fort Lauderdale and I couldn\ be more excited to get it in my whole life ah that shit is so \,"St Joseph, IL"
Mon Jun 03 23:59:44 +0000 2019, Disappointed on you not mentioning any programming languages. Even more disappointed not to see it in th\ ,"Florida, USA"
Mon Jun 03 23:59:44 +0000 2019,On the bright side I\ been working out really hard and today was the best workout I\ had in a while... feeling\ ,"North Kingstown, RI"
Mon Jun 03 23:59:43 +0000 2019,A fucking queen ,"Bellingham, WA"
Mon Jun 03 23:59:43 +0000 2019, I cannot! \ not on that side of the verdant greens! \,"Morrisville, NC"
Mon Jun 03 23:59:43 +0000 2019,I don\'t mean that he is a bad husband or father.. there is something politically not right  Maybe you should not al\ ,"Jaffrey, NH"
Mon Jun 03 23:59:43 +0000 2019,"My twitter is broken'""","Pennsylvania, USA"
Mon Jun 03 23:59:43 +0000 2019,Good #design and creative rethinking of everyday objects can be fun and funny \ \ \ ,Bacardi Factory Tour
Mon Jun 03 23:59:43 +0000 2019,Both get old for sure. But at LEAST the Patriots aren\ just overwhelmingly more talented than literally everyone e\ ,"Florida, USA"
Mon Jun 03 23:59:43 +0000 2019," What a waste of a good milkshake'""","Sonoma, CA"
Mon Jun 03 23:59:43 +0000 2019,Nick and I decided that instead of throwing Owen a 2nd birthday party we would both take off and celebrate Owen\ d\ ,"Virginia, USA"
Mon Jun 03 23:59:43 +0000 2019," For the same muscle, just build yourself a PC. It\'ll cost you 30 cents a day.""'","Brooklyn, NY"
Mon Jun 03 23:59:43 +0000 2019,Hey  proud to be a Panther advocate in the General Assembly and to vote for reinvestment in my alma mater.  Af\ ,"Springfield, IL"
Mon Jun 03 23:59:43 +0000 2019,i had a psych professor literally stigmatize trans people for their mental health status and this makes me so happy\ ,"Seattle, WA"
Mon Jun 03 23:59:42 +0000 2019,   Jay I know it\ #PrideMonth and all but you can\ sell a love of  as a \ ,"Shelton, CT"
Mon Jun 03 23:59:42 +0000 2019," I didn\'t get to ride in the limo to prom, so I\'ve never been in a limo. I just want to ride in style""'","San Francisco, CA"
Mon Jun 03 23:59:42 +0000 2019,This is gold lmao ,"Florida, USA"
Mon Jun 03 23:59:42 +0000 2019," No! I just can\ believe it.'""","Parkersburg, WV"
Mon Jun 03 23:59:42 +0000 2019,It\ fun to buy a car \,"Gresham, OR"
Mon Jun 03 23:59:42 +0000 2019,Well HEY \ #again \\n.\\n.\\nCan you believe it !?!?\\n.\\n.\\nYou know what that means !!!! \\n.\\n.\\nThe Happy \ Sp\ ,"Goleta, CA"
Mon Jun 03 23:59:42 +0000 2019, Damn... I realized it was fake when I watched the band leader... I really believed this for a minute! \,"Los Angeles, CA"
Mon Jun 03 23:59:42 +0000 2019,"Tell me that shit wasn\ rigged!'""","Coral Gables, FL"
Mon Jun 03 23:59:42 +0000 2019,"BITCOIN lower TARGET ~~~ > 7,631'""","Florida, USA"
