Date,Tweet
Tue Apr 30 23:59:57 +0000 2019, I will not bow by Breaking Benjamin!!\,"Plano, TX"
Tue Apr 30 23:59:57 +0000 2019,"I need head and a nap. In that order.'""","Chicago, IL"
Tue Apr 30 23:59:57 +0000 2019,"Forgot to tag and thank DC Jazz Collective ( for helping to make this happen!'""",Kennedy Center Millennium Stage
Tue Apr 30 23:59:57 +0000 2019,"McNeil!'""","Valley Stream, NY"
Tue Apr 30 23:59:57 +0000 2019,Doing God\ work ,"Manhattan, NY"
Tue Apr 30 23:59:57 +0000 2019,@ liz jajajajaj ,"Mission, TX"
Tue Apr 30 23:59:56 +0000 2019,"Dwn2earth'""","North Miami, FL"
Tue Apr 30 23:59:56 +0000 2019,#USA #Maga\\n#Republicans\\nMueller Objected to Barr\ Description of Russia Investigation\ Findings ,"Ohio, USA"
Tue Apr 30 23:59:56 +0000 2019,"Man this dispensary was like all black and sleek and had all hot dudes working????? And was cheap?? I love San Diego man lol'""","San Diego, CA"
Tue Apr 30 23:59:56 +0000 2019,JAJAJAJJAJJAJA ,"New York, USA"
Tue Apr 30 23:59:56 +0000 2019, She was the anthem singer when the #Bucks beat the #Celtics in Milwaukee last year too \,"Milwaukee, WI"
Tue Apr 30 23:59:56 +0000 2019,"I\ b back sooner than soon, missing u already'""","Atlanta, GA"
Tue Apr 30 23:59:56 +0000 2019,why isn\ there a chick fil a on the east side \,"Indianapolis, IN"
Tue Apr 30 23:59:56 +0000 2019,Catching some  District Playoff Soccer rain or shine;  hosting Fremont. Looking for thos\ ,Gretna High School
Tue Apr 30 23:59:56 +0000 2019, I said the same thing lol \,"Bronx, NY"
Tue Apr 30 23:59:55 +0000 2019,Our favorite hidden gem. \ #VState ,Valdosta State U - Hopper Hall
Tue Apr 30 23:59:55 +0000 2019, was just reminded why it\ so important to wear a cup.  \ all season I used the wrong twitter account for him. Sorry. \,"Westerville, OH"
Tue Apr 30 23:59:55 +0000 2019,"Credit'""","Orange, CA"
Tue Apr 30 23:59:55 +0000 2019,Mango Habanero \,"Willowbrook, CA"
Tue Apr 30 23:59:55 +0000 2019,"Miami: 7:51pm: sunset'""","Miami, FL"
Tue Apr 30 23:59:55 +0000 2019,Perfect day for a track meet   #konaice #seethechange #adoptaclassroom #celebratelife\ ,"Kings Mills, OH"
Tue Apr 30 23:59:55 +0000 2019,"Took me an hour ad a half to go 27 miles. Why? Because it was cloudy.'""","Paloma Creek South, TX"
Tue Apr 30 23:59:55 +0000 2019,Y\ can\ ever let mfers live \ ,"Spring Hill, FL"
Tue Apr 30 23:59:55 +0000 2019,"real life bag , and im coming for all mine'""","New York, USA"
Tue Apr 30 23:59:55 +0000 2019,"   I told you Dez we should find a way to do a talk! I have many stories to tell. :)))'""","Grapevine, TX"
Tue Apr 30 23:59:55 +0000 2019," Nope'""","Arizona, USA"
Tue Apr 30 23:59:54 +0000 2019,  I need to make sure those hot dogs are runner-friendly. On my way over to your DO \,"New Jersey, USA"
Tue Apr 30 23:59:54 +0000 2019,Ghost - Dance Macabre with lyrics  via ,"Seymour, TN"
Tue Apr 30 23:59:54 +0000 2019," Turkey club. Always. Less grease.'""","Florida, USA"
Tue Apr 30 23:59:54 +0000 2019,Tomorrow May 1st at The Ko \\nSavoir Faire presents live music from Lower Self + Gravite + Woe \ 9pm $7 21+ @ The Kno\ ,"San Francisco, CA"
Tue Apr 30 23:59:54 +0000 2019,So kinda upset I got my ticket and then they added a meet & greet and now they sold out for  Everlasti\ ,"Sandy Springs, GA"
Tue Apr 30 23:59:54 +0000 2019, PREACH! \,"New York, USA"
Tue Apr 30 23:59:54 +0000 2019,  Ever since we met on Wi-Fi \,"North Carolina, USA"
Tue Apr 30 23:59:54 +0000 2019,"Love Dexter! He is so good! He could be the winner of the voice! He\ a real Country guy! He s on Blake Sheltons team !'""","Utica, MI"
Tue Apr 30 23:59:54 +0000 2019,"Wonder how many college award banquets this spring are borrowing, quote or referencing  Or  ","Monmouth, IL"
Tue Apr 30 23:59:54 +0000 2019," Mueller sent a letter to Barr, saying he misrepresented the report in his announcement, and it was lea\ ","Lake Mohawk, NJ"
Tue Apr 30 23:59:54 +0000 2019,"Portfolio reviews, iReady diagnostic, intervention updates, Professional Development, Summer School, DonorsChoose,\ ","Hollywood, FL"
Tue Apr 30 23:59:54 +0000 2019," WOW. You look terrific.'""","Virginia, USA"
Tue Apr 30 23:59:54 +0000 2019, Girl they closed now \ ,"Denton, TX"
Tue Apr 30 23:59:54 +0000 2019," Nope!!! Either Mayor Pete, Harris, Beto...not Bernie'""","State College, PA"
Tue Apr 30 23:59:54 +0000 2019,"  Hi Marysol, sure thing. Please credit me and ","Denton, TX"
Tue Apr 30 23:59:53 +0000 2019,Hey  is this dick joke intentional? ,"Los Angeles, CA"
Tue Apr 30 23:59:53 +0000 2019,I am joining the 5 Jobs I\'ve had fun!\\n1. Ice cream scooper\\n2. Waitress\\n3. Pantry cook\\n4. Book store clerk\\n5. Accoun\ ,"Frisco, TX"
Tue Apr 30 23:59:53 +0000 2019,"Enjoying this beautiful Atlanta weather today! @ Sandy Springs, Georgia ","Sandy Springs, GA"
Tue Apr 30 23:59:53 +0000 2019,"Just because it\ not mainstream, doesn\ mean that it\ not good ","San Jose, CA"
Tue Apr 30 23:59:53 +0000 2019,"mannnn ima be one COMFY ass mf at diso this year I\ stoked lol'""","South Hill, WA"
Tue Apr 30 23:59:53 +0000 2019," I figured'""","North Puyallup, WA"
Tue Apr 30 23:59:53 +0000 2019,Charles Kinsley begs to differ ,"North College Hill, OH"
Tue Apr 30 23:59:53 +0000 2019,Yes yes and yes! ,"Ruston, LA"
Tue Apr 30 23:59:53 +0000 2019, Thank you friend \,"Ohio, USA"
Tue Apr 30 23:59:53 +0000 2019,   Lmfao y\'all are trippin but that\'s cool. You\'re entitled to your opinions. Especially sin\ ,"Judson, SC"
Tue Apr 30 23:59:53 +0000 2019,  \,"Tampa, FL"
Tue Apr 30 23:59:52 +0000 2019," They lost me at 5'""","Fleming Island, FL"
Tue Apr 30 23:59:52 +0000 2019,WHAT. THE. FUCK. !!! I knew they would start this shit ,"Nashville, TN"
Tue Apr 30 23:59:52 +0000 2019,So we\'re here at  for #publetters ... and the question is--do you put an  or a\ ,"Philadelphia, PA"
Tue Apr 30 23:59:52 +0000 2019,"'CVS Health is looking for teammates like you. See our latest #Healthcare job openings, including ""Pharmacy Technici\ ","Danville, CA"
Tue Apr 30 23:59:52 +0000 2019," Yes!'""","Mount Vernon, NY"
Tue Apr 30 23:59:52 +0000 2019," Would love to see you with gold around your waist! I have been a fan from the first time I saw you on NXT! #Respect'""","Margate, FL"
Tue Apr 30 23:59:52 +0000 2019,"#Glax Congratulations to Head Coach Casey O\ on his 200th career victory today.'""","South Kensington, MD"
Tue Apr 30 23:59:52 +0000 2019,"What needs to be done ASAP:\\n1. Have Mueller testify to the public\\n2. Arrest Barr, Lindsey Graham, McConnell & every\ ","Portland, OR"
Tue Apr 30 23:59:52 +0000 2019,"    I\ be flipping back and forth between SD and the NBA Playoffs'""","South Carolina, USA"
Tue Apr 30 23:59:52 +0000 2019,  Now when will Avery return \,"Ellenton, FL"
Tue Apr 30 23:59:52 +0000 2019,"Today is April 30 and it\ the last day of the month, which means tomorrow: ","Sibley, IA"
Tue Apr 30 23:59:52 +0000 2019,Let\ get this approved! ,"Missouri, USA"
Tue Apr 30 23:59:51 +0000 2019,     Remember when we used to have a real president?  Some\ ,"Franklin, TN"
Tue Apr 30 23:59:51 +0000 2019,But this is really how I\'d respond though \ ,"Victorville, CA"
Tue Apr 30 23:59:51 +0000 2019,Make it stop ,"Pembroke Pines, FL"
Tue Apr 30 23:59:51 +0000 2019,"  Again....you are that guy.'""","Columbus, OH"
Tue Apr 30 23:59:51 +0000 2019,  Thank you to my all time favorite neighbor \,"Independence, MO"
Tue Apr 30 23:59:51 +0000 2019," Why he lyin lmaoo'""","Sugar Land, TX"
Tue Apr 30 23:59:51 +0000 2019,  Always someone else\'s fault. Aren\'t principled people supposed to do the right thing\ ,"San Francisco, CA"
Tue Apr 30 23:59:51 +0000 2019," Are we sure Barr will show up now?'""",United States
Tue Apr 30 23:59:51 +0000 2019," I agree 150%. It\ staggering honestly'""","Glen Cove, NY"
Tue Apr 30 23:59:50 +0000 2019,"   Thank you, Kendal!'""","Massachusetts, USA"
Tue Apr 30 23:59:50 +0000 2019," is not playin with you, You, or YOU over there as she effortlessly slays the cover shoot for the current\ ","Los Angeles, CA"
Tue Apr 30 23:59:50 +0000 2019, It stands for \ Time Only\ \ Happy Early B day Baby \,"Lakeland Heights, TX"
Tue Apr 30 23:59:50 +0000 2019,"i am connected to bluetooth'""","Sulphur, LA"
Tue Apr 30 23:59:50 +0000 2019,"#meetandgreet with\\n  &  ...\\nTall tales to follow soon!\\n\\n#lynnjulian #bostonactress\\n#PatientAdvocate #boston'""","Boston, MA"
Tue Apr 30 23:59:50 +0000 2019,"  Seeing her in 3 weeks!!!'""","Washington, DC"
Tue Apr 30 23:59:50 +0000 2019,Another semester done! #collegelife #schoolgirl #Freedom #ThankUNext ,"Clute, TX"
Tue Apr 30 23:59:50 +0000 2019," There Will Be Tears - Frank'""","Torrance, CA"
Tue Apr 30 23:59:50 +0000 2019,"It amazes me that so many people argue and don\ follow instructions from the police #LivePD'""","San Antonio, TX"
Tue Apr 30 23:59:50 +0000 2019,I\ that nigga who finishes the popcorn before the movie even starts \,"Oklahoma, USA"
Tue Apr 30 23:59:49 +0000 2019,"  Thats right!'""","Boise, ID"
Tue Apr 30 23:59:49 +0000 2019," St\\n\\nDont di in'""","Oak Park, IL"
Tue Apr 30 23:59:49 +0000 2019," I made them public now :) lol'""","Carson, CA"
Tue Apr 30 23:59:49 +0000 2019,quisiera ya yo aprender a maquillarme as\ \ ,"Las Piedras, USA"
Tue Apr 30 23:59:49 +0000 2019,"Like, if I give you sufficient time, warn you every single day at the beginning and end of class that only people w\ ","Colorado, USA"
Tue Apr 30 23:59:49 +0000 2019,     So they go on sale 1 pm EST? The East Tennesse\ ,"Knoxville, TN"
Tue Apr 30 23:59:49 +0000 2019,Attention police and the state patrol are doing/looking for impaired drivers. First don\ even drink and drive but\ ,"Xenia, OH"
Tue Apr 30 23:59:49 +0000 2019," But how great is Top Chef'""","Queens, NY"
Tue Apr 30 23:59:49 +0000 2019,Buscamos a Arya Stark para eliminar al Knight King que ha hundido en el oscurantismo a M\ ,"San Diego, CA"
Tue Apr 30 23:59:49 +0000 2019," I used to live on 70th Ave, by 70th street. I feel you'""","Queens, NY"
Tue Apr 30 23:59:49 +0000 2019,"Can we agree that it\'s never too late to post pictures of the city we\'re (I\'m) obsessed with?\\nSweet, carry on then\ ","New York, NY"
Tue Apr 30 23:59:48 +0000 2019,  I\ not entirely sure how I feel about this......... \,"Irvine, CA"
Tue Apr 30 23:59:48 +0000 2019,I\ gonna tell you a story. There\ a cook at work and he always works noodles station so we started calling him \ ,"Minnesota, USA"
Tue Apr 30 23:59:48 +0000 2019, Goodbye Jobs hello Food Stamps !!!,"Germantown, MD"
Tue Apr 30 23:59:48 +0000 2019,Relaxation. ,Whole Foods Market
Tue Apr 30 23:59:48 +0000 2019," I feel like this is directed at someone specific...'""","Boise, ID"
Tue Apr 30 23:59:48 +0000 2019,"Somehow I ended up with a king room for no upgrade fee and it\ bigger than my apartment was lol'""","Fort Collins, CO"
Tue Apr 30 23:59:48 +0000 2019," When I got mine, I was no. 580 something. \","Houston, TX"
Tue Apr 30 23:59:48 +0000 2019,"I can\'t wait to be HOMMMMEEEEEE""'","Orland Hills, IL"
Tue Apr 30 23:59:48 +0000 2019," toast = burnt'""","New York, USA"
Tue Apr 30 23:59:48 +0000 2019,"Yea on God connita think I\ playing.'""","Baton Rouge, LA"
Tue Apr 30 23:59:48 +0000 2019,apple is about to run me a check or a new phone because it\ no way my facetime should fail every single time i cal\ ,"Frisco, TX"
Tue Apr 30 23:59:47 +0000 2019,Learning this was one of the best insights given to me. ,"South Carolina, USA"
Tue Apr 30 23:59:47 +0000 2019,Vardar ,"Macedonia, OH"
Tue Apr 30 23:59:47 +0000 2019,I love shoes ): ,"Maryville, MO"
Tue Apr 30 23:59:47 +0000 2019,"  Ummm.....photo creds  ??? Lol'""","Herkimer, NY"
Tue Apr 30 23:59:47 +0000 2019," I would HATE that!!!'""","Santa Ana, CA"
Tue Apr 30 23:59:47 +0000 2019,  A ese lo vi yo en la Guillermo \,"Riverside, IL"
Tue Apr 30 23:59:47 +0000 2019,Maybe he died on the golden toilet ,"Fremont, CA"
Tue Apr 30 23:59:47 +0000 2019," Nashville and Atlanta maybe Boston'""","Gardendale, AL"
Tue Apr 30 23:59:47 +0000 2019,"My heart is so heavy for students, staff, and family at uncc. Prayers, on prayers.'""","Winston-Salem, NC"
Tue Apr 30 23:59:47 +0000 2019,"     Thank you!!!!'""","West Chicago, IL"
Tue Apr 30 23:59:47 +0000 2019,So cool!! ,"Wheeling, IL"
Tue Apr 30 23:59:47 +0000 2019,"My aunties, dancing at my wedding ","California, USA"
Tue Apr 30 23:59:47 +0000 2019,"Last Chance to register\\n\\nRegistration closes This Fri, May 3rd\\n\\n$60/wrestler w/counselors Chance Marsteller & Micky\ ","Whitehall, PA"
Tue Apr 30 23:59:47 +0000 2019,"I\ very sensitive and I hate that'""","Prairie View, TX"
Tue Apr 30 23:59:47 +0000 2019,,Nationwide Arena
Tue Apr 30 23:59:47 +0000 2019," I\ sure you felt the same why I felt. Underwhelmed and disappointed.'""","Dormont, PA"
Tue Apr 30 23:59:47 +0000 2019," I advise you to find a way to avoid the real world for a bit longer lol'""","Chicago, IL"
Tue Apr 30 23:59:47 +0000 2019,Do we have to put cauliflower on everything now? ,"Syracuse, NY"
Tue Apr 30 23:59:47 +0000 2019,Literally changed my cart on postmates 6 times already ,"Los Angeles, CA"
Tue Apr 30 23:59:47 +0000 2019,Bitches always wanna suck some dick behind you. Bitch it\ gone i ate it all \,"Zionsville, IN"
Tue Apr 30 23:59:47 +0000 2019," yep :)'""","Michigan, USA"
Tue Apr 30 23:59:47 +0000 2019,Impeach the  mother fvckers. Barr and the orange asshole \\nRepublicans. The most corrupt enterprise in American\ ,"Fort Lauderdale, FL"
Tue Apr 30 23:59:47 +0000 2019,  8milljuddie goes over a hurdle during the 2018  invitational this past weekend. \ ,"Portsmouth, RI"
Tue Apr 30 23:59:46 +0000 2019," Two jerks'""","Temple Terrace, FL"
Tue Apr 30 23:59:46 +0000 2019,you ain\ said nothin but a word\ ,"Vallejo, CA"
Tue Apr 30 23:59:46 +0000 2019," will use in house talent to remake Philadelphia\'s bus network""'","Philadelphia, PA"
Tue Apr 30 23:59:46 +0000 2019,#selfie ,"Manhattan, NY"
Tue Apr 30 23:59:46 +0000 2019,My shyness strikes again! \,"Georgia, USA"
Tue Apr 30 23:59:46 +0000 2019," \ a guest room, not a pest room.\ -Usagi, probably.'""","Egypt Lake-Leto, FL"
Tue Apr 30 23:59:46 +0000 2019,The craft of Talley Vineyard will be gracing ur with their presence this Saturday at SLO\'s Mission Plaza.\\n\\ntalleyvi\ ,"San Luis Obispo, CA"
Tue Apr 30 23:59:46 +0000 2019,Wonderful job by Liamani Segura singing the #NationalAnthem before tonight\ #Bucks playoff game! #NBAPlayoffs ,Fiserv Forum
Tue Apr 30 23:59:46 +0000 2019,Bobbing for apples.. \ Lady Broncho \ playoff tradition!! ,"Odessa, TX"
Tue Apr 30 23:59:46 +0000 2019,"All of my kindness is taken for weakness.'""","San Antonio, TX"
Tue Apr 30 23:59:46 +0000 2019," Everyday we stray further away from God\ light'""","Atlanta, GA"
Tue Apr 30 23:59:46 +0000 2019,"You ever get to that last slice of pizza and just be like, forreal? Yeah you know I\ there \","Middle River, MD"
Tue Apr 30 23:59:46 +0000 2019, \,"Brooklyn, NY"
Tue Apr 30 23:59:46 +0000 2019, \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \,"Miami Beach, FL"
Tue Apr 30 23:59:46 +0000 2019,I can\ understand why the  &  never play throughout the regular season! 162 games and not one series b\ ,"Queens, NY"
Tue Apr 30 23:59:45 +0000 2019,Mueller just needs to send a copy of the damn report to the Democrats or conduct a press conference and tell us wha\ ,"Garfield, NJ"
Tue Apr 30 23:59:45 +0000 2019, Kill \ this platinum OG\,"Lanham, MD"
Tue Apr 30 23:59:45 +0000 2019," \ )b'""","Washington, USA"
Tue Apr 30 23:59:45 +0000 2019,"DM us for your FREE MOVEMENT ASSESSMENT and learn how efficient your body is functioning so you can perform at your best! #YogaForAthletes'""","Los Angeles, CA"
Tue Apr 30 23:59:45 +0000 2019," on the rocks!'""","Tamiami, FL"
Tue Apr 30 23:59:45 +0000 2019,"  Then stop watching. She is the only one who has worked her butt off during her career.'""","Kimberling City, MO"
Tue Apr 30 23:59:45 +0000 2019, I think I understood what she was feeling. We just had different goals for our respective futures. I wa\ ,"Los Angeles, CA"
Tue Apr 30 23:59:45 +0000 2019,Idaho State Capitol field trip!#IdahoHistory #FourthGrade #BSDPride  ,"Boise, ID"
Tue Apr 30 23:59:45 +0000 2019," I have friends there. They are all safe'""","Carrboro, NC"
Tue Apr 30 23:59:45 +0000 2019,Ok but like also you shouldn\ be allowed to leave class to get lunch from your Uber that is outside the school lol ,"Indiana, USA"
Tue Apr 30 23:59:45 +0000 2019," Ouuu somebody gotta learn how to cook'""","Baton Rouge, LA"
Tue Apr 30 23:59:45 +0000 2019,"Thanks for coming to my ted talk LMAOO'""","Florida, USA"
Tue Apr 30 23:59:45 +0000 2019,  #MEMusicVideo this is literally 10 minutes from Taylor\ hometown of Wyomissing in W\ ,"Wernersville, PA"
Tue Apr 30 23:59:45 +0000 2019,"Miss it a lot'""","Glendora, CA"
Tue Apr 30 23:59:44 +0000 2019," If I was the father of that girl, that punk would not make it out of the courtroom alive'""","Evans, CO"
Tue Apr 30 23:59:44 +0000 2019,hbd trav2\ night was the best night of my life and Yu needa come bck to Houston pls lmao\ ,"Houston, TX"
Tue Apr 30 23:59:44 +0000 2019,"  we fkn feel this'""","Roseburg, OR"
Tue Apr 30 23:59:44 +0000 2019,"i righteous wanna girlfriend so bad. imma wait tho. i ain\ gone trip about it.'""","Center Point, AL"
Tue Apr 30 23:59:44 +0000 2019,They would sit me next to the drunk old lady whos scared to fly \,"Florida, USA"
Tue Apr 30 23:59:44 +0000 2019,"Felt like a grilling night! #twomeats #bratsandstrips #famousdave\ @ Parkersburg, West Virginia ","Parkersburg, WV"
Tue Apr 30 23:59:44 +0000 2019,Stud! Congrats! Maybe you don\ have a career on my softball team after all! ,"San Diego, CA"
Tue Apr 30 23:59:44 +0000 2019," You know he\ wearing risers right'""","Brooklyn, NY"
Tue Apr 30 23:59:44 +0000 2019,Which sucks \ ,"Dallas, TX"
Tue Apr 30 23:59:44 +0000 2019,It\ my turn\ ,"East Lake-Orient Park, FL"
Tue Apr 30 23:59:44 +0000 2019,Calling all ARMY !!! let vote for the ur boys and make the get this bread \ !!! #BBMAsTopSocial bts  ,"Lawton, OK"
Tue Apr 30 23:59:43 +0000 2019,New Listing \ Surfside Luxury Rental! Stunning modern home by \ architect Cesar Molina with southern open bay views\ ,"Surfside, FL"
Tue Apr 30 23:59:43 +0000 2019,"Can some one please come get their kids I\ just trying to order my pizza and go home'""","Pecan Grove, TX"
Tue Apr 30 23:59:43 +0000 2019,Ok! It\ time to impeach Barr! No going back to go! No $200 bucks ! Game set match! Impeach Bill Barr!\\nThe time is\ ,"Cranston, RI"
Tue Apr 30 23:59:43 +0000 2019, Yes! Unless something happens I am there! \,"San Francisco, CA"
Tue Apr 30 23:59:43 +0000 2019,Shots are flying for #Celtics Aron Baynes on the eve of tonight\'s Game 2 matchup vs #FearTheDeer . ,Fiserv Forum
Tue Apr 30 23:59:43 +0000 2019," fans be sure to TUNE in tomorrow, Wed, May 1st to  FM to  Liquid Lunch show at\ ","San Luis Obispo, CA"
Tue Apr 30 23:59:43 +0000 2019,Lookin\' at this goose lookin\' for some food to eat earlier when i was on my lunch break across from the Panda Expre\ ,"Chicago, IL"
Tue Apr 30 23:59:43 +0000 2019,#ITSTIME #CBJ  @ Nationwide Arena ,"Columbus, OH"
Tue Apr 30 23:59:43 +0000 2019," Shut the fuck up noah'""","Maine, USA"
Tue Apr 30 23:59:43 +0000 2019,Idk how I got so lucky ,"Parkland, WA"
Tue Apr 30 23:59:43 +0000 2019,"I need a  and  take and breakdown of tonight\ breaking news.'""","Alexandria, VA"
Tue Apr 30 23:59:42 +0000 2019,"   Reading through that thread was nauseating'""","North Carolina, USA"
Tue Apr 30 23:59:42 +0000 2019, Forever and always bro bro\,"Louisiana, USA"
Tue Apr 30 23:59:42 +0000 2019," Hey Scott, just read this and appreciate it. I\ often wondered about my own inability to remember\ ","Brooklyn, NY"
Tue Apr 30 23:59:42 +0000 2019,"  Republicans'""","St Petersburg, FL"
Tue Apr 30 23:59:42 +0000 2019,"Lets go Celtics!'""","South Carolina, USA"
Tue Apr 30 23:59:42 +0000 2019,"  Aspergers'""","Indianapolis, IN"
Tue Apr 30 23:59:42 +0000 2019, Please discuss this on your show...,"Brockton, MA"
Tue Apr 30 23:59:42 +0000 2019,"  I\ proud'""","Martin, TN"
Tue Apr 30 23:59:42 +0000 2019,This is why we should be allowed off campus for lunch because honestly there was days i did that shit anyway \ ,"Phoenix, AZ"
Tue Apr 30 23:59:42 +0000 2019,This awesomeness happened today! \\n\\n#neversaynever #autism #autismawareness #autistickids #icandoittoo @ China Grove\ ,"China Grove, TX"
Tue Apr 30 23:59:42 +0000 2019," Eu ja fico me peeguntando como algu\ ACERTA\\n\\nAssim, n\ sei exatamente como funciona mas n\ me parece\ ","Atlanta, GA"
Tue Apr 30 23:59:41 +0000 2019,I\ be in BR this whole weekend \,"New Orleans, LA"
Tue Apr 30 23:59:41 +0000 2019,These past couple of gloomy days have been pleasant given the fact I\ not ready for that summer heat just yet. \,"Los Angeles, CA"
Tue Apr 30 23:59:41 +0000 2019," They definitely outplayed the Bluejackets in that period.'""","Falmouth, MA"
Tue Apr 30 23:59:41 +0000 2019,"my roommates had the temp on 80 in our apartment lol why the fuck is the temp in the house hotter than it is outside in april'""","Grand Prairie, TX"
Tue Apr 30 23:59:41 +0000 2019," Pumping is very overwhelming, I hated it so much.'""","Lodi, CA"
Tue Apr 30 23:59:41 +0000 2019," just pulled 500lbs. Know how that happened? He consistently shows up and shows up early, works extremel\ ","Kansas, USA"
Tue Apr 30 23:59:41 +0000 2019," Sock?'""","Santa Monica, CA"
Tue Apr 30 23:59:41 +0000 2019,"I get really uncomfortable around small minded people'""","Georgia, USA"
Tue Apr 30 23:59:41 +0000 2019,"  Great shot Peter!'""","Houston, TX"
Tue Apr 30 23:59:41 +0000 2019,Late is better than never. Had fun at thecandytopia at  There are few better ways to spend your week\ ,"Bloomington, MN"
Tue Apr 30 23:59:41 +0000 2019,"Roenick make me want to puncture my eardrums.'""","Dayton, OH"
Tue Apr 30 23:59:41 +0000 2019, Agree except  for Labor Secretary ,"Florida, USA"
Tue Apr 30 23:59:40 +0000 2019, \\n.\\n#belindapop #music #angel #coach #artistpop #musiclife #styleco #style #topartist #topmusic ,"Miami, FL"
Tue Apr 30 23:59:40 +0000 2019,"there should be women\ basketball leagues for those that aren\ good enough for college. cause I would so play lolol'""","Florida, USA"
